epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.2652340531349182,0.10091722756624222,0.08879175782203674,-0.43547508120536804,0.23380303382873535,-0.17757974565029144,0.27444538474082947,-0.262299120426178,0.0
1,-0.5014520883560181,0.35419324040412903,0.34792613983154297,-0.5265846848487854,0.3042774498462677,-0.3041156530380249,0.6855675578117371,-0.4206077754497528,0.0
2,-0.5783609747886658,0.7246899008750916,0.7452589273452759,-0.8365835547447205,0.30373474955558777,-0.497902512550354,0.9375993013381958,-0.6734730005264282,0.0
3,-0.6621789932250977,1.0423678159713745,1.108637809753418,-1.0870928764343262,0.14533092081546783,-0.7990828156471252,1.1795575618743896,-0.9468913674354553,0.0
4,-0.928001880645752,1.1921871900558472,1.2894309759140015,-1.1466641426086426,0.0314784049987793,-0.937046468257904,1.3146244287490845,-1.0626399517059326,0.0
5,-0.9118892550468445,1.173384666442871,1.3865236043930054,-1.1919865608215332,-0.12615033984184265,-1.0184355974197388,1.3276852369308472,-1.167527198791504,0.0
6,-1.0598526000976562,1.3030412197113037,1.4400935173034668,-1.2681082487106323,-0.2215825319290161,-1.1435593366622925,1.2863476276397705,-1.2595303058624268,0.0
7,-1.0370739698410034,1.2229112386703491,1.4660555124282837,-1.255088448524475,-0.23329702019691467,-1.1887516975402832,1.3543727397918701,-1.311023473739624,0.0
8,-1.2114397287368774,1.315050482749939,1.5300157070159912,-1.221508502960205,-0.23960807919502258,-1.2006953954696655,1.348304271697998,-1.3543957471847534,0.0
9,-1.1882027387619019,1.2678061723709106,1.5423858165740967,-1.1627452373504639,-0.4148872196674347,-1.1702839136123657,1.44091796875,-1.405116319656372,0.0
10,-1.1912994384765625,1.3562140464782715,1.507059097290039,-1.2542250156402588,-0.49871039390563965,-1.1984137296676636,1.5054646730422974,-1.4401990175247192,0.0
11,-1.299142837524414,1.4002572298049927,1.475389003753662,-1.4062491655349731,-0.4641118049621582,-1.199317455291748,1.3913015127182007,-1.463305115699768,0.0
12,-1.3310827016830444,1.3506792783737183,1.4266736507415771,-1.4119837284088135,-0.4220999479293823,-1.213420033454895,1.3887306451797485,-1.440874457359314,0.0
13,-1.4500452280044556,1.4021869897842407,1.5774000883102417,-1.6057631969451904,-0.4627617299556732,-1.2435959577560425,1.5178167819976807,-1.512605905532837,0.0
14,-1.512548565864563,1.4105305671691895,1.6463958024978638,-1.6296769380569458,-0.42070233821868896,-1.2417036294937134,1.3272875547409058,-1.5787827968597412,0.0
15,-1.6047248840332031,1.3583019971847534,1.675602674484253,-1.576111078262329,-0.3334837257862091,-1.2382375001907349,1.214044213294983,-1.589673399925232,0.0
16,-1.6667253971099854,1.3908709287643433,1.634835958480835,-1.6316401958465576,-0.37428566813468933,-1.2397459745407104,1.2469292879104614,-1.5976059436798096,0.0
17,-1.6208853721618652,1.3173574209213257,1.5986952781677246,-1.494860291481018,-0.38395771384239197,-1.2327913045883179,1.1643790006637573,-1.6375950574874878,0.0
18,-1.5594381093978882,1.270373821258545,1.6141159534454346,-1.3947136402130127,-0.3953084945678711,-1.232185959815979,1.1954898834228516,-1.7317620515823364,0.0
19,-1.530049443244934,1.352780818939209,1.694544792175293,-1.443464994430542,-0.3292659819126129,-1.2202852964401245,1.2872825860977173,-1.7462416887283325,0.0
20,-1.6035717725753784,1.2862361669540405,1.7355303764343262,-1.4376469850540161,-0.2691212296485901,-1.0796233415603638,1.323547124862671,-1.7177807092666626,0.0
21,-1.5251058340072632,1.4429991245269775,1.5977838039398193,-1.4905469417572021,-0.27256837487220764,-1.0389283895492554,1.200729250907898,-1.7638972997665405,0.0
22,-1.4180195331573486,1.2633603811264038,1.5356136560440063,-1.491771936416626,-0.2795507311820984,-1.1030182838439941,1.1321619749069214,-1.8453476428985596,0.0
23,-1.4440414905548096,1.3330283164978027,1.5450793504714966,-1.603982925415039,-0.19379720091819763,-1.0513584613800049,1.178392767906189,-1.8881006240844727,0.0
24,-1.4275844097137451,1.3307859897613525,1.611655354499817,-1.576902151107788,-0.2713867425918579,-1.0641570091247559,1.1448419094085693,-1.9209078550338745,0.0
25,-1.3450301885604858,1.3041502237319946,1.503010630607605,-1.8256728649139404,-0.166847363114357,-1.069679856300354,1.203633189201355,-1.9013181924819946,0.0
26,-1.3537245988845825,1.2302831411361694,1.4162739515304565,-1.576596975326538,-0.20417611300945282,-1.1245481967926025,1.1838301420211792,-1.9180984497070312,0.0
27,-1.3917027711868286,1.1211377382278442,1.4570362567901611,-1.3982222080230713,-0.18673916161060333,-1.0983303785324097,1.0854016542434692,-1.972594976425171,0.0
28,-1.5256820917129517,1.2855807542800903,1.4023971557617188,-1.3975422382354736,-0.22013311088085175,-1.1004247665405273,1.1471340656280518,-1.9811028242111206,0.0
29,-1.4140061140060425,1.3744794130325317,1.4126529693603516,-1.387927532196045,-0.24056781828403473,-1.1435513496398926,0.9534050822257996,-2.0382518768310547,0.0
30,-1.4265516996383667,1.3654996156692505,1.3609603643417358,-1.5416736602783203,-0.17704078555107117,-1.110706090927124,0.7264149188995361,-2.109179735183716,0.0
31,-1.4987872838974,1.1821504831314087,1.376591682434082,-1.3363386392593384,-0.2315577119588852,-1.1146142482757568,0.8810317516326904,-2.072411298751831,0.0
32,-1.526484489440918,1.1800450086593628,1.3212347030639648,-1.2445151805877686,-0.21175092458724976,-1.0604313611984253,0.9322848320007324,-2.0276193618774414,0.0
33,-1.4747629165649414,1.5277810096740723,1.4626402854919434,-1.3742367029190063,-0.22507554292678833,-1.0728347301483154,0.7211925387382507,-2.0873970985412598,0.0
34,-1.347114086151123,1.360796332359314,1.4458978176116943,-1.3630496263504028,-0.175376296043396,-1.1147040128707886,0.6547459363937378,-2.105379819869995,0.0
35,-1.487005591392517,1.2694153785705566,1.4621367454528809,-1.357620358467102,-0.20887963473796844,-1.1393235921859741,0.5802122354507446,-2.1363465785980225,0.0
36,-1.5326560735702515,1.231856107711792,1.5156469345092773,-1.2258378267288208,-0.1193547174334526,-1.086516261100769,0.535800576210022,-2.096193313598633,0.0
37,-1.4575676918029785,1.252656102180481,1.6367614269256592,-1.2871372699737549,-0.09961863607168198,-1.1115466356277466,0.6779712438583374,-2.1602015495300293,0.0
38,-1.3347065448760986,1.3102138042449951,1.6295208930969238,-1.2596373558044434,-0.03081524185836315,-1.0690838098526,0.7701867818832397,-2.1734859943389893,0.0
39,-1.513746976852417,1.1503251791000366,1.5772230625152588,-1.2226942777633667,0.028492800891399384,-1.134708285331726,0.43552371859550476,-2.234048366546631,0.0
40,-1.4869835376739502,1.283379077911377,1.6664522886276245,-1.4165345430374146,0.05478062853217125,-1.2652668952941895,0.30320027470588684,-2.35150146484375,0.0
