epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,0.4998265206813812,0.4130648970603943,0.5267499685287476,0.6206115484237671,-0.6138858199119568,0.5823027491569519,-0.4715639352798462,0.5099173188209534,0.5139643549919128,0.2679300010204315,-0.11966445297002792,-0.03325140103697777,0.5684602856636047,0.17837893962860107,0.4523355960845947,-0.42002296447753906,0.0
1,0.6086355447769165,0.16314691305160522,1.0720518827438354,1.2720383405685425,-1.0624488592147827,1.1663626432418823,-0.8767182230949402,0.9909454584121704,0.9112099409103394,0.24362900853157043,-0.852857768535614,-0.4064843952655792,1.0018236637115479,0.4338534474372864,0.09958963096141815,-0.6311331391334534,0.0
2,0.49932974576950073,-0.3656628429889679,1.5908979177474976,1.5896351337432861,-1.317015290260315,1.5126551389694214,-1.0294983386993408,1.087317705154419,1.0936872959136963,0.17529383301734924,-1.3634730577468872,-0.7143020629882812,0.9578294157981873,0.8988317847251892,-0.17054767906665802,-0.9607586860656738,0.0
3,0.7757405042648315,-0.6914944648742676,1.6882680654525757,1.511003017425537,-1.5298222303390503,1.5967901945114136,-1.0567781925201416,1.1155067682266235,1.1655943393707275,0.08360321819782257,-1.974315881729126,-1.0200564861297607,0.6402199268341064,1.0028231143951416,-0.16725385189056396,-1.1504489183425903,0.0
4,1.0978184938430786,-1.0408693552017212,1.6991066932678223,1.4557465314865112,-1.6030430793762207,1.658647894859314,-1.0728111267089844,1.1074656248092651,1.095889925956726,-0.1373991072177887,-2.457502841949463,-1.289225697517395,0.5905813574790955,0.9726564288139343,-0.14594011008739471,-1.2713767290115356,0.0
5,1.3267240524291992,-1.3033827543258667,1.6664769649505615,1.490491509437561,-1.6342673301696777,1.6695314645767212,-1.0940483808517456,1.1090527772903442,0.9685798287391663,-0.4078504145145416,-2.7674028873443604,-1.4551280736923218,0.5753874778747559,0.9710497856140137,-0.12641656398773193,-1.3285229206085205,0.0
6,1.4661684036254883,-1.450434923171997,1.6255559921264648,1.5179250240325928,-1.6412442922592163,1.6788080930709839,-1.1297348737716675,1.1273115873336792,0.9016379714012146,-0.6383814215660095,-2.8595516681671143,-1.532459020614624,0.6226444840431213,0.9236998558044434,-0.1590159833431244,-1.3995732069015503,0.0
7,1.5298818349838257,-1.5249125957489014,1.5897712707519531,1.5509605407714844,-1.6411608457565308,1.662319302558899,-1.1571528911590576,1.1640534400939941,0.8745331764221191,-0.7648635506629944,-2.956101894378662,-1.5581144094467163,0.6066520810127258,0.929235577583313,-0.14321208000183105,-1.4005268812179565,0.0
8,1.5598442554473877,-1.5581920146942139,1.577264428138733,1.5625066757202148,-1.6473629474639893,1.6663007736206055,-1.2119137048721313,1.1949715614318848,0.9305597543716431,-0.8173902034759521,-2.906113862991333,-1.5675926208496094,0.6981353163719177,0.8411399722099304,-0.2214108556509018,-1.490308165550232,0.0
9,1.567814826965332,-1.5675495862960815,1.5722901821136475,1.5694751739501953,-1.6177505254745483,1.659001350402832,-1.250432014465332,1.2264680862426758,0.883625328540802,-0.8522310256958008,-2.9489903450012207,-1.5700373649597168,0.6638471484184265,0.8523803949356079,-0.22645686566829681,-1.4812206029891968,0.0
