epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,-0.324729323387146,0.48391881585121155,-0.48712387681007385,0.5817461609840393,0.36791542172431946,-0.3374626636505127,-0.42243945598602295,-0.3876817226409912,-0.1075279712677002,0.38493651151657104,0.1393231898546219,0.37729963660240173,0.5354927182197571,-0.2883611023426056,-0.5474945902824402,-0.3727063238620758,0.0
1,-0.6640347838401794,0.795779824256897,-0.48160520195961,0.8967263698577881,0.3342154622077942,-0.4936217665672302,-0.46480444073677063,-0.36804327368736267,-0.15194609761238098,0.5090758204460144,0.49952852725982666,0.7047579884529114,0.7497172355651855,-0.5470484495162964,-0.9234219789505005,-0.675605297088623,0.0
2,-0.901971161365509,1.0788092613220215,-0.47669848799705505,1.0114333629608154,0.4667862355709076,-0.7002009749412537,-0.30609604716300964,-0.27094826102256775,-0.17106930911540985,0.5387410521507263,0.8363256454467773,1.048662781715393,0.9409984350204468,-0.8159586191177368,-1.1835823059082031,-0.9307874441146851,0.0
3,-1.1583480834960938,1.3069757223129272,-0.19150479137897491,0.9009854793548584,0.35802605748176575,-0.907496988773346,-0.15383264422416687,-0.11914383620023727,-0.02386193536221981,0.40325841307640076,0.9104282855987549,1.157200813293457,0.8584542870521545,-1.0710108280181885,-1.2823811769485474,-1.0769844055175781,0.0
4,-1.4747627973556519,1.5129475593566895,-0.04763108864426613,0.6940547823905945,0.3009059429168701,-0.9077211618423462,-0.07577037066221237,-0.058401286602020264,0.19079042971134186,0.24190257489681244,0.86149001121521,1.2268184423446655,0.7947462797164917,-1.1848970651626587,-1.3657218217849731,-1.1286256313323975,0.0
5,-1.659986138343811,1.6943317651748657,0.05544736981391907,0.5163858532905579,0.4898911118507385,-0.8282623291015625,-0.05133901908993721,-0.06060798093676567,0.45202067494392395,0.11313298344612122,0.9524317383766174,1.3040435314178467,0.8222996592521667,-1.2698100805282593,-1.2915292978286743,-1.1363102197647095,0.0
6,-1.7914762496948242,1.8311833143234253,0.14437292516231537,0.4355233907699585,0.5746983885765076,-0.7888476252555847,-0.009037722833454609,-0.08356445282697678,0.6302103400230408,0.009352542459964752,0.7225536704063416,1.2720693349838257,0.7299656271934509,-1.2454278469085693,-1.1355150938034058,-1.1332801580429077,0.0
7,-1.8446012735366821,1.8804289102554321,0.21691498160362244,0.394351065158844,0.5944595336914062,-0.792261004447937,-0.009351248852908611,-0.09372451156377792,0.6394128203392029,-0.11762140691280365,0.565719723701477,1.3446890115737915,0.4966900646686554,-1.2837010622024536,-0.9166021347045898,-1.1252079010009766,0.0
8,-1.8587325811386108,1.9753271341323853,0.22727303206920624,0.392062246799469,0.7487193942070007,-0.8324993848800659,0.05430012568831444,-0.04927876591682434,0.3731748163700104,-0.1557031273841858,0.6654300689697266,1.3612556457519531,0.5092150568962097,-1.356862187385559,-0.9162558317184448,-1.1975799798965454,0.0
9,-1.9466150999069214,2.07501482963562,0.13858388364315033,0.30584415793418884,0.9327160716056824,-0.8842161297798157,0.12497694790363312,-0.008819522336125374,0.4103292226791382,-0.1867406815290451,0.4954608082771301,1.3619924783706665,0.49838531017303467,-1.3338991403579712,-0.7264682054519653,-1.28659188747406,0.0
10,-2.1152989864349365,2.1291768550872803,0.13500149548053741,0.46946263313293457,0.9398393034934998,-1.0592591762542725,0.1710682511329651,-0.012954451143741608,0.2730589509010315,-0.28172528743743896,0.4625774025917053,1.396276593208313,0.374064177274704,-1.3732080459594727,-0.6299521327018738,-1.3029658794403076,0.0
11,-1.9897741079330444,2.2573769092559814,0.1043684184551239,0.5386416912078857,1.0894640684127808,-1.0419520139694214,0.1556633561849594,0.05958659201860428,0.308010995388031,-0.2887992858886719,0.505192756652832,1.336733102798462,0.31336337327957153,-1.2611430883407593,-0.45174336433410645,-1.3756736516952515,0.0
12,-2.1071598529815674,2.219468116760254,0.1322338879108429,0.49368152022361755,1.2766740322113037,-1.220974087715149,0.19250591099262238,0.13363191485404968,0.08307231962680817,-0.3230975270271301,0.4609973430633545,1.3358417749404907,0.35540199279785156,-1.2312203645706177,-0.37821120023727417,-1.41812002658844,0.0
13,-2.002852439880371,2.2466237545013428,0.19984376430511475,0.40917840600013733,1.3053761720657349,-1.3268545866012573,0.1713939607143402,0.21317049860954285,0.07830522209405899,-0.34713777899742126,0.5473729968070984,1.2537769079208374,0.14802877604961395,-1.1257621049880981,-0.37490755319595337,-1.4305870532989502,0.0
14,-1.9782583713531494,2.189420461654663,0.19443924725055695,0.4923774302005768,1.4495420455932617,-1.3373364210128784,0.24776798486709595,0.28846320509910583,0.12187106162309647,-0.3296658396720886,0.46261218190193176,1.1094422340393066,0.1306157261133194,-1.072558045387268,-0.43660324811935425,-1.470841407775879,0.0
15,-2.154458522796631,2.1536002159118652,-0.0033306051045656204,0.3557462990283966,1.4071451425552368,-1.5837469100952148,0.29155927896499634,0.3130676746368408,0.17003242671489716,-0.45523902773857117,0.3356289565563202,1.176846981048584,0.018914733082056046,-1.0841761827468872,-0.3561834990978241,-1.5211997032165527,0.0
16,-2.069157600402832,2.2818443775177,0.11953739076852798,0.4241775870323181,1.4496026039123535,-1.481865644454956,0.37620124220848083,0.3698926866054535,0.18850798904895782,-0.47631213068962097,0.42849987745285034,1.2264761924743652,-0.16817441582679749,-1.115161657333374,-0.25450751185417175,-1.539263367652893,0.0
17,-2.1749370098114014,2.255267381668091,0.009517509490251541,0.3817651867866516,1.5424233675003052,-1.560150146484375,0.37110456824302673,0.46842652559280396,0.020338255912065506,-0.5172678232192993,0.3685815930366516,1.1644032001495361,-0.11713594198226929,-0.9712935090065002,-0.2547902464866638,-1.5287671089172363,0.0
18,-2.1799564361572266,2.346269130706787,0.0016895979642868042,0.3713351786136627,1.6652120351791382,-1.6152775287628174,0.49085724353790283,0.5593171715736389,0.08284103870391846,-0.5166922807693481,0.3004792630672455,1.1430739164352417,-0.07108265161514282,-0.9487058520317078,-0.3674212694168091,-1.586156964302063,0.0
19,-2.261993169784546,2.391279697418213,-0.03348403424024582,0.5030407905578613,1.5556120872497559,-1.6955260038375854,0.5796787738800049,0.5275953412055969,0.04038313403725624,-0.5960003733634949,0.2005697339773178,1.1371736526489258,-0.02906670793890953,-0.9322797060012817,-0.33101022243499756,-1.5933728218078613,0.0
20,-2.3380300998687744,2.371666193008423,0.07709468901157379,0.5595256090164185,1.4867374897003174,-1.574721336364746,0.6979082822799683,0.581611692905426,-0.030988935381174088,-0.6717405319213867,0.09642942249774933,1.254237174987793,-0.05808565765619278,-0.8715011477470398,-0.3995918929576874,-1.5436780452728271,0.0
21,-2.241032600402832,2.4716925621032715,-0.05838038772344589,0.60550457239151,1.6132242679595947,-1.559203028678894,0.7143548727035522,0.7505680918693542,0.1249161809682846,-0.6197517514228821,0.06206059828400612,1.2641128301620483,-0.08537331223487854,-0.8995676636695862,-0.4074386954307556,-1.5437337160110474,0.0
22,-2.205571174621582,2.326273202896118,-0.07999885082244873,0.6022192239761353,1.6405028104782104,-1.6178258657455444,0.7961030006408691,0.800674557685852,0.05310305207967758,-0.659217894077301,0.13310934603214264,1.2991557121276855,-0.019503075629472733,-0.9489260911941528,-0.40559011697769165,-1.5385137796401978,0.0
23,-2.342259407043457,2.391608953475952,-0.24118643999099731,0.4882921576499939,1.6173453330993652,-1.6676113605499268,0.8743367195129395,0.8650332093238831,-0.08199882507324219,-0.7029455900192261,0.10348589718341827,1.2669129371643066,0.002834649756550789,-0.9236965775489807,-0.4018518030643463,-1.5844448804855347,0.0
24,-2.2852590084075928,2.3435850143432617,-0.2566932439804077,0.79490065574646,1.6922485828399658,-1.6442335844039917,0.9392868876457214,0.7799854874610901,-0.059150330722332,-0.7720382213592529,-0.1363748013973236,1.4144655466079712,0.1322540044784546,-1.1107295751571655,-0.4279894232749939,-1.5269864797592163,0.0
25,-2.461942195892334,2.5379772186279297,-0.24640843272209167,0.7233068943023682,1.635764718055725,-1.525139570236206,0.9619746804237366,0.8767791390419006,-0.053745854645967484,-0.7795956134796143,-0.0892687737941742,1.4456274509429932,0.0009656036272644997,-1.0268272161483765,-0.4609808325767517,-1.5586124658584595,0.0
26,-2.2640700340270996,2.6231255531311035,-0.1753046065568924,0.686192512512207,1.5191996097564697,-1.6053214073181152,0.9340716600418091,0.9221989512443542,-0.04003797471523285,-0.7869623303413391,-0.0736277848482132,1.1625630855560303,-0.10481921583414078,-0.9202897548675537,-0.4425782263278961,-1.6076264381408691,0.0
27,-2.4171712398529053,2.537445545196533,-0.3241555988788605,0.5884928107261658,1.5854772329330444,-1.6015723943710327,0.8867977857589722,0.9540347456932068,-0.1974019855260849,-0.7924150228500366,-0.0355946384370327,1.1327913999557495,-0.11389894783496857,-0.9379991292953491,-0.4776996076107025,-1.628775715827942,0.0
28,-2.5973150730133057,2.5078999996185303,-0.414720743894577,0.6195339560508728,1.678727149963379,-1.654344081878662,0.8854174017906189,0.9361008405685425,-0.3987334072589874,-0.8475102186203003,-0.1645534783601761,1.3248037099838257,-0.0401218980550766,-0.9657476544380188,-0.4842275381088257,-1.6131259202957153,0.0
29,-2.3825199604034424,2.7232308387756348,-0.32950854301452637,0.631958544254303,1.6849188804626465,-1.646118402481079,1.0210665464401245,0.882213294506073,-0.25894466042518616,-0.7674001455307007,-0.07573969662189484,1.180736780166626,-0.17915217578411102,-0.8667193055152893,-0.5535991787910461,-1.679266095161438,0.0
