epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,0.44523167610168457,0.4413023591041565,0.4360267221927643,0.2690628468990326,-0.43787193298339844,-0.40636134147644043,-0.025008931756019592,0.4697081446647644,0.2559622824192047,0.2951136827468872,-0.1275852918624878,-0.27400317788124084,0.19833311438560486,0.20666204392910004,-0.3174419701099396,0.4867582619190216,0.46350041031837463,0.3762414753437042,0.23309455811977386,-0.3880825936794281,-0.497164785861969,-0.42582419514656067,-0.3635641038417816,0.48572295904159546,0.0
1,0.6939169764518738,0.741604208946228,0.5923420786857605,-0.21985208988189697,-0.7036604285240173,-0.6802985072135925,-0.6437305212020874,0.8789732456207275,0.5973437428474426,0.6605011820793152,0.4453469216823578,-0.8709046244621277,0.43949535489082336,-0.22935041785240173,-0.2904403507709503,0.7255107164382935,0.63025963306427,0.2764173150062561,0.2243892103433609,-0.5981481671333313,-0.8122971057891846,-0.7604455947875977,-0.33882513642311096,0.7892837524414062,0.0
2,0.8792805075645447,0.9587857127189636,0.5862182974815369,-0.3619840145111084,-0.7822326421737671,-0.8320606350898743,-0.37505021691322327,1.2642782926559448,0.6233532428741455,0.5464412569999695,0.773033618927002,-0.693981409072876,0.7039660215377808,-0.08556811511516571,-0.4858628213405609,0.4196607172489166,0.6402435898780823,-0.03927368298172951,0.11045230180025101,-0.7488923072814941,-0.9594740867614746,-1.4300615787506104,-0.11275254189968109,1.201788306236267,0.0
3,0.9040201902389526,0.9214705228805542,0.4539332091808319,-0.14491574466228485,-0.7349975109100342,-0.8578758239746094,-0.08894982933998108,1.5119444131851196,0.8742214441299438,0.3663198947906494,1.0158653259277344,-0.27483993768692017,1.3527882099151611,0.015543444082140923,-0.46532151103019714,0.46308061480522156,0.6868892312049866,-0.19949431717395782,-0.01642582006752491,-0.7209831476211548,-1.0150700807571411,-1.631287932395935,0.0020491941832005978,1.4568036794662476,0.0
4,0.9323909878730774,0.894569993019104,0.30692240595817566,-0.06526896357536316,-0.6490159630775452,-0.9144060611724854,-0.02750937081873417,1.5711848735809326,1.1467416286468506,0.22444213926792145,1.1356443166732788,0.004769785329699516,1.6841681003570557,0.14022842049598694,-0.46657460927963257,0.47634947299957275,0.7442118525505066,-0.22991444170475006,-0.17832796275615692,-0.6007676124572754,-1.051245093345642,-1.5891526937484741,0.024082915857434273,1.5444821119308472,0.0
5,0.9003423452377319,0.8849300146102905,0.20085443556308746,-0.0741862952709198,-0.5351380109786987,-0.9836058020591736,-0.019691169261932373,1.57826566696167,1.2505215406417847,0.10483802855014801,1.207281231880188,0.03683304414153099,1.7789708375930786,0.17432233691215515,-0.4684969186782837,0.4746556282043457,0.7885710597038269,-0.2231629192829132,-0.3816286325454712,-0.4484047591686249,-1.2095423936843872,-1.575843095779419,0.02546709030866623,1.5506161451339722,0.0
6,0.8648989200592041,0.895237386226654,0.19008991122245789,-0.06732933223247528,-0.40322792530059814,-1.051512598991394,-0.006722536403685808,1.5743976831436157,1.297492504119873,0.010452202521264553,1.220034122467041,0.054601073265075684,1.8219876289367676,0.208219513297081,-0.45353958010673523,0.4836171865463257,0.8170555233955383,-0.2088901698589325,-0.5701045393943787,-0.2905357778072357,-1.3136087656021118,-1.570812702178955,0.02435046061873436,1.5548796653747559,0.0
7,0.9316588044166565,0.9406101107597351,0.13999603688716888,-0.07427534461021423,-0.2806474268436432,-1.1159241199493408,0.018001073971390724,1.5662598609924316,1.3151198625564575,-0.03648669645190239,1.2532910108566284,0.028640378266572952,1.8142743110656738,0.24516037106513977,-0.47166672348976135,0.47018855810165405,0.811913013458252,-0.1365312784910202,-0.7271279096603394,-0.1063285619020462,-1.472504734992981,-1.5807995796203613,0.024945780634880066,1.5628209114074707,0.0
8,1.020429253578186,1.016532301902771,0.17042241990566254,-0.10989861935377121,-0.13247717916965485,-1.1187448501586914,0.046374861150979996,1.5598241090774536,1.290401577949524,-0.0667763203382492,1.2192057371139526,0.065157949924469,1.7968612909317017,0.27461346983909607,-0.47497081756591797,0.4649328589439392,0.8460217118263245,-0.11422279477119446,-0.907014787197113,0.04834386706352234,-1.6758570671081543,-1.5292963981628418,0.03886160999536514,1.56472909450531,0.0
9,1.1578998565673828,1.1656447649002075,0.25069233775138855,-0.11752703040838242,-0.06048591807484627,-1.1271510124206543,0.0747319757938385,1.555216670036316,1.3688186407089233,0.038579270243644714,1.264208436012268,-0.007644730154424906,1.75246262550354,0.23165340721607208,-0.48294582962989807,0.45487552881240845,0.8636505603790283,0.00504409521818161,-1.1111799478530884,0.42056530714035034,-1.8646832704544067,-1.574204921722412,0.035986024886369705,1.5685151815414429,0.0
