epoch,train_loss,val_loss,train_acc,val_acc
0,0.7017161721603133,0.6981682064244388,0.3249999999796875,0.39999999997499996
1,0.6998007718454694,0.6959013742136065,0.3874999999757812,0.44999999997187495
2,0.6971037892538146,0.6931107974747602,0.4374999999726562,0.5312499999667969
3,0.6938645356766215,0.690194157181115,0.5062499999683594,0.6249999999609375
4,0.6904501128302276,0.6874635377571531,0.5374999999664062,0.6374999999601563
5,0.6872031079224642,0.685227396415137,0.6187499999613281,0.6437499999597656
6,0.6846683441122732,0.6839322141755975,0.6374999999601563,0.6249999999609375
7,0.6830473886879231,0.683325983674378,0.6562499999589844,0.6062499999621094
8,0.682156706481206,0.6830925171604034,0.6687499999582031,0.5937499999628906
9,0.6817076613253037,0.6830046607353206,0.6687499999582031,0.5812499999636719
10,0.6814469897366948,0.6830046449192555,0.649999999959375,0.5687499999644531
11,0.6811914034640603,0.6829865716748404,0.6187499999613281,0.5562499999652344
12,0.6809663607088121,0.6829230627123815,0.6249999999609375,0.549999999965625
13,0.6806561148883981,0.6827233943673542,0.6249999999609375,0.5437499999660156
14,0.6801120528713956,0.682269272811609,0.6124999999617187,0.5374999999664062
15,0.6792336840186914,0.6815589349465071,0.6187499999613281,0.5437499999660156
16,0.6781659479233436,0.6808079630051335,0.6124999999617187,0.5437499999660156
17,0.6770576057921721,0.6801463980291053,0.6249999999609375,0.5374999999664062
18,0.6762480370156514,0.6796684129620547,0.6124999999617187,0.5187499999675781
19,0.6756654936348986,0.6793489379410013,0.6187499999613281,0.5187499999675781
20,0.6750393714042183,0.6790559932164055,0.6062499999621094,0.49999999996875
21,0.6745828762042659,0.6787334057229978,0.6062499999621094,0.49999999996875
22,0.6739293359583107,0.6784424671108155,0.5999999999625,0.49999999996875
23,0.673379780904121,0.6779382603764305,0.6062499999621094,0.4937499999691406
24,0.6727338428408722,0.6773882031723627,0.6249999999609375,0.5062499999683594
25,0.672161944246791,0.6766653439515469,0.6562499999589844,0.5312499999667969
26,0.6716176187110073,0.6759521010052207,0.6749999999578125,0.5624999999648437
27,0.6709481025065284,0.6753820997668555,0.6874999999570313,0.5999999999625
28,0.6708929218276187,0.6746438636639364,0.7312499999542968,0.6249999999609375
29,0.67025356796605,0.6742341100266268,0.7374999999539062,0.6312499999605469
30,0.6699408160740755,0.6737869467487374,0.7999999999499999,0.6687499999582031
31,0.6698128385920006,0.6734087115070764,0.8499999999468749,0.6937499999566406
32,0.6695902138575032,0.6733128104789606,0.8437499999472656,0.718749999955078
33,0.6694980358022258,0.6729289013669592,0.8437499999472656,0.7624999999523437
34,0.6693592067260976,0.6727595679377564,0.8499999999468749,0.7812499999511718
35,0.6695524827174367,0.6725766854589158,0.8562499999464843,0.7874999999507812
36,0.6693650785197177,0.6724372926752938,0.8687499999457031,0.7937499999503906
37,0.6692822590730471,0.6723790690314073,0.8687499999457031,0.7937499999503906
38,0.6691702955664784,0.6721350620374293,0.8749999999453124,0.8062499999496093
39,0.6692396649398982,0.6720117723920789,0.8749999999453124,0.8124999999492187
