epoch,train_loss,val_loss,train_acc,val_acc
0,0.6944166868120331,0.7032241944099094,0.3999999998,0.29999999985
1,0.6935359179512698,0.7030879690125256,0.49999999975,0.29999999985
2,0.6934334872346558,0.7012939372557004,0.549999999725,0.29999999985
3,0.6942310393992,0.6993995389268522,0.449999999775,0.34999999982499996
4,0.6922968010554477,0.6963554370488859,0.6999999996499999,0.3999999998
5,0.6911253826849254,0.6910189678079459,0.6999999996499999,0.5999999997
6,0.6882964011632079,0.6841071717859161,0.7999999996,0.89999999955
7,0.6853596478544371,0.6820108230377844,0.89999999955,0.9499999995249999
8,0.6840254790108985,0.6793618686164482,0.8499999995749999,0.9499999995249999
9,0.681077929457701,0.6773998673002881,0.9499999995249999,0.9499999995249999
10,0.6806059315193537,0.6773618785738874,0.89999999955,0.89999999955
11,0.6795436271479768,0.6766763367703033,0.9999999995,0.89999999955
12,0.6795461461608692,0.6766353479129271,0.9999999995,0.89999999955
13,0.6793167896688825,0.6766143898235814,0.9999999995,0.89999999955
14,0.6793787312074966,0.6767139836403873,0.9999999995,0.89999999955
15,0.6793929016846074,0.6765295369472192,0.9999999995,0.89999999955
16,0.6793202277296664,0.6765307678595229,0.9999999995,0.89999999955
17,0.6793642350286135,0.6766729515122196,0.9999999995,0.89999999955
18,0.6793446472400464,0.6765517883953694,0.9999999995,0.89999999955
19,0.6793457118674532,0.6766992536006414,0.9999999995,0.89999999955
20,0.6793171094234477,0.6767452464369209,0.9999999995,0.89999999955
21,0.679366733437776,0.6765690350718284,0.9999999995,0.89999999955
22,0.679401591498995,0.6765441622047228,0.9999999995,0.89999999955
23,0.6793836125331304,0.6765620111826559,0.9999999995,0.89999999955
24,0.6794665571918899,0.6767697390770763,0.9999999995,0.89999999955
25,0.6793943950977103,0.6765983987242897,0.9999999995,0.89999999955
26,0.6794761944499775,0.6765100194486402,0.9999999995,0.89999999955
27,0.6794801562072061,0.6765545234626752,0.9999999995,0.89999999955
28,0.6794863460388675,0.6766138592538885,0.9999999995,0.89999999955
29,0.6793933961889083,0.6767445629301594,0.9999999995,0.89999999955
30,0.6794868919331407,0.6766402443927766,0.9999999995,0.89999999955
31,0.6794030169158911,0.6764811696807613,0.9999999995,0.89999999955
32,0.6794373445623629,0.6770468158099442,0.9999999995,0.89999999955
33,0.6795907574300846,0.6766051236824628,0.9999999995,0.89999999955
34,0.6794008398937375,0.6765028122515864,0.9999999995,0.89999999955
35,0.6795182832473619,0.6766342149527605,0.9999999995,0.89999999955
36,0.67951106673635,0.6765669089796896,0.9999999995,0.89999999955
37,0.679582774346179,0.6766060057640404,0.9999999995,0.89999999955
38,0.6797828186467447,0.676605390914653,0.9999999995,0.89999999955
39,0.6794205473004757,0.6765435444824935,0.9999999995,0.89999999955
