epoch,train_loss,val_loss,train_acc,val_acc
0,0.7295299978735408,0.6898256796165139,0.1,0.6
1,0.6746660874625343,0.6735346008513532,0.75,0.6
2,0.6609503821171947,0.6725866532157405,0.8,0.6
3,0.6590267165253558,0.6708387882936068,0.75,0.6
4,0.657835553632206,0.6681410505716803,0.8,0.75
5,0.6559363184919471,0.6674355597140699,0.8,0.7
6,0.6546981396472529,0.6646998218662612,0.8,0.8
7,0.6533557541915019,0.663277794698638,0.8,0.8
8,0.6522448688303311,0.6628300829662552,0.8,0.85
9,0.6520349843676587,0.6622853161089378,0.8,0.9
10,0.6512826564051074,0.659782429404572,0.85,0.9
11,0.6509640252431682,0.6609206349275656,0.85,0.9
12,0.6509596218992476,0.6599211716603713,0.8,0.9
13,0.6506855764017941,0.6601541842481027,0.8,0.85
14,0.6504776046694296,0.6591337539350057,0.85,0.9
15,0.6499174641414156,0.6594684609893371,0.85,0.85
16,0.6503108403290806,0.6588888402382599,0.8,0.9
17,0.6495939972856867,0.6584177223529336,0.85,0.9
18,0.6497524025546255,0.6607743210619763,0.85,0.85
19,0.6505497531075534,0.6592382347369765,0.85,0.85
20,0.6511048929808592,0.6600487628601233,0.7,0.85
21,0.6501464980499831,0.6574935363496002,0.85,0.95
22,0.6501127541192184,0.6589237192894807,0.85,0.85
23,0.6493332724497219,0.6592728412649804,0.85,0.9
24,0.649698604768949,0.65903446183152,0.8,0.85
25,0.6493808646129424,0.6588051217950094,0.8,0.85
26,0.6494894783385456,0.6582935976338791,0.75,0.85
27,0.6495303616448778,0.659909740008475,0.85,0.85
28,0.6495608216548223,0.6617739191343652,0.8,0.85
29,0.6495947554163392,0.6582475777336041,0.8,0.85
30,0.650114874069513,0.6566753207076992,0.8,0.95
31,0.6492418588909368,0.6587752048672081,0.9,0.9
32,0.6495432125503757,0.6588436747675503,0.85,0.85
33,0.6486868860411281,0.6578187279436307,0.85,0.95
34,0.6494651631296604,0.6563561165072704,0.9,0.95
35,0.6494968232538926,0.6592177683800273,0.85,0.85
36,0.6490936219216165,0.6605896770926315,0.85,0.9
37,0.649940559251635,0.659728560294638,0.85,0.9
38,0.6490195870513952,0.658290007963547,0.9,0.9
39,0.64929664790708,0.6568689656207891,0.8,0.9
