epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.2231372445821762,0.19577063620090485,0.3499578535556793,-0.282621294260025,0.181863933801651,-0.3168991506099701,0.2594783306121826,-0.3869365453720093,0.0
1,-0.3142944276332855,0.4741900563240051,0.5409086346626282,-0.4227306842803955,0.12536080181598663,-0.49216315150260925,0.44144099950790405,-0.6483342051506042,0.0
2,-0.4537646770477295,0.6860640048980713,0.9163045883178711,-0.6573110222816467,-0.13089700043201447,-0.5541176795959473,0.6982201337814331,-0.883425772190094,0.0
3,-0.581266462802887,0.9347376823425293,1.194055199623108,-0.7223158478736877,-0.4014872908592224,-0.8345083594322205,0.8306553959846497,-1.1386890411376953,0.0
4,-0.686774730682373,1.196138858795166,1.3090550899505615,-0.9500064849853516,-0.42624858021736145,-0.9208834171295166,1.0060049295425415,-1.2546786069869995,0.0
5,-0.8695930242538452,1.2502424716949463,1.3488035202026367,-1.051085114479065,-0.5022175312042236,-0.9968903064727783,1.0585702657699585,-1.2943469285964966,0.0
6,-0.8093880414962769,1.2145366668701172,1.4346286058425903,-1.014230728149414,-0.5286527276039124,-1.0209916830062866,1.0296498537063599,-1.3781310319900513,0.0
7,-1.0898767709732056,1.3156553506851196,1.4827675819396973,-1.1224946975708008,-0.45304957032203674,-1.0318562984466553,1.0052345991134644,-1.3974486589431763,0.0
8,-1.230157732963562,1.308014988899231,1.4592063426971436,-1.1440891027450562,-0.41353628039360046,-1.0329774618148804,0.9154167771339417,-1.3913246393203735,0.0
9,-1.3322991132736206,1.240208625793457,1.4651387929916382,-1.2124767303466797,-0.415379136800766,-1.0165014266967773,0.801121175289154,-1.4577720165252686,0.0
10,-1.2844513654708862,1.2718602418899536,1.411285638809204,-1.349254846572876,-0.5350813269615173,-1.0265824794769287,0.7615745663642883,-1.4688560962677002,0.0
11,-1.3229173421859741,1.2754650115966797,1.4304418563842773,-1.4253365993499756,-0.585808277130127,-1.122305154800415,0.7793635129928589,-1.523241639137268,0.0
12,-1.3868393898010254,1.2609201669692993,1.459407091140747,-1.3624473810195923,-0.5384672284126282,-1.1108547449111938,0.7628735899925232,-1.5375595092773438,0.0
13,-1.3254669904708862,1.13229238986969,1.4063286781311035,-1.34795343875885,-0.5390409231185913,-1.1893253326416016,0.839915931224823,-1.608964443206787,0.0
14,-1.3529802560806274,1.3087135553359985,1.4233438968658447,-1.5267168283462524,-0.5171763896942139,-1.2501143217086792,0.8083542585372925,-1.6525139808654785,0.0
15,-1.3709616661071777,1.3997589349746704,1.5203299522399902,-1.4161195755004883,-0.48058372735977173,-1.1782597303390503,0.7964627146720886,-1.6293503046035767,0.0
16,-1.3789178133010864,1.3673732280731201,1.5342854261398315,-1.5460482835769653,-0.5513194799423218,-1.170809268951416,0.6215870380401611,-1.6758431196212769,0.0
17,-1.493444800376892,1.3282201290130615,1.5702794790267944,-1.484226107597351,-0.551476240158081,-1.125862956047058,0.715413510799408,-1.6947901248931885,0.0
18,-1.3889912366867065,1.3750404119491577,1.5132569074630737,-1.5146028995513916,-0.5971912741661072,-1.0754715204238892,0.8852012157440186,-1.7091952562332153,0.0
19,-1.3585479259490967,1.416610598564148,1.5122337341308594,-1.5590533018112183,-0.6058475971221924,-1.0829477310180664,0.8643251657485962,-1.7459619045257568,0.0
20,-1.4042127132415771,1.4483988285064697,1.5248358249664307,-1.6170133352279663,-0.5019137263298035,-1.0251524448394775,0.8580357432365417,-1.7144591808319092,0.0
21,-1.4226175546646118,1.4430012702941895,1.5427454710006714,-1.6839057207107544,-0.4629969596862793,-1.0015945434570312,0.8486109972000122,-1.763066053390503,0.0
22,-1.5066404342651367,1.3224613666534424,1.5830552577972412,-1.6237579584121704,-0.494028240442276,-1.051457405090332,0.7343151569366455,-1.8396706581115723,0.0
23,-1.4091740846633911,1.358502984046936,1.5612845420837402,-1.7628693580627441,-0.3962601125240326,-1.0280085802078247,0.6414036750793457,-1.8713855743408203,0.0
24,-1.4152885675430298,1.342437982559204,1.469568133354187,-1.8104259967803955,-0.45191052556037903,-1.0449222326278687,0.39256206154823303,-1.9843804836273193,0.0
25,-1.5154181718826294,1.345665693283081,1.517569899559021,-1.6642844676971436,-0.41364988684654236,-0.9972459673881531,0.2419808954000473,-1.9904508590698242,0.0
26,-1.436396837234497,1.3846442699432373,1.5462766885757446,-1.7035833597183228,-0.4612322151660919,-0.972464382648468,0.27901729941368103,-2.0758843421936035,0.0
27,-1.572500467300415,1.242653489112854,1.7040691375732422,-1.7278587818145752,-0.3813360929489136,-0.9627977609634399,0.1824803352355957,-2.0646162033081055,0.0
28,-1.6119697093963623,1.3649101257324219,1.6243736743927002,-1.5889456272125244,-0.3202434480190277,-0.964917778968811,-0.005313314497470856,-2.1149885654449463,0.0
29,-1.49711012840271,1.4024467468261719,1.610694169998169,-1.5414570569992065,-0.3675830066204071,-0.9468777775764465,-0.02713637426495552,-2.1747899055480957,0.0
30,-1.5006295442581177,1.4465538263320923,1.5884970426559448,-1.4444189071655273,-0.3149241805076599,-0.8706775903701782,-0.12592190504074097,-2.169248342514038,0.0
31,-1.5356913805007935,1.3790959119796753,1.549617052078247,-1.4626621007919312,-0.32539570331573486,-0.8717325329780579,-0.16692891716957092,-2.191735029220581,0.0
32,-1.6698484420776367,1.2766627073287964,1.5796071290969849,-1.339733362197876,-0.2926799952983856,-0.7485565543174744,-0.1460990458726883,-2.160945415496826,0.0
33,-1.5362954139709473,1.3260349035263062,1.5043610334396362,-1.411483645439148,-0.2988448441028595,-0.7708048820495605,-0.22457745671272278,-2.2174770832061768,0.0
34,-1.4440252780914307,1.279615044593811,1.4664205312728882,-1.482195258140564,-0.2621487081050873,-0.7138086557388306,-0.14444659650325775,-2.19712233543396,0.0
35,-1.3900094032287598,1.3210111856460571,1.5418117046356201,-1.484763503074646,-0.20215928554534912,-0.685032308101654,-0.11314211785793304,-2.238652229309082,0.0
