epoch,train_loss
0,1.2510955837221458
1,0.7583594201099402
2,0.7059952376508022
3,0.6945760129145823
4,0.6907998142899617
5,0.684644591637158
6,0.6848650096134822
7,0.6901710210505254
8,0.6872746287058211
9,0.6860190091802256
10,0.6837402401645294
11,0.6842467485147751
12,0.6881013332077202
13,0.6845511851983538
14,0.6853041289523617
15,0.687425476140781
16,0.6833351371964147
17,0.6869428573321552
18,0.6858798680974967
19,0.6839045344073472
20,0.6835506437500107
21,0.6859876690580106
22,0.6830194471559052
23,0.6862296341134158
24,0.6823285339556996
25,0.6827447293482042
26,0.685254901476254
27,0.6851065872386964
28,0.682033663817605
29,0.6827902613363367
30,0.6821479497634687
31,0.6831105051717059
32,0.6818846879684906
33,0.682900434561712
34,0.682766300269143
35,0.6826704440794392
36,0.6822556017123707
37,0.682634270020534
38,0.6827824710092665
39,0.6820806024753538
40,0.6827116666517555
41,0.681453430482255
42,0.6831162391385318
43,0.6825050233088354
44,0.681997930833071
45,0.6836243389327926
46,0.6823092578135841
47,0.6822995601378815
48,0.6831620810708171
49,0.6820027409279033
50,0.6820866940700484
51,0.6855242191031398
52,0.6824833212576781
53,0.6821976421558056
54,0.6820701776229853
55,0.6820015190326857
56,0.6820877490722607
57,0.6824289856635144
58,0.6827062247476889
59,0.6896266458694634
