epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,-0.27157947421073914,-0.2684878408908844,-0.25916534662246704,0.27369770407676697,-0.2743518054485321,-0.27302685379981995,0.27165353298187256,0.2928515374660492,-0.23929668962955475,-0.2911989986896515,0.2675459682941437,-0.2708491384983063,0.26845693588256836,0.2719910442829132,0.2737501859664917,0.29826223850250244,-0.29980283975601196,-0.2674426734447479,0.2309926599264145,0.2598514258861542,-0.2684694230556488,-0.29242128133773804,-0.29339683055877686,-0.2948686480522156,0.0
1,-0.4547273516654968,-0.4645951986312866,-0.36191219091415405,0.44491228461265564,-0.38944700360298157,-0.44588592648506165,0.40085700154304504,0.38183754682540894,-0.4269377291202545,-0.4766855537891388,0.43227526545524597,-0.4281584620475769,0.39189910888671875,0.4548265337944031,0.4222993552684784,0.39516007900238037,-0.4366428256034851,-0.45468395948410034,0.24971404671669006,0.47178584337234497,-0.4371076822280884,-0.38890278339385986,-0.40279483795166016,-0.40323546528816223,0.0
2,-0.5503305196762085,-0.582534909248352,-0.4045756161212921,0.5550820827484131,-0.44212815165519714,-0.5504268407821655,0.46457332372665405,0.4285634160041809,-0.5340409874916077,-0.599791944026947,0.5088266134262085,-0.49762022495269775,0.45735135674476624,0.5589281916618347,0.517479419708252,0.4492017924785614,-0.4568556845188141,-0.5619589686393738,0.17544737458229065,0.6275555491447449,-0.5120633244514465,-0.43511998653411865,-0.4701139032840729,-0.4715510904788971,0.0
3,-0.6005216240882874,-0.6586693525314331,-0.42556700110435486,0.6316667795181274,-0.4661869704723358,-0.6209630966186523,0.49817949533462524,0.45913931727409363,-0.597408652305603,-0.693305253982544,0.5475861430168152,-0.534885585308075,0.4984927475452423,0.6182431578636169,0.5837868452072144,0.4843560457229614,-0.4337111711502075,-0.6296764016151428,0.0976201593875885,0.7464157938957214,-0.5378104448318481,-0.4600374698638916,-0.5174688696861267,-0.5197271108627319,0.0
4,-0.6305287480354309,-0.7148134112358093,-0.4361313283443451,0.690986692905426,-0.478140652179718,-0.6761071085929871,0.5184909105300903,0.4825915992259979,-0.641273558139801,-0.7697592377662659,0.5732333660125732,-0.5613695383071899,0.5293301939964294,0.656219482421875,0.634833812713623,0.5103214383125305,-0.39840710163116455,-0.6801780462265015,0.0339188352227211,0.8431044220924377,-0.5418692231178284,-0.4753284752368927,-0.5544533729553223,-0.5569740533828735,0.0
5,-0.645621120929718,-0.7504693269729614,-0.4380955398082733,0.7305235266685486,-0.48152652382850647,-0.7125487327575684,0.528782844543457,0.4979958236217499,-0.6666356921195984,-0.8255901336669922,0.5893372893333435,-0.5763235688209534,0.5485196709632874,0.676385760307312,0.6667367219924927,0.5253983736038208,-0.36906614899635315,-0.7135664820671082,-0.006328642833977938,0.9109057784080505,-0.5371052026748657,-0.4825809895992279,-0.577427864074707,-0.5794520378112793,0.0
6,-0.6520578861236572,-0.7705782055854797,-0.43456557393074036,0.7549665570259094,-0.48155680298805237,-0.735950231552124,0.5333563685417175,0.5071109533309937,-0.6818498969078064,-0.8598098754882812,0.5982864499092102,-0.5831267237663269,0.5605867505073547,0.6870729327201843,0.6840231418609619,0.5326290130615234,-0.34905731678009033,-0.733996570110321,-0.027846377342939377,0.953566312789917,-0.5290204882621765,-0.48463600873947144,-0.5896365642547607,-0.5903960466384888,0.0
7,-0.6546927094459534,-0.7831317782402039,-0.42829185724258423,0.7725421786308289,-0.48066839575767517,-0.7523292899131775,0.5358235836029053,0.5129615664482117,-0.6923441886901855,-0.8841951489448547,0.6022946834564209,-0.584107518196106,0.5676385164260864,0.6942212581634521,0.6933122873306274,0.5354820489883423,-0.33550918102264404,-0.7485876679420471,-0.039244260638952255,0.9855101704597473,-0.5215845704078674,-0.4842727482318878,-0.5954938530921936,-0.5948245525360107,0.0
8,-0.6558141112327576,-0.7902054786682129,-0.42083704471588135,0.7839981913566589,-0.47902345657348633,-0.7621780037879944,0.5361488461494446,0.5158334374427795,-0.6974887847900391,-0.9018534421920776,0.6029334664344788,-0.5810419917106628,0.5712603330612183,0.6981973648071289,0.6959662437438965,0.5345647931098938,-0.32932472229003906,-0.758965015411377,-0.04359539970755577,1.0073540210723877,-0.5155797600746155,-0.48180660605430603,-0.5960286855697632,-0.5934780836105347,0.0
9,-0.6557746529579163,-0.7960288524627686,-0.4116968810558319,0.7950182557106018,-0.4764789342880249,-0.7719254493713379,0.5363501906394958,0.518438458442688,-0.7036622166633606,-0.9170788526535034,0.602793276309967,-0.5773852467536926,0.5741863250732422,0.7019723653793335,0.6976330280303955,0.5328016877174377,-0.3232400417327881,-0.768223226070404,-0.046667080372571945,1.027585744857788,-0.5087271332740784,-0.4783433973789215,-0.5958049297332764,-0.5911216735839844,0.0
10,-0.6568782329559326,-0.7995256185531616,-0.4030475616455078,0.8032738566398621,-0.47438839077949524,-0.7776333689689636,0.5355343818664551,0.5191367864608765,-0.7075071334838867,-0.9283329844474792,0.600736677646637,-0.570656418800354,0.5745190978050232,0.7043817043304443,0.6947759985923767,0.5291061997413635,-0.3224988877773285,-0.7759264707565308,-0.046821776777505875,1.04254150390625,-0.5033193826675415,-0.4741162955760956,-0.5920097231864929,-0.585407018661499,0.0
11,-0.6541569828987122,-0.801832914352417,-0.3925008773803711,0.8124011158943176,-0.4720829129219055,-0.7850320935249329,0.5347577929496765,0.5204877853393555,-0.7111124992370605,-0.9398418664932251,0.5977380275726318,-0.5634691715240479,0.5759317874908447,0.7064092755317688,0.6930763721466064,0.5255834460258484,-0.3192385733127594,-0.7835493683815002,-0.046283990144729614,1.0612854957580566,-0.49738699197769165,-0.4696522653102875,-0.5890827178955078,-0.5801045298576355,0.0
12,-0.652621865272522,-0.8015779256820679,-0.38189607858657837,0.8179103136062622,-0.46892035007476807,-0.7876008749008179,0.5331430435180664,0.5194334387779236,-0.7126630544662476,-0.9475131630897522,0.5926326513290405,-0.5548011660575867,0.5748187303543091,0.7081656455993652,0.6862947940826416,0.5195150375366211,-0.32254889607429504,-0.7883374094963074,-0.043030332773923874,1.0715885162353516,-0.4924015402793884,-0.46415114402770996,-0.5822910070419312,-0.5707616806030273,0.0
13,-0.6494594812393188,-0.7998062372207642,-0.37006187438964844,0.8225921988487244,-0.4657096564769745,-0.7894068360328674,0.5312113761901855,0.5179476141929626,-0.7135741710662842,-0.9550681710243225,0.5872323513031006,-0.5442800521850586,0.5731184482574463,0.7106669545173645,0.6784135103225708,0.5130802392959595,-0.3258982300758362,-0.7919297814369202,-0.03677428886294365,1.0811182260513306,-0.4885835349559784,-0.4582100510597229,-0.574442982673645,-0.5607406497001648,0.0
14,-0.651822566986084,-0.8014606237411499,-0.35899707674980164,0.8298918604850769,-0.46321025490760803,-0.7927045822143555,0.5290954113006592,0.5169348120689392,-0.7172226905822754,-0.9651477336883545,0.5812042355537415,-0.5347886681556702,0.5715969800949097,0.7107583284378052,0.6717101335525513,0.5067288875579834,-0.3296351432800293,-0.7996289730072021,-0.033341601490974426,1.0949187278747559,-0.4838012158870697,-0.45179226994514465,-0.5673748254776001,-0.5510200262069702,0.0
15,-0.6495243310928345,-0.8002208471298218,-0.3463215231895447,0.8362261056900024,-0.45952820777893066,-0.7950956225395203,0.5265676379203796,0.5156429409980774,-0.719889223575592,-0.972399115562439,0.5759616494178772,-0.5241382122039795,0.5705844759941101,0.7122812271118164,0.6639670133590698,0.5003225803375244,-0.33258718252182007,-0.8051025867462158,-0.027689365670084953,1.106727123260498,-0.4787961542606354,-0.4452340006828308,-0.5596020817756653,-0.5409885048866272,0.0
16,-0.644612193107605,-0.804510235786438,-0.33393123745918274,0.8498860001564026,-0.4544801115989685,-0.8072338700294495,0.5263444185256958,0.5185723304748535,-0.7249958515167236,-0.9843236804008484,0.572823166847229,-0.5184413194656372,0.5743793249130249,0.7152972221374512,0.6656051278114319,0.49750566482543945,-0.32399916648864746,-0.81582111120224,-0.030030809342861176,1.131736159324646,-0.4680972695350647,-0.4391786456108093,-0.5587742924690247,-0.5371692180633545,0.0
17,-0.6413099765777588,-0.8033509254455566,-0.31994399428367615,0.8572349548339844,-0.4510180652141571,-0.809511125087738,0.5236073136329651,0.5170603394508362,-0.7262304425239563,-0.994839608669281,0.5653611421585083,-0.5067426562309265,0.5719350576400757,0.7168857455253601,0.6569137573242188,0.49067801237106323,-0.32757842540740967,-0.8214461207389832,-0.02372787706553936,1.1455744504928589,-0.4640541076660156,-0.4318118393421173,-0.5501775741577148,-0.5263931751251221,0.0
18,-0.641523540019989,-0.8014628887176514,-0.3057192265987396,0.8627449870109558,-0.446441113948822,-0.8103165626525879,0.5204182267189026,0.5140241980552673,-0.7285727262496948,-1.0015236139297485,0.5589506030082703,-0.49421241879463196,0.5691660046577454,0.7164854407310486,0.6459686160087585,0.4820100665092468,-0.3351517617702484,-0.8261808156967163,-0.017193058505654335,1.1544806957244873,-0.45885780453681946,-0.4236445724964142,-0.5400876998901367,-0.5130955576896667,0.0
19,-0.6417056918144226,-0.8031197786331177,-0.29259034991264343,0.8727850914001465,-0.44165700674057007,-0.8146436810493469,0.5177940726280212,0.5133869051933289,-0.7332667112350464,-1.01059889793396,0.5521904230117798,-0.48352885246276855,0.5681081414222717,0.7182807922363281,0.6396304368972778,0.47597429156303406,-0.33679482340812683,-0.8344841003417969,-0.013016514480113983,1.1707178354263306,-0.45288923382759094,-0.4159906208515167,-0.5331434607505798,-0.5035179257392883,0.0
20,-0.6341878771781921,-0.8064361214637756,-0.2781643867492676,0.8888294100761414,-0.4366532862186432,-0.827159583568573,0.5172580480575562,0.5165061354637146,-0.7379657030105591,-1.0214872360229492,0.5453090071678162,-0.47474634647369385,0.5692018866539001,0.7222188711166382,0.6405375599861145,0.4727860987186432,-0.3272797167301178,-0.8458952307701111,-0.01462450623512268,1.2012218236923218,-0.44349831342697144,-0.4079902172088623,-0.5312631130218506,-0.499248743057251,0.0
21,-0.6337719559669495,-0.8020983338356018,-0.2630775272846222,0.8926200866699219,-0.4320683181285858,-0.8246814608573914,0.5127231478691101,0.5112641453742981,-0.736812949180603,-1.0315423011779785,0.5363788604736328,-0.4603617191314697,0.5642640590667725,0.7210237979888916,0.6254182457923889,0.46259167790412903,-0.33969762921333313,-0.8492752313613892,-0.006018280982971191,1.2062779664993286,-0.44081050157546997,-0.3985940217971802,-0.5183825492858887,-0.48282551765441895,0.0
