seed,grad_norm
1,0.024591855704784393
2,0.17668825387954712
3,0.729531466960907
4,0.586394190788269
5,0.27695930004119873
6,0.17679108679294586
7,0.09902020543813705
8,0.33179718255996704
9,0.41810327768325806
10,0.2022669017314911
11,0.12509609758853912
12,0.2834240198135376
13,0.23578232526779175
14,0.31274890899658203
15,0.054178014397621155
16,0.026712259277701378
17,0.13214915990829468
18,0.23394320905208588
19,0.04799496755003929
20,0.07714425027370453
21,0.39608386158943176
22,0.29853060841560364
23,0.1736973226070404
24,0.11139193922281265
25,0.18084268271923065
26,0.28768426179885864
27,0.04566531255841255
28,0.24233968555927277
29,0.3263574540615082
30,0.543816864490509
31,0.3213971257209778
32,0.024589544162154198
33,0.16577088832855225
34,0.08451064676046371
35,0.4114237427711487
36,0.2603563368320465
37,0.1553996205329895
38,0.057009171694517136
39,0.303445041179657
40,0.1340450942516327
41,0.10607637465000153
42,0.3827379643917084
43,0.2965034246444702
44,0.29739120602607727
45,0.15036454796791077
46,0.03829168900847435
47,0.06838057935237885
48,0.1512475162744522
49,0.23241233825683594
50,0.5352381467819214
51,0.2256709337234497
52,0.4966709017753601
53,0.378065288066864
54,0.37196025252342224
55,0.5210421681404114
56,0.3635883033275604
57,0.3596075475215912
58,0.04332801327109337
59,0.26283860206604004
60,0.11609799414873123
61,0.17183464765548706
62,0.13918118178844452
63,0.04434295371174812
64,0.23192177712917328
65,0.255425363779068
66,0.054576173424720764
67,0.38795244693756104
68,0.03039756789803505
69,0.08513815701007843
70,0.31360435485839844
71,0.42591020464897156
72,0.17475593090057373
73,0.10908051580190659
74,0.07310990244150162
75,0.18458066880702972
76,0.16871213912963867
77,0.13884207606315613
78,0.07871399819850922
79,0.322406142950058
80,0.3616948425769806
81,0.07810348272323608
82,0.15419381856918335
83,0.12549607455730438
84,0.11922889202833176
85,0.19292975962162018
86,0.23869748413562775
87,0.03663041070103645
88,0.037594087421894073
89,0.08264189213514328
90,0.17467474937438965
91,0.2188987284898758
92,0.2100687474012375
93,0.06916597485542297
94,0.32110145688056946
95,0.45002081990242004
96,0.3571413457393646
97,0.11097308248281479
98,0.6602893471717834
99,0.48049312829971313
100,0.04057764634490013
101,0.380207359790802
102,0.2735832929611206
103,0.13578276336193085
104,0.45038431882858276
105,0.09070253372192383
106,0.06199858337640762
107,0.14448732137680054
108,0.22089944779872894
109,0.08890725672245026
110,0.028186490759253502
111,0.12955206632614136
112,0.14274844527244568
113,0.06233977898955345
114,0.06742024421691895
115,0.28225255012512207
116,0.08702099323272705
117,0.15623924136161804
118,0.625304102897644
119,0.0758998841047287
120,0.0344189815223217
121,0.46375811100006104
122,0.11767997592687607
123,0.11166650801897049
124,0.09021363407373428
125,0.15606854856014252
126,0.3091178834438324
127,0.38248011469841003
128,0.156231090426445
129,0.0767323449254036
130,0.0930238664150238
131,0.29413267970085144
132,0.052090562880039215
133,0.04926745593547821
134,0.4862135350704193
135,0.2229122370481491
136,0.3001042306423187
137,0.08564348518848419
138,0.4237353801727295
139,0.5580400228500366
140,0.4686702489852905
141,0.05160242319107056
142,0.3795883357524872
143,0.0781760960817337
144,0.14263027906417847
145,0.3576265573501587
146,0.027239207178354263
147,0.04647950828075409
148,0.08676017820835114
149,0.1753985732793808
150,0.11910712718963623
151,0.13274763524532318
152,0.1596755087375641
153,0.20714573562145233
154,0.2389250546693802
155,0.5510373115539551
156,0.33971887826919556
157,0.08943616598844528
158,0.22896230220794678
159,0.41829851269721985
160,0.3316231071949005
161,0.5769243836402893
162,0.04087105393409729
163,0.31219983100891113
164,0.054327767342329025
165,0.04902556166052818
166,0.48462700843811035
167,0.14200693368911743
168,0.32542654871940613
169,0.08397743105888367
170,0.2820683717727661
171,0.18266946077346802
172,0.3781728148460388
173,0.05026852712035179
174,0.1239590048789978
175,0.04714543744921684
176,0.3278827369213104
177,0.18634626269340515
178,0.09112196415662766
179,0.6951179504394531
180,0.39485037326812744
181,0.28617337346076965
182,0.09741098433732986
183,0.10528989136219025
184,0.025671081617474556
185,0.13175205886363983
186,0.11232983320951462
187,0.6263565421104431
188,0.22135750949382782
189,0.07181797921657562
190,0.12798051536083221
191,0.13556046783924103
192,0.10544906556606293
193,0.36405661702156067
194,0.44441109895706177
195,0.11824759095907211
196,0.1780385971069336
197,0.05722213163971901
198,0.1811879426240921
199,0.2170710563659668
200,0.21726270020008087
201,0.3180602490901947
202,0.23247285187244415
203,0.3512845039367676
204,0.21012690663337708
205,0.1806589514017105
206,0.26842963695526123
207,0.3227441906929016
208,0.31999894976615906
209,0.3278234899044037
210,0.10509591549634933
211,0.6470839977264404
212,0.04661152884364128
213,0.15959253907203674
214,0.15007354319095612
215,0.1626891940832138
216,0.036649029701948166
217,0.31101638078689575
218,0.11506345868110657
219,0.03666508570313454
220,0.056426916271448135
221,0.495057076215744
222,0.172419473528862
223,0.2342538982629776
224,0.1842547506093979
225,0.3345027267932892
226,0.11985129863023758
227,0.07258529961109161
228,0.08243618905544281
229,0.22363434731960297
230,0.08263364434242249
231,0.1557767540216446
232,0.10295208543539047
233,0.08576902002096176
234,0.08036190271377563
235,0.17927619814872742
236,0.16216400265693665
237,0.10657129436731339
238,0.053064968436956406
239,0.08770215511322021
240,0.2156425416469574
241,0.11924503743648529
242,0.11911363899707794
243,0.2176825851202011
244,0.20509760081768036
245,0.1037416160106659
246,0.4437158405780792
247,0.04463249444961548
248,0.25044676661491394
249,0.057814519852399826
250,0.033905092626810074
251,0.450777530670166
252,0.0901295468211174
253,0.1257559359073639
254,0.3765191435813904
255,0.02766496315598488
256,0.28879186511039734
257,0.06124642491340637
258,0.13564006984233856
259,0.14772124588489532
260,0.24869441986083984
261,0.21516644954681396
262,0.0667014867067337
263,0.24891915917396545
264,0.6854448318481445
265,0.25203531980514526
266,0.03851006180047989
267,0.5679605603218079
268,0.07691426575183868
269,0.0348777212202549
270,0.18918122351169586
271,0.36622852087020874
272,0.1696753203868866
273,0.07571684569120407
274,0.22959831357002258
275,0.06887176632881165
276,0.029489602893590927
