epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.49933236837387085,-0.6236465573310852,-0.6169116497039795,0.6344525218009949,-0.6606468558311462,-0.5144419074058533,-0.6200954914093018,0.6327076554298401,0.0
1,-0.533474862575531,-0.940072238445282,-1.0957192182540894,1.0858460664749146,-0.8648633360862732,-0.8171324133872986,-1.104143500328064,1.0524481534957886,0.0
2,-0.07048069685697556,-1.0462472438812256,-1.3688210248947144,1.3942527770996094,-0.6595272421836853,-0.878339946269989,-1.3798418045043945,1.290902018547058,0.0
3,0.4199121594429016,-1.1937661170959473,-1.5191278457641602,1.658587098121643,-0.29871854186058044,-0.9594004154205322,-1.536141276359558,1.4964219331741333,0.0
4,0.7689576745033264,-1.3692854642868042,-1.5618200302124023,1.8821101188659668,0.04951189458370209,-1.1398823261260986,-1.608823299407959,1.7248320579528809,0.0
5,1.0338842868804932,-1.4767934083938599,-1.545616626739502,2.0096940994262695,0.36688441038131714,-1.311337947845459,-1.5971840620040894,1.9097305536270142,0.0
6,1.2140648365020752,-1.5356301069259644,-1.5122828483581543,2.0647029876708984,0.5903294682502747,-1.4371012449264526,-1.550601601600647,2.063189744949341,0.0
7,1.3525094985961914,-1.5586642026901245,-1.5001710653305054,2.0596506595611572,0.7715110778808594,-1.49505615234375,-1.5154353380203247,2.1501333713531494,0.0
8,1.4345213174819946,-1.5801833868026733,-1.481055498123169,2.03411602973938,0.8653669953346252,-1.5507550239562988,-1.468342900276184,2.233914375305176,0.0
9,1.494699239730835,-1.583124041557312,-1.4879623651504517,1.9949047565460205,0.961651086807251,-1.561780333518982,-1.4538342952728271,2.2652206420898438,0.0
10,1.529710054397583,-1.5858533382415771,-1.4947267770767212,1.9618597030639648,1.0286364555358887,-1.571885585784912,-1.4423255920410156,2.288339614868164,0.0
11,1.5481276512145996,-1.5893588066101074,-1.4904131889343262,1.9357659816741943,1.0579264163970947,-1.5923842191696167,-1.412810206413269,2.327240228652954,0.0
12,1.561252236366272,-1.5853509902954102,-1.5101457834243774,1.9051923751831055,1.1190189123153687,-1.5754141807556152,-1.4355762004852295,2.308889627456665,0.0
13,1.566788673400879,-1.585507869720459,-1.5072994232177734,1.877821445465088,1.1463795900344849,-1.5895568132400513,-1.4184892177581787,2.3239383697509766,0.0
14,1.5699387788772583,-1.5847371816635132,-1.5147812366485596,1.8540934324264526,1.1803045272827148,-1.5878733396530151,-1.4212892055511475,2.324781656265259,0.0
15,1.5710471868515015,-1.5857223272323608,-1.509554386138916,1.8389092683792114,1.192131757736206,-1.6063001155853271,-1.390647053718567,2.3594436645507812,0.0
16,1.5715583562850952,-1.5838985443115234,-1.5141347646713257,1.8224226236343384,1.2169842720031738,-1.6029378175735474,-1.3959320783615112,2.3508102893829346,0.0
17,1.573266625404358,-1.578538417816162,-1.5405110120773315,1.8096554279327393,1.2658098936080933,-1.563080072402954,-1.4520729780197144,2.3151652812957764,0.0
