dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_epoch
sat_data,160,9,0,4,2,0.7874999999507812,0.7874999999507812,3954.0908398628235,65.90151399771372,24
sat_data,160,10,0,3,2,0.69999999995625,0.69999999995625,2754.255608558655,45.90426014264425,24
sat_data,320,7,0,4,2,0.5812499999818359,0.5812499999818359,7171.552034378052,119.5258672396342,17
sat_data,320,6,0,4,3,0.7406249999768555,0.7406249999768555,8915.153143405914,148.58588572343191,60
sat_data,160,9,0,4,3,0.7812499999511718,0.7812499999511718,4213.415377616882,70.22358962694804,50
sat_data,320,7,0,4,1,0.6031249999811523,0.6031249999811523,7265.916738271713,121.09861230452856,48
sat_data,160,10,0,3,1,0.7937499999503906,0.69999999995625,3034.3855221271515,50.573092035452525,24
sat_data,320,8,0,3,2,0.6656249999791992,0.59999999998125,6167.9741723537445,102.79956953922907,33
sat_data,320,9,0,3,2,0.609374999980957,0.5937499999814453,4601.774083852768,76.69623473087947,33
sat_data,320,9,0,3,1,0.7156249999776367,0.6156249999807617,4742.000030040741,79.03333383401235,48
sat_data,320,7,0,4,3,0.6937499999783203,0.6937499999783203,7810.7696080207825,130.17949346701303,33
sat_data,320,8,0,4,2,0.6124999999808594,0.6124999999808594,6304.874639749527,105.08124399582545,33
sat_data,160,10,0,4,2,0.718749999955078,0.718749999955078,3347.942005634308,55.79903342723846,24
sat_data,160,10,0,4,1,0.7812499999511718,0.7812499999511718,3662.0769934654236,61.03461655775706,17
sat_data,160,10,0,4,3,0.7624999999523437,0.7624999999523437,3719.2929258346558,61.9882154305776,47
sat_data,320,10,0,3,1,0.6687499999791016,0.5906249999815429,4073.5657937526703,67.89276322921117,48
sat_data,320,8,0,4,3,0.7031249999780274,0.7031249999780274,7175.320935487747,119.58868225812913,48
sat_data,320,9,0,4,1,0.7062499999779297,0.7062499999779297,5825.290238380432,97.08817063967386,40
sat_data,320,8,0,4,1,0.6062499999810547,0.6062499999810547,7536.534518480301,125.60890864133835,15
sat_data,320,10,0,3,2,0.5937499999814453,0.5874999999816406,4455.638457775116,74.2606409629186,33
sat_data,320,9,0,3,3,0.7749999999757813,0.7312499999771485,6284.4920129776,104.74153354962667,51
sat_data,320,9,0,4,3,0.6843749999786133,0.6843749999786133,6222.011046171188,103.70018410285314,48
sat_data,320,10,0,3,3,0.7437499999767578,0.6593749999793945,4946.231467247009,82.43719112078348,33
sat_data,320,9,0,4,2,0.6687499999791016,0.6687499999791016,6692.617807626724,111.54363012711207,33
sat_data,320,10,0,4,2,0.6124999999808594,0.6124999999808594,5094.671263694763,84.91118772824605,33
sat_data,320,10,0,4,3,0.7531249999764649,0.7531249999764649,5070.907918453217,84.51513197422028,51
sat_data,320,10,0,4,1,0.6374999999800781,0.6374999999800781,5331.317887067795,88.85529811779658,18
s




