epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,0.4596391022205353,-0.4622206687927246,0.46492999792099,-0.4730042517185211,0.4650670289993286,0.46845686435699463,-0.46852394938468933,-0.47056522965431213,0.0
1,0.7284519076347351,-0.7306863069534302,0.7255735993385315,-0.7751105427742004,0.7065479755401611,0.7385691404342651,-0.759001612663269,-0.6817527413368225,0.0
2,0.8976905941963196,-0.8990553021430969,0.8833881616592407,-0.9665883183479309,0.8545666337013245,0.9070209860801697,-0.9429992437362671,-0.8209400177001953,0.0
3,1.004400610923767,-1.0054669380187988,0.9790968298912048,-1.0901744365692139,0.9481326937675476,1.0144404172897339,-1.0606452226638794,-0.9174309372901917,0.0
4,1.1106488704681396,-1.1119016408920288,1.0686832666397095,-1.2116464376449585,1.0342503786087036,1.1173977851867676,-1.1757272481918335,-1.0181326866149902,0.0
5,1.1802067756652832,-1.1832822561264038,1.1248266696929932,-1.2947269678115845,1.0911697149276733,1.187145709991455,-1.252013921737671,-1.0912277698516846,0.0
6,1.2402657270431519,-1.2445440292358398,1.1677229404449463,-1.366053581237793,1.1350070238113403,1.2440041303634644,-1.3143471479415894,-1.1566717624664307,0.0
7,1.2775574922561646,-1.2851910591125488,1.1938896179199219,-1.4159826040267944,1.1650841236114502,1.2841349840164185,-1.355003833770752,-1.2024447917938232,0.0
8,1.3160327672958374,-1.327211618423462,1.2176800966262817,-1.4658650159835815,1.190887451171875,1.3227767944335938,-1.3943663835525513,-1.249457597732544,0.0
9,1.341874599456787,-1.3552292585372925,1.2308008670806885,-1.5002050399780273,1.207160234451294,1.3481910228729248,-1.4191441535949707,-1.2796388864517212,0.0
10,1.383899450302124,-1.4073448181152344,1.2531219720840454,-1.5666415691375732,1.2317895889282227,1.395015001296997,-1.4648553133010864,-1.3477623462677002,0.0
11,1.4055640697479248,-1.4372172355651855,1.2631394863128662,-1.6063668727874756,1.2439521551132202,1.4228638410568237,-1.4890551567077637,-1.3858301639556885,0.0
12,1.4224804639816284,-1.4589632749557495,1.2705085277557373,-1.6353365182876587,1.2521072626113892,1.4436304569244385,-1.507129430770874,-1.410811424255371,0.0
13,1.436457872390747,-1.4699852466583252,1.2798810005187988,-1.6488734483718872,1.2617356777191162,1.4560097455978394,-1.522208571434021,-1.4156070947647095,0.0
14,1.4492154121398926,-1.486592173576355,1.2821608781814575,-1.6716721057891846,1.2638287544250488,1.471169114112854,-1.533800721168518,-1.4313368797302246,0.0
15,1.4577356576919556,-1.4873929023742676,1.2894052267074585,-1.6713347434997559,1.2694807052612305,1.475258231163025,-1.5400137901306152,-1.4171696901321411,0.0
16,1.4775609970092773,-1.5244568586349487,1.2905211448669434,-1.7252609729766846,1.2708240747451782,1.5087767839431763,-1.5660710334777832,-1.470993161201477,0.0
17,1.4852176904678345,-1.5382682085037231,1.290403962135315,-1.7463059425354004,1.268417477607727,1.522302269935608,-1.5748980045318604,-1.4836500883102417,0.0
18,1.4934732913970947,-1.5502289533615112,1.2922515869140625,-1.7651662826538086,1.2658123970031738,1.5352296829223633,-1.5848039388656616,-1.4919911623001099,0.0
19,1.502626657485962,-1.558335542678833,1.2973357439041138,-1.7801011800765991,1.2669298648834229,1.5465233325958252,-1.5976507663726807,-1.4978313446044922,0.0
20,1.512267827987671,-1.5636405944824219,1.3054771423339844,-1.7913453578948975,1.2689685821533203,1.5558266639709473,-1.6114691495895386,-1.5002968311309814,0.0
21,1.5184165239334106,-1.5635579824447632,1.313136100769043,-1.7940261363983154,1.2675050497055054,1.5599380731582642,-1.617728352546692,-1.4896540641784668,0.0
22,1.523563265800476,-1.5759888887405396,1.310190200805664,-1.8184880018234253,1.2564325332641602,1.575731873512268,-1.6256951093673706,-1.5016313791275024,0.0
23,1.5249069929122925,-1.5900899171829224,1.3020695447921753,-1.8455568552017212,1.2395665645599365,1.5920701026916504,-1.6300939321517944,-1.5150644779205322,0.0
24,1.533013105392456,-1.5977160930633545,1.3045697212219238,-1.864453673362732,1.233595848083496,1.6045030355453491,-1.645930290222168,-1.5247665643692017,0.0
25,1.541917085647583,-1.586553931236267,1.3247171640396118,-1.8549532890319824,1.2371872663497925,1.6031380891799927,-1.6540783643722534,-1.497280478477478,0.0
26,1.5596801042556763,-1.5728811025619507,1.35198974609375,-1.8432461023330688,1.250557780265808,1.599757432937622,-1.6761349439620972,-1.4773868322372437,0.0
27,1.5755797624588013,-1.5948549509048462,1.3347587585449219,-1.9029109477996826,1.2166903018951416,1.6265068054199219,-1.7117348909378052,-1.5414584875106812,0.0
28,1.5945076942443848,-1.5675839185714722,1.3781018257141113,-1.8712124824523926,1.2395458221435547,1.610960602760315,-1.7327444553375244,-1.4966970682144165,0.0
29,1.5987409353256226,-1.5731786489486694,1.3712869882583618,-1.8987369537353516,1.2136168479919434,1.6266893148422241,-1.7384952306747437,-1.5075808763504028,0.0
30,1.6029889583587646,-1.5632429122924805,1.3925453424453735,-1.8870042562484741,1.2199251651763916,1.6257274150848389,-1.7423596382141113,-1.475509762763977,0.0
31,1.609738826751709,-1.574691653251648,1.3703932762145996,-1.9373302459716797,1.1743805408477783,1.6505398750305176,-1.7559047937393188,-1.513622522354126,0.0
32,1.6227445602416992,-1.5454542636871338,1.4295704364776611,-1.8913261890411377,1.2073991298675537,1.6345131397247314,-1.780775785446167,-1.456794023513794,0.0
33,1.6363723278045654,-1.5496127605438232,1.4093921184539795,-1.9388328790664673,1.1659945249557495,1.6572630405426025,-1.8016947507858276,-1.4937409162521362,0.0
34,1.6393407583236694,-1.5424809455871582,1.425223708152771,-1.9486005306243896,1.145277976989746,1.6640667915344238,-1.8087340593338013,-1.478919267654419,0.0
35,1.6446727514266968,-1.5315815210342407,1.451850414276123,-1.940179705619812,1.1503174304962158,1.6618956327438354,-1.8191763162612915,-1.4521286487579346,0.0
36,1.6499186754226685,-1.5240612030029297,1.4667121171951294,-1.9478952884674072,1.1386029720306396,1.671257734298706,-1.8270546197891235,-1.4380476474761963,0.0
37,1.667475938796997,-1.512840747833252,1.458896517753601,-1.985081434249878,1.091751217842102,1.6909123659133911,-1.8545905351638794,-1.459572196006775,0.0
38,1.6759655475616455,-1.5035418272018433,1.4680267572402954,-2.0045135021209717,1.0621165037155151,1.7054963111877441,-1.8647677898406982,-1.4537969827651978,0.0
39,1.6845457553863525,-1.49315345287323,1.4803389310836792,-2.020090103149414,1.0439788103103638,1.714967966079712,-1.8819324970245361,-1.4459067583084106,0.0
40,1.6881693601608276,-1.4803369045257568,1.4986587762832642,-2.0317046642303467,1.0259690284729004,1.7211536169052124,-1.908828854560852,-1.4361097812652588,0.0
