epoch,train_loss,val_loss,train_acc,val_acc
0,0.7143346781318278,0.7060185205369883,0.31874999998007814,0.39999999997499996
1,0.7105124975380275,0.7015093046641349,0.3874999999757812,0.4374999999726562
2,0.7047557221355434,0.6956766776879875,0.4437499999722656,0.5062499999683594
3,0.697542812180376,0.6894258890717747,0.5124999999679687,0.5687499999644531
4,0.6897881439809026,0.6835509688638338,0.5624999999648437,0.6562499999589844
5,0.6825127172686576,0.67840850510988,0.6187499999613281,0.6937499999566406
6,0.67673032239818,0.6751689079340103,0.6874999999570313,0.718749999955078
7,0.6728132910333426,0.6734198787806415,0.718749999955078,0.7249999999546874
8,0.6704381937062204,0.6726454929192547,0.7124999999554688,0.7249999999546874
9,0.6690478564275019,0.6721721923357964,0.7312499999542968,0.7062499999558594
10,0.6677506564106616,0.671645077526377,0.7437499999535155,0.6874999999570313
11,0.6660398935559242,0.6704938725789605,0.7499999999531249,0.6874999999570313
12,0.6637593050006869,0.6687161623737152,0.768749999951953,0.6812499999574219
13,0.6609991540667399,0.6668648321184599,0.7624999999523437,0.6749999999578125
14,0.6584725328354631,0.6650533106381742,0.768749999951953,0.6874999999570313
15,0.6565111916759562,0.663947571177574,0.7624999999523437,0.6937499999566406
16,0.6552152453191643,0.6632567236848169,0.7437499999535155,0.6812499999574219
17,0.6538180618673552,0.6627530093149381,0.7437499999535155,0.6812499999574219
18,0.6529889942609376,0.6625261668978697,0.7312499999542968,0.6187499999613281
19,0.6523394257376218,0.66230078697526,0.7312499999542968,0.6187499999613281
20,0.6513901220231433,0.6623150865446467,0.7249999999546874,0.5687499999644531
21,0.6511424448806011,0.6622392383774269,0.6874999999570313,0.5562499999652344
22,0.6498109490123163,0.6622043135540882,0.6749999999578125,0.5562499999652344
23,0.6492224755288026,0.6621307578711143,0.6624999999585938,0.5437499999660156
24,0.6483988800540076,0.6620340654429518,0.6749999999578125,0.5124999999679687
25,0.6474536331613193,0.6617348381062664,0.6812499999574219,0.5124999999679687
26,0.6465967440150969,0.6613624995436423,0.6624999999585938,0.49999999996875
27,0.6453688632753869,0.6607768106763064,0.6562499999589844,0.5062499999683594
28,0.6443441563392873,0.6598017901206449,0.649999999959375,0.5187499999675781
29,0.6428460432232403,0.6584890403714917,0.6437499999597656,0.5312499999667969
30,0.6413184976222064,0.6565919760864727,0.6812499999574219,0.5687499999644531
31,0.6398863738728965,0.6545309047919784,0.6874999999570313,0.6062499999621094
32,0.6383026658257689,0.6528117211996793,0.7062499999558594,0.6312499999605469
33,0.6372036517781045,0.6506294086326622,0.7562499999527343,0.6437499999597656
34,0.6362297611259248,0.6492155197248949,0.8124999999492187,0.6937499999566406
35,0.6362462995936162,0.648191734935979,0.8499999999468749,0.7124999999554688
36,0.6356579605876758,0.6474491433650408,0.8499999999468749,0.7312499999542968
37,0.6353647423732074,0.647124609287729,0.8499999999468749,0.7374999999539062
38,0.6350353838930983,0.6463659790777604,0.8499999999468749,0.768749999951953
39,0.6352102274539301,0.6460092212696262,0.8562499999464843,0.7812499999511718
