-dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
aug_mnist,40,4,0,3,1,0.499999999875,0.499999999875,383.78061604499817,6.39634360074997
aug_mnist,1280,3,0,3,2,0.9390624999926637,0.7242187499943421,16419.878092765808,273.66463487943014
aug_mnist,40,4,0,3,2,0.499999999875,0.499999999875,659.5413517951965,10.992355863253275
aug_mnist,40,4,0,3,3,0.87499999978125,0.77499999980625,509.9183211326599,8.498638685544332
aug_mnist,40,4,0,4,1,0.499999999875,0.499999999875,516.1602239608765,8.602670399347941
aug_mnist,40,4,0,4,2,0.499999999875,0.499999999875,679.7783358097076,11.329638930161794
aug_mnist,40,4,0,4,3,0.499999999875,0.499999999875,879.7750132083893,14.662916886806489
aug_mnist,80,4,0,3,2,0.9249999998843751,0.7374999999078126,771.9718325138092,12.866197208563486
aug_mnist,80,4,0,3,1,0.7999999999,0.7124999999109376,1542.511713027954,25.708528550465903
aug_mnist,80,4,0,3,3,0.9249999998843751,0.7749999999031251,1023.2969591617584,17.054949319362642
aug_mnist,80,4,0,4,2,0.5374999999328125,0.5374999999328125,1094.0042324066162,18.233403873443603
aug_mnist,2560,2,0,3,1,0.9543172690715145,0.7926706827269445,37181.12747120857,619.6854578534762
aug_mnist,80,4,0,4,1,0.49999999993750005,0.49999999993750005,1311.3370008468628,21.855616680781047
aug_mnist,160,4,0,3,2,0.7937499999503906,0.6562499999589844,1551.9464654922485,25.86577442487081
aug_mnist,160,4,0,3,1,0.6874999999570313,0.6249999999609375,2024.495593547821,33.74159322579702
aug_mnist,80,4,0,4,3,0.5624999999296876,0.5624999999296876,2282.0185720920563,38.033642868200936
aug_mnist,1280,3,0,4,1,0.6624999999948242,0.6624999999948242,18889.900919914246,314.8316819985708
aug_mnist,160,4,0,4,1,0.5124999999679687,0.5124999999679687,2418.017769098282,40.30029615163803
aug_mnist,160,4,0,3,3,0.8812499999449218,0.7499999999531249,2593.967959165573,43.23279931942622
aug_mnist,160,4,0,4,2,0.5187499999675781,0.5187499999675781,2206.0550825595856,36.76758470932643
aug_mnist,160,4,0,4,3,0.5624999999648437,0.5624999999648437,2723.25426197052,45.387571032842
aug_mnist,1280,3,0,4,2,0.8820312499931092,0.8820312499931092,20810.992399692535,346.8498733282089
aug_mnist,320,4,0,3,1,0.9218749999711914,0.818749999974414,4523.669444799423,75.39449074665706
aug_mnist,320,4,0,3,3,0.9718749999696289,0.8343749999739257,4070.8341042995453,67.84723507165909
aug_mnist,320,4,0,3,2,0.9343749999708008,0.8218749999743163,4597.573883771896,76.62623139619828
aug_mnist,2560,2,0,4,2,0.8795180722847414,0.8795180722847414,43211.6064350605,720.1934405843417
aug_mnist,2560,2,0,4,3,0.7213855421650534,0.7213855421650534,42616.51254630089,710.2752091050148
aug_mnist,2560,1,0,4,3,0.8263052208793861,0.8263052208793861,54474.47999048233,907.9079998413722
aug_mnist,320,4,0,4,1,0.5906249999815429,0.5906249999815429,6095.294880628586,101.58824801047643
aug_mnist,320,4,0,4,2,0.8749999999726562,0.8749999999726562,5502.711807966232,91.71186346610388
aug_mnist,5120,1,0,3,1,0.9628514056176565,0.7911646586305665,55993.00992274284,933.2168320457141
aug_mnist,320,4,0,4,3,0.8593749999731445,0.8593749999731445,5836.393348932266,97.27322248220443
aug_mnist,2560,2,0,4,1,0.5983935742941848,0.5983935742941848,46073.56987285614,767.892831214269
aug_mnist,1280,3,0,4,3,0.876562499993152,0.876562499993152,28591.287222623825,476.5214537103971
aug_mnist,640,4,0,3,2,0.8843749999861816,0.7781249999878418,8339.790751218796,138.99651252031327
aug_mnist,640,4,0,3,1,0.954687499985083,0.7781249999878418,10017.119616031647,166.95199360052746
aug_mnist,640,4,0,4,2,0.8953124999860107,0.8953124999860107,8249.399774074554,137.4899962345759
aug_mnist,640,4,0,3,3,0.9718749999848144,0.7890624999876709,10513.064187049866,175.2177364508311
aug_mnist,640,4,0,4,1,0.6296874999901612,0.6296874999901612,11166.118347406387,186.10197245677313
aug_mnist,640,4,0,4,3,0.8953124999860107,0.8953124999860107,10906.577880382538,181.77629800637564
aug_mnist,2560,3,0,3,2,0.7570281124459989,0.6445783132497762,33679.129099845886,561.3188183307648
aug_mnist,2560,3,0,3,1,0.9603413654570264,0.7946787148554484,35006.11595964432,583.435265994072
aug_mnist,1280,4,0,3,1,0.9539062499925477,0.7726562499939637,13415.338712215424,223.58897853692372
aug_mnist,2560,3,0,3,3,0.9754016064208063,0.7966867469839524,35837.7260723114,597.2954345385234
aug_mnist,5120,1,0,3,3,0.9618473895534044,0.7906626505984405,70732.58199071884,1178.8763665119807
aug_mnist,1280,4,0,3,3,0.9820312499923279,0.7992187499937562,15659.026480197906,260.9837746699651
aug_mnist,20,5,0,3,1,0.549999999725,0.549999999725,227.9133710861206,3.798556184768677
aug_mnist,20,5,0,3,2,0.549999999725,0.549999999725,191.7783432006836,3.1963057200113933
aug_mnist,5120,1,0,3,2,0.9513052208787586,0.7454819277071011,71864.46037507057,1197.7410062511763
aug_mnist,20,5,0,3,3,0.7999999996,0.6999999996499999,222.5113389492035,3.708522315820058
aug_mnist,20,5,0,4,1,0.549999999725,0.549999999725,307.31095790863037,5.121849298477173
aug_mnist,20,5,0,4,2,0.549999999725,0.549999999725,458.5839583873749,7.643065973122915
aug_mnist,20,5,0,4,3,0.549999999725,0.549999999725,338.1201071739197,5.635335119565328
aug_mnist,1280,4,0,3,2,0.9374999999926759,0.7210937499943665,17800.012578725815,296.6668763120969
aug_mnist,40,5,0,3,2,0.499999999875,0.499999999875,486.51221084594727,8.108536847432454
aug_mnist,40,5,0,3,1,0.499999999875,0.499999999875,603.229113817215,10.053818563620249
aug_mnist,40,5,0,3,3,0.7499999998125,0.72499999981875,494.9413912296295,8.249023187160493
aug_mnist,40,5,0,4,1,0.499999999875,0.499999999875,615.6935324668884,10.26155887444814
aug_mnist,40,5,0,4,2,0.499999999875,0.499999999875,905.1440086364746,15.085733477274577
