epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,0.4827460050582886,-0.42530113458633423,-0.367561399936676,0.4213879704475403,0.3704353868961334,0.39018046855926514,-0.40126997232437134,0.4008496105670929,0.4210515022277832,0.498660683631897,0.3433326482772827,0.40002647042274475,-0.3829559087753296,-0.3936719596385956,0.4830186665058136,-0.48328641057014465,0.42291346192359924,-0.41762006282806396,-0.20110581815242767,0.45489510893821716,0.31733399629592896,0.38792356848716736,0.3902510702610016,0.41096657514572144,0.0
1,0.7025951147079468,-0.5822574496269226,-0.46861058473587036,0.5981504917144775,0.4198123514652252,0.4825260043144226,-0.5209618210792542,0.5118443369865417,0.6453996300697327,0.8559972047805786,0.31216558814048767,0.42992308735847473,-0.46878761053085327,-0.5289969444274902,0.7688526511192322,-0.783374547958374,0.48324984312057495,-0.5375787019729614,0.18551403284072876,0.7361540198326111,0.23617741465568542,0.49222332239151,0.47123345732688904,0.5556784272193909,0.0
2,0.783687174320221,-0.6401616930961609,-0.5384905934333801,0.6809545755386353,0.4252035915851593,0.5121788382530212,-0.5653457045555115,0.5621092915534973,0.7485963106155396,1.0391205549240112,0.27835753560066223,0.43302014470100403,-0.48360344767570496,-0.5870464444160461,0.9212715029716492,-0.9459355473518372,0.4470560848712921,-0.5708427429199219,0.3534024655818939,0.9004752039909363,0.14146891236305237,0.5354200601577759,0.4976957142353058,0.6181066036224365,0.0
3,0.8091643452644348,-0.6602354049682617,-0.5590313076972961,0.7165119647979736,0.42152169346809387,0.5212323665618896,-0.5806875228881836,0.5834479928016663,0.7957528829574585,1.126117467880249,0.2591279447078705,0.4403505027294159,-0.4813973605632782,-0.6095218062400818,0.9980883002281189,-1.021567940711975,0.4188864231109619,-0.5838170647621155,0.3981158435344696,0.985980749130249,0.08059116452932358,0.5546534657478333,0.5077692866325378,0.6438355445861816,0.0
4,0.8221609592437744,-0.6701623201370239,-0.5579144954681396,0.7363554239273071,0.4159853458404541,0.5253973007202148,-0.5861216187477112,0.5935301780700684,0.8262090086936951,1.1838754415512085,0.2461511641740799,0.4395783841609955,-0.4781661629676819,-0.6195091605186462,1.043256163597107,-1.0563373565673828,0.4008396863937378,-0.592293381690979,0.4076647460460663,1.0429576635360718,0.039166755974292755,0.5639482736587524,0.51449054479599,0.6583860516548157,0.0
5,0.8295314311981201,-0.6766542196273804,-0.5465717911720276,0.7497828006744385,0.4100293815135956,0.527482807636261,-0.5875148177146912,0.5979865193367004,0.8476474285125732,1.2300225496292114,0.2354467660188675,0.43609145283699036,-0.47582459449768066,-0.6228112578392029,1.0695414543151855,-1.0672465562820435,0.3911304473876953,-0.6003690361976624,0.4090154767036438,1.0856480598449707,0.009889867156744003,0.5689780712127686,0.5211742520332336,0.6679487824440002,0.0
6,0.835132896900177,-0.6826229691505432,-0.5316430330276489,0.7645359635353088,0.40177610516548157,0.5290822386741638,-0.5887860655784607,0.6036868095397949,0.8723092675209045,1.2769567966461182,0.22283418476581573,0.43051716685295105,-0.47056305408477783,-0.6240319013595581,1.1033709049224854,-1.0849467515945435,0.3760596513748169,-0.60947585105896,0.4006945788860321,1.1360527276992798,-0.02599170245230198,0.575282096862793,0.5287027955055237,0.6790269613265991,0.0
7,0.8441847562789917,-0.6815186738967896,-0.5058963894844055,0.7643814086914062,0.3973565995693207,0.5297262072563171,-0.5829322934150696,0.5954163670539856,0.880390465259552,1.3068724870681763,0.22327293455600739,0.4115908145904541,-0.47370263934135437,-0.6171048879623413,1.0870842933654785,-1.0437713861465454,0.39425402879714966,-0.6141184568405151,0.39849695563316345,1.1467947959899902,-0.02237805537879467,0.5663559436798096,0.5350899696350098,0.6797901391983032,0.0
8,0.8489733338356018,-0.6814212203025818,-0.4767904579639435,0.7684169411659241,0.3905113637447357,0.5298689007759094,-0.5778682231903076,0.5895237922668457,0.8908179402351379,1.3418389558792114,0.21724969148635864,0.3935304582118988,-0.4743345379829407,-0.6096494197845459,1.0836809873580933,-1.0157426595687866,0.403912216424942,-0.6211246252059937,0.38814741373062134,1.1694835424423218,-0.029598969966173172,0.55998694896698,0.5419455170631409,0.6817724704742432,0.0
9,0.8546850681304932,-0.6807918548583984,-0.4506368339061737,0.7740017175674438,0.38277238607406616,0.5306195020675659,-0.5739214420318604,0.5848411321640015,0.9058238863945007,1.371645450592041,0.21309466660022736,0.3732721209526062,-0.47276192903518677,-0.6010538339614868,1.0833196640014648,-0.991762101650238,0.4103381931781769,-0.6269373893737793,0.3734656870365143,1.1960996389389038,-0.04000861570239067,0.5537342429161072,0.5500009655952454,0.6854841113090515,0.0
