epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,-0.5990405082702637,0.6196396350860596,-0.6077509522438049,0.6169084310531616,-0.5860114097595215,-0.611157238483429,0.571133017539978,0.6259615421295166,-0.5407711267471313,0.3632882833480835,0.6060878038406372,0.5377371907234192,0.6362493634223938,-0.5201911330223083,0.5807766318321228,-0.5124877691268921,0.0
1,-1.0325756072998047,1.0020936727523804,-1.040527582168579,1.0540024042129517,-0.6738144755363464,-1.0795106887817383,0.44145891070365906,0.892261266708374,-0.8101794123649597,0.2368050366640091,0.9780656695365906,0.9359383583068848,1.0883578062057495,-0.9310299754142761,0.8021741509437561,-1.0199778079986572,0.0
2,-1.2602789402008057,1.317826509475708,-1.3890490531921387,1.2895452976226807,-0.7815999388694763,-1.4037243127822876,0.02480902709066868,0.8513573408126831,-1.0813496112823486,-0.1182214766740799,0.8788427114486694,1.0008597373962402,1.335060715675354,-1.068481206893921,0.8023176193237305,-1.342199444770813,0.0
3,-1.4299275875091553,1.4698318243026733,-1.527388572692871,1.463547706604004,-0.9592887759208679,-1.5490602254867554,-0.1301625370979309,0.7664481401443481,-1.118842363357544,-0.42447733879089355,0.41538357734680176,0.9719892740249634,1.574210524559021,-0.6861602663993835,0.8206099271774292,-1.3316441774368286,0.0
4,-1.524483561515808,1.5364891290664673,-1.5877686738967896,1.5715675354003906,-1.0658349990844727,-1.771639347076416,-0.36751899123191833,0.4804452359676361,-0.9971024394035339,-0.7538243532180786,0.25502878427505493,1.1996781826019287,2.0487961769104004,-0.4098159372806549,0.7529617547988892,-1.533616542816162,0.0
5,-1.5610806941986084,1.5626214742660522,-1.5858044624328613,1.5835312604904175,-1.0954763889312744,-1.9203962087631226,-0.3846973180770874,0.1738634705543518,-1.020586371421814,-0.9933392405509949,0.2471734583377838,1.453439712524414,2.559513807296753,-0.09350695461034775,0.6687637567520142,-1.6747242212295532,0.0
6,-1.5691187381744385,1.5689997673034668,-1.573746681213379,1.573651671409607,-1.1922969818115234,-1.9208629131317139,-0.23881138861179352,0.037728577852249146,-0.8699628710746765,-1.1158784627914429,0.12197662889957428,1.5539727210998535,2.910757541656494,0.27915748953819275,0.64470374584198,-1.606281042098999,0.0
7,-1.5701895952224731,1.5701062679290771,-1.5713014602661133,1.5713119506835938,-1.1963956356048584,-2.03757643699646,0.12159879505634308,-0.14311638474464417,-0.9216619729995728,-1.1809663772583008,0.2634759843349457,1.5697158575057983,3.248446464538574,0.42138588428497314,0.587070643901825,-1.7578634023666382,0.0
8,-1.5706090927124023,1.5706117153167725,-1.5708140134811401,1.5708420276641846,-1.2490220069885254,-1.9498542547225952,0.24160882830619812,-0.2123405933380127,-0.8869544863700867,-1.234094500541687,0.20674240589141846,1.5707868337631226,3.442829132080078,0.6296330690383911,0.576647162437439,-1.7042030096054077,0.0
9,-1.5707688331604004,1.5707684755325317,-1.5707979202270508,1.570802092552185,-1.3488415479660034,-1.8383105993270874,0.31421518325805664,-0.22990386188030243,-0.7747551798820496,-1.276925802230835,0.09711438417434692,1.5707958936691284,3.444488048553467,0.7835814952850342,0.4790893793106079,-1.6013942956924438,0.0
10,-1.5707911252975464,1.5707906484603882,-1.5707966089248657,1.5707976818084717,-1.3848767280578613,-1.8502473831176758,0.480879008769989,-0.344390332698822,-0.8285388350486755,-1.2796374559402466,0.18865729868412018,1.570796012878418,3.535789728164673,0.7796488404273987,0.5254406929016113,-1.6772699356079102,0.0
11,-1.5707948207855225,1.570794939994812,-1.5707964897155762,1.5707966089248657,-1.3366286754608154,-1.8347949981689453,0.5261572003364563,-0.38080665469169617,-0.8267763257026672,-1.3062700033187866,0.178777813911438,1.5707961320877075,3.5714657306671143,0.8312125205993652,0.49256548285484314,-1.6480833292007446,0.0
12,-1.570796012878418,1.5707958936691284,-1.5707963705062866,1.5707963705062866,-1.3761252164840698,-1.8206061124801636,0.5677767992019653,-0.46052321791648865,-0.8844166994094849,-1.2899545431137085,0.19622042775154114,1.570796251296997,3.6024563312530518,0.8290507197380066,0.49743756651878357,-1.649005651473999,0.0
13,-1.5707961320877075,1.5707961320877075,-1.5707963705062866,1.5707963705062866,-1.3711223602294922,-1.8210029602050781,0.6108266115188599,-0.5150986909866333,-0.8659060001373291,-1.3053288459777832,0.19883514940738678,1.570796251296997,3.6140294075012207,0.8616501092910767,0.5042935013771057,-1.6427756547927856,0.0
14,-1.570796251296997,1.570796251296997,-1.5707963705062866,1.5707963705062866,-1.3947632312774658,-1.806809425354004,0.6211778521537781,-0.5344416499137878,-0.8583903908729553,-1.334371566772461,0.20466619729995728,1.570796251296997,3.6319596767425537,0.8617265820503235,0.4966587424278259,-1.6346232891082764,0.0
15,-1.570796251296997,1.570796251296997,-1.5707963705062866,1.5707963705062866,-1.3996039628982544,-1.8016725778579712,0.6391185522079468,-0.5495795011520386,-0.871481716632843,-1.338474154472351,0.20528264343738556,1.570796251296997,3.6302578449249268,0.875440239906311,0.5222414135932922,-1.6156543493270874,0.0
16,-1.570796251296997,1.570796251296997,-1.5707963705062866,1.5707963705062866,-1.3645914793014526,-1.7832183837890625,0.7047160267829895,-0.6309084892272949,-0.9465371370315552,-1.2915915250778198,0.26447126269340515,1.570796251296997,3.697747230529785,0.8352299928665161,0.6112576723098755,-1.669511318206787,0.0
17,-1.570796251296997,1.570796251296997,-1.5707963705062866,1.5707963705062866,-1.3854116201400757,-1.8227077722549438,0.71921306848526,-0.6437243223190308,-0.9522361159324646,-1.305437684059143,0.2722953259944916,1.570796251296997,3.6980292797088623,0.8430836200714111,0.6040701270103455,-1.675085186958313,0.0
