epoch,train_loss
0,0.7416015624942063
1,0.6876651585048358
2,0.6666661620087992
3,0.6551027715154967
4,0.6476865589568083
5,0.6397871315429295
6,0.6347670257041932
7,0.6290868222664323
8,0.6258691549252252
9,0.6246057927559693
10,0.6239506483029257
11,0.6234200835179262
12,0.6245720148037753
13,0.6238520562600035
14,0.6233019471119823
15,0.6243766546200611
16,0.6239734649609455
17,0.6230289041947329
18,0.6237585842560674
19,0.6242545902680265
20,0.6231528997372582
21,0.6232296884011217
22,0.6231922447632741
23,0.6234001815270359
24,0.6233096182297648
25,0.6238296151112458
26,0.6230244696091616
27,0.6234829246949124
28,0.6234036505173618
29,0.6244948148678628
30,0.6230992615174252
31,0.6238686442326444
32,0.6234105467747623
33,0.62330875992288
34,0.6235044717739986
35,0.62412798404206
36,0.6229784548233953
37,0.6233373403500496
38,0.6234375178765229
39,0.6235102176617549
40,0.6239601790856253
41,0.623246705527205
42,0.6236121535252489
43,0.6230417549561463
44,0.6231043755959469
45,0.6243902623604632
46,0.6234859228085446
47,0.6234636604737211
48,0.6232221424530932
49,0.6233022451352062
50,0.6237330734681038
51,0.6233139693688334
52,0.623260825867552
53,0.6232488810967391
54,0.6243634164284566
55,0.6235948860596576
56,0.6234330773304871
57,0.6232855617951337
58,0.6233936190556462
59,0.6234688579987455
