epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,0.19773055613040924,0.2412969022989273,0.3429318070411682,0.22805733978748322,-0.2754329741001129,-0.19229725003242493,0.19947020709514618,0.28567665815353394,0.0
1,0.497539758682251,0.6495598554611206,0.7382352352142334,0.484383761882782,-0.633478581905365,-0.4722641110420227,0.1969723105430603,0.6776102781295776,0.0
2,0.6135494112968445,0.9005255103111267,1.0204602479934692,0.5414493083953857,-0.8382457494735718,-0.6269443035125732,-0.26988834142684937,0.9636799693107605,0.0
3,0.5836082100868225,1.0117676258087158,1.1836755275726318,0.35011690855026245,-0.9233077168464661,-0.7112921476364136,-0.8708364367485046,1.1450351476669312,0.0
4,0.4461594223976135,1.0591316223144531,1.2878714799880981,-0.024981219321489334,-0.9207978844642639,-0.7345223426818848,-1.2682323455810547,1.2346551418304443,0.0
5,0.3237350285053253,1.1091234683990479,1.3913469314575195,-0.48421627283096313,-0.9455341100692749,-0.7743664383888245,-1.5020040273666382,1.3453577756881714,0.0
6,0.1565433293581009,1.109053373336792,1.4404698610305786,-0.9334240555763245,-0.8927841782569885,-0.7570052742958069,-1.6098672151565552,1.4016947746276855,0.0
7,-0.021228188648819923,1.132967233657837,1.5072721242904663,-1.2660380601882935,-0.8244326114654541,-0.7551596164703369,-1.6604223251342773,1.4626350402832031,0.0
8,-0.24916455149650574,1.1014559268951416,1.525002121925354,-1.508441686630249,-0.6586862206459045,-0.6788015365600586,-1.6789824962615967,1.466951608657837,0.0
9,-0.38276687264442444,1.1685858964920044,1.5844860076904297,-1.729356050491333,-0.5628760457038879,-0.7174509167671204,-1.7286626100540161,1.5431684255599976,0.0
10,-0.5333895087242126,1.1986974477767944,1.6260384321212769,-1.873427152633667,-0.42957115173339844,-0.7267397046089172,-1.7441248893737793,1.594429850578308,0.0
11,-0.6271584033966064,1.2492544651031494,1.622905969619751,-1.9928957223892212,-0.3359701633453369,-0.7703897356987,-1.7813857793807983,1.6840265989303589,0.0
12,-0.7317097783088684,1.3107043504714966,1.6167842149734497,-2.080883741378784,-0.2208731770515442,-0.8358781933784485,-1.779397964477539,1.7624768018722534,0.0
13,-0.8531408905982971,1.348907470703125,1.6082004308700562,-2.1148016452789307,-0.08055786043405533,-0.8774902820587158,-1.7690349817276,1.8007209300994873,0.0
14,-0.9315042495727539,1.3862875699996948,1.5989882946014404,-2.138873815536499,0.01652349904179573,-0.9369022250175476,-1.7541660070419312,1.8642020225524902,0.0
15,-1.0029244422912598,1.4325547218322754,1.560418725013733,-2.1735987663269043,0.10189352929592133,-1.0260586738586426,-1.7164673805236816,1.9421720504760742,0.0
16,-1.068988561630249,1.4677462577819824,1.540931224822998,-2.1680946350097656,0.19253136217594147,-1.0990056991577148,-1.6763054132461548,1.9918062686920166,0.0
17,-1.1556015014648438,1.456510066986084,1.5805913209915161,-2.124382495880127,0.30383047461509705,-1.1255618333816528,-1.7282241582870483,2.0189332962036133,0.0
18,-1.2205835580825806,1.4709608554840088,1.564884901046753,-2.1283152103424072,0.3861510753631592,-1.1700080633163452,-1.6844066381454468,2.0542476177215576,0.0
19,-1.2859370708465576,1.4783085584640503,1.5870025157928467,-2.093480110168457,0.48792678117752075,-1.1953009366989136,-1.6890121698379517,2.055910110473633,0.0
20,-1.3132129907608032,1.5117355585098267,1.5202209949493408,-2.129096269607544,0.5027311444282532,-1.2881065607070923,-1.5835692882537842,2.139770030975342,0.0
21,-1.3646293878555298,1.5208848714828491,1.5311986207962036,-2.099094867706299,0.5912402272224426,-1.3154551982879639,-1.5871052742004395,2.1423943042755127,0.0
22,-1.3933542966842651,1.5234498977661133,1.5154815912246704,-2.0737414360046387,0.6000891327857971,-1.3479238748550415,-1.577086329460144,2.207803964614868,0.0
23,-1.4442087411880493,1.5133732557296753,1.53731369972229,-2.053786039352417,0.6941072344779968,-1.3349303007125854,-1.5973379611968994,2.199172258377075,0.0
24,-1.4610841274261475,1.5372339487075806,1.517557144165039,-2.0657222270965576,0.7152296304702759,-1.3769557476043701,-1.5589275360107422,2.231426477432251,0.0
25,-1.4846075773239136,1.5534552335739136,1.51683509349823,-2.062110185623169,0.76752769947052,-1.4183628559112549,-1.543451189994812,2.2412590980529785,0.0
26,-1.50252103805542,1.5581467151641846,1.4992526769638062,-2.0463831424713135,0.7965564131736755,-1.4484069347381592,-1.5071463584899902,2.2680416107177734,0.0
27,-1.5196417570114136,1.562037706375122,1.5002834796905518,-2.0305864810943604,0.8382793664932251,-1.4672657251358032,-1.4998352527618408,2.2685859203338623,0.0
28,-1.5370241403579712,1.5574719905853271,1.5222817659378052,-1.99116849899292,0.860465943813324,-1.4498705863952637,-1.515175700187683,2.2908527851104736,0.0
29,-1.5491005182266235,1.5520381927490234,1.5293349027633667,-1.9721873998641968,0.9135143160820007,-1.4444780349731445,-1.5226058959960938,2.287320852279663,0.0
30,-1.5525028705596924,1.567645788192749,1.493314266204834,-1.994282841682434,0.9243787527084351,-1.4940588474273682,-1.4645143747329712,2.3231303691864014,0.0
31,-1.5587564706802368,1.5687100887298584,1.5113575458526611,-1.9604064226150513,0.9688982367515564,-1.4971075057983398,-1.487094759941101,2.305968999862671,0.0
32,-1.5634119510650635,1.5807658433914185,1.4926252365112305,-1.9890010356903076,0.943820595741272,-1.536203384399414,-1.4371064901351929,2.3666679859161377,0.0
33,-1.5684736967086792,1.574393391609192,1.528005838394165,-1.9322267770767212,1.001487374305725,-1.5102288722991943,-1.4833861589431763,2.337236166000366,0.0
34,-1.5700002908706665,1.577562689781189,1.517517328262329,-1.9240021705627441,1.0210585594177246,-1.5250252485275269,-1.4719481468200684,2.3406178951263428,0.0
35,-1.5722581148147583,1.5799132585525513,1.5093910694122314,-1.936777114868164,1.0185743570327759,-1.5410606861114502,-1.4414061307907104,2.363779306411743,0.0
36,-1.5748199224472046,1.565684199333191,1.5470110177993774,-1.8816200494766235,1.082505226135254,-1.4996305704116821,-1.506519079208374,2.3278021812438965,0.0
37,-1.57635498046875,1.569689393043518,1.5459280014038086,-1.858127236366272,1.088214635848999,-1.490182876586914,-1.4838939905166626,2.353975296020508,0.0
38,-1.5753651857376099,1.5658971071243286,1.5653678178787231,-1.8428152799606323,1.1298863887786865,-1.468542456626892,-1.5080116987228394,2.334897756576538,0.0
39,-1.5741328001022339,1.5638822317123413,1.5876144170761108,-1.8257026672363281,1.1562529802322388,-1.4576303958892822,-1.5214426517486572,2.3402583599090576,0.0
40,-1.5688283443450928,1.56797194480896,1.574821949005127,-1.8137896060943604,1.1790634393692017,-1.4613322019577026,-1.516724944114685,2.3562123775482178,0.0
41,-1.5703883171081543,1.5632411241531372,1.5685244798660278,-1.7935905456542969,1.2116172313690186,-1.4807535409927368,-1.5258662700653076,2.3397629261016846,0.0
42,-1.569222331047058,1.5688410997390747,1.5433034896850586,-1.808066725730896,1.2208384275436401,-1.513775110244751,-1.49712336063385,2.3536555767059326,0.0
43,-1.5705512762069702,1.5722806453704834,1.5448710918426514,-1.7827353477478027,1.2330043315887451,-1.531079649925232,-1.4834575653076172,2.357267141342163,0.0
44,-1.5733214616775513,1.5690125226974487,1.5570409297943115,-1.7697464227676392,1.2524995803833008,-1.5230486392974854,-1.482816219329834,2.3532423973083496,0.0
45,-1.5749282836914062,1.5679398775100708,1.5525634288787842,-1.7781120538711548,1.2617131471633911,-1.52918541431427,-1.4565447568893433,2.3851466178894043,0.0
46,-1.5772995948791504,1.558316946029663,1.5808204412460327,-1.7667256593704224,1.2670665979385376,-1.5016294717788696,-1.445226788520813,2.403231143951416,0.0
47,-1.570189356803894,1.5406486988067627,1.5836044549942017,-1.6853985786437988,1.3413995504379272,-1.466874361038208,-1.5265923738479614,2.330332040786743,0.0
48,-1.5773777961730957,1.5795292854309082,1.5820521116256714,-1.7277858257293701,1.320185661315918,-1.5105180740356445,-1.4401471614837646,2.4341530799865723,0.0
49,-1.5703195333480835,1.5611332654953003,1.5787768363952637,-1.6918327808380127,1.3711739778518677,-1.521950125694275,-1.4945414066314697,2.3713326454162598,0.0
50,-1.5690888166427612,1.5741921663284302,1.5653694868087769,-1.7068265676498413,1.3693238496780396,-1.555938720703125,-1.4725836515426636,2.3766705989837646,0.0
