epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,-0.43115729093551636,-0.3380070626735687,-0.656423807144165,-0.670741081237793,-0.6212652921676636,-0.6150292754173279,0.4819672405719757,0.6042511463165283,-0.5669331550598145,0.5231754779815674,-0.6207117438316345,0.3605550229549408,0.6645370721817017,-0.5334452390670776,0.4870213270187378,-0.3854178786277771,0.0
1,-0.5866127610206604,-0.8080167174339294,-1.026807427406311,-1.1960035562515259,-0.670727550983429,-1.024219274520874,0.5813004374504089,0.7949118614196777,-1.023196816444397,0.5728111863136292,-0.9255633354187012,0.6968348026275635,1.0419341325759888,-1.1093792915344238,0.4607616364955902,-0.32105308771133423,0.0
2,-0.3340064287185669,-0.6762626767158508,-1.4200114011764526,-1.5395869016647339,-0.4782983958721161,-1.3401246070861816,0.6557955741882324,0.7973204255104065,-1.2513126134872437,0.5784522294998169,-0.8695442080497742,0.6409290432929993,1.19510018825531,-1.5387924909591675,0.4468912184238434,-0.20322449505329132,0.0
3,0.2435467541217804,-0.5065085887908936,-1.827671766281128,-1.8437880277633667,-0.5525119304656982,-1.5229250192642212,0.47741255164146423,0.8378537893295288,-1.4606634378433228,0.5868954658508301,-0.7157382369041443,0.788070797920227,1.249183177947998,-1.9092345237731934,0.5958091616630554,0.37894779443740845,0.0
4,0.7704347968101501,-0.8701161742210388,-1.7135642766952515,-1.8253949880599976,-0.9295128583908081,-1.7183839082717896,-0.12734326720237732,0.8295713067054749,-1.7004570960998535,0.5889691710472107,-0.46893730759620667,0.9773463010787964,1.1092361211776733,-2.3045847415924072,0.49756211042404175,0.6377426385879517,0.0
5,1.2829846143722534,-1.3476940393447876,-1.5904268026351929,-1.6642590761184692,-1.1480560302734375,-1.6869045495986938,-0.3958979547023773,0.8934010863304138,-1.9814677238464355,0.6864013075828552,-0.3840917646884918,1.3289467096328735,0.8034521341323853,-2.5901782512664795,0.6706459522247314,1.0430794954299927,0.0
6,1.512542963027954,-1.5126198530197144,-1.5651763677597046,-1.5897655487060547,-1.1905304193496704,-1.6133311986923218,-0.23586726188659668,0.8923417925834656,-2.1265060901641846,0.7807452082633972,-0.3131602704524994,1.5300493240356445,0.4521206021308899,-2.91557240486145,0.6728935837745667,1.22576904296875,0.0
7,1.5619679689407349,-1.5646320581436157,-1.5703940391540527,-1.5737942457199097,-1.2182815074920654,-1.4858427047729492,-0.032705843448638916,0.7916979193687439,-2.219033718109131,0.846298336982727,-0.19870474934577942,1.5699074268341064,0.04979092627763748,-3.3158652782440186,0.6192403435707092,1.2524415254592896,0.0
8,1.5704232454299927,-1.5704307556152344,-1.5706979036331177,-1.5709655284881592,-1.4307832717895508,-1.5116900205612183,0.20848581194877625,0.6966628432273865,-2.261810779571533,0.9127932190895081,-0.11498932540416718,1.570840835571289,-0.2763020992279053,-3.662032127380371,0.5784801244735718,1.244692325592041,0.0
9,1.5708074569702148,-1.5707998275756836,-1.5708035230636597,-1.570791482925415,-1.4532711505889893,-1.444331407546997,0.4390314221382141,0.6619387865066528,-2.2283706665039062,0.9318671822547913,-0.0986957848072052,1.5707950592041016,-0.48062995076179504,-3.880277633666992,0.550606369972229,1.2927027940750122,0.0
10,1.570796251296997,-1.5707961320877075,-1.570796251296997,-1.5707963705062866,-1.503176212310791,-1.4650709629058838,0.519550621509552,0.6131401658058167,-2.2713675498962402,0.9555200338363647,-0.025082357227802277,1.5707963705062866,-0.4693719744682312,-3.957062244415283,0.45090365409851074,1.2547492980957031,0.0
