epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.41183388233184814,-0.5364713668823242,0.49846068024635315,0.5609425902366638,0.4228532612323761,-0.620360255241394,-0.6070249080657959,0.5835719108581543,0.0
1,-0.7264313101768494,-0.8529414534568787,0.5064704418182373,0.999267041683197,0.5538990497589111,-1.180094599723816,-1.0695616006851196,1.0491892099380493,0.0
2,-0.7558192610740662,-0.9414291381835938,-0.02722444385290146,1.3158293962478638,0.7208813428878784,-1.4249038696289062,-1.315383791923523,1.310396432876587,0.0
3,-0.6752978563308716,-1.0104424953460693,-0.6752301454544067,1.5589101314544678,0.9273321032524109,-1.5186524391174316,-1.4529515504837036,1.4801123142242432,0.0
4,-0.49531713128089905,-1.0392450094223022,-1.1102427244186401,1.6612144708633423,1.1323667764663696,-1.5204226970672607,-1.5129386186599731,1.5714454650878906,0.0
5,-0.3589347302913666,-1.1018486022949219,-1.3887537717819214,1.7491719722747803,1.228252649307251,-1.5064617395401,-1.5542439222335815,1.682644248008728,0.0
6,-0.2107880562543869,-1.1703680753707886,-1.5222188234329224,1.7790848016738892,1.271427869796753,-1.5282756090164185,-1.559858798980713,1.7874507904052734,0.0
7,-0.01881171390414238,-1.1858556270599365,-1.5878169536590576,1.7843871116638184,1.3380862474441528,-1.5031132698059082,-1.576456069946289,1.8425967693328857,0.0
8,0.1412508487701416,-1.2102357149124146,-1.611116647720337,1.7664753198623657,1.3890302181243896,-1.490304708480835,-1.5881818532943726,1.892147421836853,0.0
9,0.25945478677749634,-1.2718584537506104,-1.6151477098464966,1.7364592552185059,1.3844239711761475,-1.531603217124939,-1.548169732093811,1.9689993858337402,0.0
10,0.3955368995666504,-1.3152668476104736,-1.6111454963684082,1.7172393798828125,1.4039740562438965,-1.5465433597564697,-1.5298502445220947,2.01690936088562,0.0
11,0.49208107590675354,-1.3783063888549805,-1.6030741930007935,1.695807933807373,1.4011528491973877,-1.5669134855270386,-1.4771442413330078,2.0890047550201416,0.0
12,0.5771165490150452,-1.4071083068847656,-1.591436505317688,1.693359136581421,1.4194879531860352,-1.5545066595077515,-1.4670560359954834,2.1663529872894287,0.0
13,0.6834075450897217,-1.4360028505325317,-1.5841076374053955,1.6820929050445557,1.439660668373108,-1.5630706548690796,-1.4579706192016602,2.2024919986724854,0.0
14,0.7827193140983582,-1.4650770425796509,-1.5856990814208984,1.6547541618347168,1.45466148853302,-1.5586506128311157,-1.4116121530532837,2.2528395652770996,0.0
15,0.8931487202644348,-1.439225196838379,-1.6001873016357422,1.6419739723205566,1.52028489112854,-1.4998728036880493,-1.4614309072494507,2.2697925567626953,0.0
16,0.9700731039047241,-1.4620505571365356,-1.5868643522262573,1.6214877367019653,1.5242880582809448,-1.564633846282959,-1.4561169147491455,2.2906105518341064,0.0
17,1.0533268451690674,-1.4782482385635376,-1.58906090259552,1.604387879371643,1.5323638916015625,-1.5750832557678223,-1.4393559694290161,2.3006081581115723,0.0
18,1.0837939977645874,-1.5167301893234253,-1.5820486545562744,1.595890998840332,1.5353490114212036,-1.6071689128875732,-1.3660808801651,2.3670237064361572,0.0
19,1.1479790210723877,-1.521052360534668,-1.5800236463546753,1.5895967483520508,1.5521972179412842,-1.5999863147735596,-1.3772008419036865,2.3803372383117676,0.0
20,1.2100764513015747,-1.5250521898269653,-1.5790972709655762,1.5813566446304321,1.5616806745529175,-1.5998581647872925,-1.3859528303146362,2.3714590072631836,0.0
21,1.2598942518234253,-1.5336805582046509,-1.5818690061569214,1.5707433223724365,1.5746058225631714,-1.6067161560058594,-1.3700919151306152,2.3858282566070557,0.0
22,1.316352367401123,-1.530046820640564,-1.5822930335998535,1.565185785293579,1.5998165607452393,-1.5676742792129517,-1.3844412565231323,2.39062237739563,0.0
23,1.3492404222488403,-1.5406550168991089,-1.5757315158843994,1.552569031715393,1.6103771924972534,-1.59645414352417,-1.3544598817825317,2.4206581115722656,0.0
24,1.403013825416565,-1.5218710899353027,-1.5758955478668213,1.5536359548568726,1.6085838079452515,-1.5644614696502686,-1.4072370529174805,2.397643566131592,0.0
25,1.4319607019424438,-1.5403395891189575,-1.5787307024002075,1.5466200113296509,1.6067367792129517,-1.5998417139053345,-1.3860290050506592,2.4078824520111084,0.0
26,1.4629157781600952,-1.5526546239852905,-1.590201497077942,1.54767644405365,1.601507306098938,-1.6145414113998413,-1.3916876316070557,2.3974978923797607,0.0
27,1.4769585132598877,-1.5608159303665161,-1.5833303928375244,1.5378330945968628,1.6219645738601685,-1.6281507015228271,-1.3389397859573364,2.434537649154663,0.0
28,1.4982073307037354,-1.5582112073898315,-1.5665812492370605,1.5332539081573486,1.6194360256195068,-1.6011369228363037,-1.3509607315063477,2.4269449710845947,0.0
29,1.5180799961090088,-1.5593606233596802,-1.59734046459198,1.5458171367645264,1.60841703414917,-1.6232942342758179,-1.3426427841186523,2.439987897872925,0.0
30,1.5294851064682007,-1.5652862787246704,-1.5862784385681152,1.538124680519104,1.6153323650360107,-1.6418265104293823,-1.338662028312683,2.4381814002990723,0.0
31,1.5368205308914185,-1.5650919675827026,-1.5756267309188843,1.5251809358596802,1.6342339515686035,-1.618580937385559,-1.316267490386963,2.454724073410034,0.0
32,1.5480586290359497,-1.5675243139266968,-1.5839829444885254,1.537892460823059,1.620759129524231,-1.6162444353103638,-1.3662712574005127,2.411433219909668,0.0
33,1.5557562112808228,-1.5689687728881836,-1.5767408609390259,1.553729772567749,1.6092389822006226,-1.600994348526001,-1.3733134269714355,2.4155120849609375,0.0
34,1.559181809425354,-1.5692673921585083,-1.5788942575454712,1.5406837463378906,1.6156343221664429,-1.6171300411224365,-1.3403397798538208,2.4387993812561035,0.0
35,1.5624319314956665,-1.5700405836105347,-1.5858358144760132,1.5341843366622925,1.629655122756958,-1.6371725797653198,-1.3305720090866089,2.4470083713531494,0.0
36,1.5647796392440796,-1.5704253911972046,-1.572340726852417,1.5217028856277466,1.6312134265899658,-1.6156302690505981,-1.3451381921768188,2.4431633949279785,0.0
37,1.5677796602249146,-1.5733903646469116,-1.5718291997909546,1.5665037631988525,1.5812597274780273,-1.620007872581482,-1.3608222007751465,2.4305810928344727,0.0
38,1.5687754154205322,-1.5706725120544434,-1.576401710510254,1.553800344467163,1.604779601097107,-1.6352481842041016,-1.3484587669372559,2.440480947494507,0.0
39,1.5697461366653442,-1.5736181735992432,-1.5681126117706299,1.564746618270874,1.6194019317626953,-1.605054259300232,-1.3410028219223022,2.453463315963745,0.0
40,1.5702359676361084,-1.574128270149231,-1.5731332302093506,1.548860788345337,1.6419910192489624,-1.5828585624694824,-1.329181432723999,2.468327522277832,0.0
41,1.5708065032958984,-1.5725959539413452,-1.5713863372802734,1.5393253564834595,1.6105890274047852,-1.606465220451355,-1.344394326210022,2.4531948566436768,0.0
42,1.5713733434677124,-1.5709816217422485,-1.5676040649414062,1.5767337083816528,1.5381286144256592,-1.6529886722564697,-1.3738456964492798,2.425314426422119,0.0
43,1.5715335607528687,-1.570712685585022,-1.5770670175552368,1.5885688066482544,1.6107901334762573,-1.588544487953186,-1.3083598613739014,2.482990026473999,0.0
44,1.5693376064300537,-1.5768704414367676,-1.5603560209274292,1.609320878982544,1.4938300848007202,-1.6558407545089722,-1.3460729122161865,2.453955888748169,0.0
45,1.570870280265808,-1.5711051225662231,-1.608439564704895,1.6364821195602417,1.5563346147537231,-1.5695072412490845,-1.314921498298645,2.4806621074676514,0.0
