epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,0.5354665517807007,0.11762470006942749,0.5153030753135681,0.6348379850387573,-0.6447728276252747,0.608888566493988,-0.5438435077667236,0.5610215663909912,0.5899502038955688,0.3815532624721527,0.5697325468063354,0.5994323492050171,0.5181371569633484,-0.5983606576919556,0.47854021191596985,-0.5089818239212036,0.0
1,0.6497209668159485,-0.32387760281562805,0.5290241241455078,0.845763087272644,-0.9144132733345032,1.0455442667007446,-0.6793315410614014,0.7200769782066345,1.0014852285385132,0.38677778840065,0.5517961382865906,1.0331865549087524,0.17806291580200195,-0.7708941698074341,0.1664556860923767,-0.7289173603057861,0.0
2,0.9985518455505371,-0.7735981941223145,0.3180123269557953,0.5735061168670654,-1.2357563972473145,1.5124313831329346,-0.5763379335403442,0.6563460826873779,1.3465392589569092,0.3030910789966583,0.17428070306777954,1.4327287673950195,-0.5440318584442139,-1.062818169593811,-0.12620362639427185,-0.7697166204452515,0.0
3,1.327804446220398,-1.381565809249878,0.3831825256347656,0.22738566994667053,-1.486571192741394,1.678929328918457,-0.3511393666267395,0.3960283100605011,1.5269160270690918,0.16436053812503815,-0.11045156419277191,1.5751643180847168,-0.7482610940933228,-1.3381999731063843,-0.1148974597454071,-0.682620644569397,0.0
4,1.6635791063308716,-1.622804880142212,0.40797072649002075,-0.03155500441789627,-1.6219747066497803,1.6649484634399414,-0.30590981245040894,0.38321372866630554,1.4023569822311401,0.00705119501799345,-0.21070745587348938,1.5530675649642944,-0.741698682308197,-1.3769035339355469,-0.059506457298994064,-0.6663798093795776,0.0
5,1.836125373840332,-1.779219627380371,0.4435853660106659,-0.1827033907175064,-1.6936460733413696,1.7096484899520874,-0.3256537914276123,0.4706246852874756,1.1200213432312012,-0.16046467423439026,-0.3065832853317261,1.5227168798446655,-0.7238065004348755,-1.3099738359451294,0.013257291167974472,-0.6594210863113403,0.0
6,1.9262975454330444,-1.937068223953247,0.555645227432251,-0.35607007145881653,-1.7710459232330322,1.7723469734191895,-0.46635738015174866,0.723969042301178,0.873494565486908,-0.2818167507648468,-0.373379647731781,1.4941463470458984,-0.711837887763977,-1.1207764148712158,0.210546612739563,-0.5366792678833008,0.0
7,1.857486605644226,-1.9149895906448364,1.0004265308380127,-0.9257339835166931,-1.759522557258606,1.7215588092803955,-0.7088062167167664,1.2575242519378662,0.7932791113853455,-0.467724472284317,-0.35604149103164673,1.5065786838531494,-0.5816326141357422,-0.8443579077720642,0.7894593477249146,0.24484021961688995,0.0
8,1.6871453523635864,-1.6976019144058228,1.454451084136963,-1.4432401657104492,-1.6254740953445435,1.694980263710022,-0.9008152484893799,1.298815369606018,0.8546351790428162,-0.7564889788627625,-0.18802163004875183,1.5589491128921509,-0.5940385460853577,-0.750556468963623,0.5733065605163574,0.8930745124816895,0.0
9,1.5950806140899658,-1.596565842628479,1.5517783164978027,-1.552127480506897,-1.6241272687911987,1.664319396018982,-1.1093147993087769,1.2175202369689941,0.9255102276802063,-0.88515305519104,-0.22001075744628906,1.5697455406188965,-0.686265766620636,-0.8056060671806335,0.46304842829704285,1.282504677772522,0.0
