seed,grad_norm
1,0.06233440339565277
2,0.10791540145874023
3,0.4678448736667633
4,0.3339962363243103
5,0.16709548234939575
6,0.18888609111309052
7,0.07272789627313614
8,0.30572980642318726
9,0.18402233719825745
10,0.13167570531368256
11,0.09932294487953186
12,0.20011518895626068
13,0.15137365460395813
14,0.1865585297346115
15,0.046890661120414734
16,0.06353605538606644
17,0.05415458232164383
18,0.07251346111297607
19,0.11750742793083191
20,0.0836787298321724
21,0.2722409963607788
22,0.17673486471176147
23,0.16833263635635376
24,0.11401906609535217
25,0.18681785464286804
26,0.23944160342216492
27,0.1159013882279396
28,0.17765621840953827
29,0.22053509950637817
30,0.3234865665435791
31,0.2204355150461197
32,0.07429306954145432
33,0.08123244345188141
34,0.08675041794776917
35,0.22004792094230652
36,0.2493811994791031
37,0.20781318843364716
38,0.06637014448642731
39,0.23367662727832794
40,0.0872359424829483
41,0.10353857278823853
42,0.2697722315788269
43,0.135185107588768
44,0.2753743827342987
45,0.15031369030475616
46,0.08977489173412323
47,0.162217915058136
48,0.16549324989318848
49,0.22905074059963226
50,0.3066309988498688
51,0.19803020358085632
52,0.31220775842666626
53,0.27257969975471497
54,0.32211557030677795
55,0.3547689914703369
56,0.22140373289585114
57,0.24985447525978088
58,0.05717644467949867
59,0.19100958108901978
60,0.07840660959482193
61,0.0929638147354126
62,0.10466095060110092
63,0.05357639864087105
64,0.19219379127025604
65,0.14940321445465088
66,0.15144038200378418
67,0.30171844363212585
68,0.0802406519651413
69,0.09731576591730118
70,0.22207942605018616
71,0.23372696340084076
72,0.21303457021713257
73,0.06934018433094025
74,0.14139440655708313
75,0.1655113399028778
76,0.11445344984531403
77,0.16844582557678223
78,0.13531340658664703
79,0.19340971112251282
80,0.25781819224357605
81,0.11011610925197601
82,0.11761049926280975
83,0.06899496167898178
84,0.1690777987241745
85,0.09663207828998566
86,0.15700951218605042
87,0.12489911168813705
88,0.11232758313417435
89,0.07234417647123337
90,0.13903595507144928
91,0.08222118020057678
92,0.24310064315795898
93,0.0745232105255127
94,0.30730700492858887
95,0.2372005134820938
96,0.3595570921897888
97,0.03584907948970795
98,0.38747119903564453
99,0.3442300260066986
100,0.08093228936195374
101,0.34298452734947205
102,0.2561544179916382
103,0.09889854490756989
104,0.3028174042701721
105,0.17274227738380432
106,0.06847965717315674
107,0.05149688199162483
108,0.1812155544757843
109,0.1402602642774582
110,0.07550490647554398
111,0.1320534646511078
112,0.1532832533121109
113,0.07752012461423874
114,0.05593976750969887
115,0.2091369926929474
116,0.08108196407556534
117,0.08782704919576645
118,0.366599977016449
119,0.10682772845029831
120,0.020432723686099052
121,0.31489914655685425
122,0.10995178669691086
123,0.09999792277812958
124,0.07242555171251297
125,0.15521471202373505
126,0.2831231653690338
127,0.30897319316864014
128,0.08445320278406143
129,0.07651392370462418
130,0.06984206289052963
131,0.19596171379089355
132,0.12204553931951523
133,0.055896684527397156
134,0.32166123390197754
135,0.19979684054851532
136,0.21103176474571228
137,0.027773592621088028
138,0.3057078719139099
139,0.405341237783432
140,0.3381263017654419
141,0.12447471171617508
142,0.2665368914604187
143,0.15838532149791718
144,0.1170758381485939
145,0.2291402965784073
146,0.035486601293087006
147,0.08541609346866608
148,0.09254687279462814
149,0.06270693987607956
150,0.12273626774549484
151,0.1528705656528473
152,0.09876015782356262
153,0.1326957792043686
154,0.12285996228456497
155,0.42995861172676086
156,0.2088005393743515
157,0.09814012050628662
158,0.21607781946659088
159,0.2704554796218872
160,0.2539522051811218
161,0.4191652536392212
162,0.11154021322727203
163,0.24856996536254883
164,0.05185411870479584
165,0.03707854822278023
166,0.2971663773059845
167,0.07883133739233017
168,0.25796154141426086
169,0.10956966131925583
170,0.17459218204021454
171,0.1777852177619934
172,0.17459622025489807
173,0.07940048724412918
174,0.047433141618967056
175,0.07705217599868774
176,0.21026237308979034
177,0.13781288266181946
178,0.06650140136480331
179,0.42121589183807373
180,0.29662254452705383
181,0.1822849065065384
182,0.1811908483505249
183,0.06520429253578186
184,0.0625872015953064
185,0.09951004385948181
186,0.1393417865037918
187,0.417959600687027
188,0.20299486815929413
189,0.09190106391906738
190,0.10059114545583725
191,0.09900552034378052
192,0.1730552762746811
193,0.28970345854759216
194,0.3746947944164276
195,0.12994970381259918
196,0.15392842888832092
197,0.08245684206485748
198,0.20671653747558594
199,0.17741553485393524
200,0.19814862310886383
201,0.1858556568622589
