seed,grad_norm
353,0.06963358074426651
354,0.06713566184043884
355,0.0674436092376709
356,0.07188806682825089
357,0.0693112313747406
358,0.0667385384440422
359,0.07046932727098465
360,0.06988415122032166
361,0.06539420783519745
362,0.0709674060344696
363,0.06756611913442612
364,0.06586345285177231
365,0.0715337023139
366,0.07315830886363983
367,0.06532133370637894
368,0.07016610354185104
369,0.07203216105699539
370,0.07818613946437836
371,0.07047715038061142
372,0.07232603430747986
373,0.07232656329870224
374,0.07164595276117325
375,0.07707514613866806
376,0.07429229468107224
377,0.06940320879220963
378,0.07239287346601486
379,0.06682407855987549
380,0.07579153031110764
381,0.08067724108695984
382,0.07314499467611313
383,0.07483979314565659
384,0.07144501060247421
385,0.06963194906711578
386,0.07350689172744751
387,0.07803098112344742
388,0.06887945532798767
389,0.0732942670583725
390,0.06828270852565765
391,0.0787893608212471
392,0.07259981334209442
393,0.0652218908071518
394,0.07534188032150269
395,0.06954443454742432
396,0.06941433250904083
397,0.07163640856742859
398,0.06662321090698242
399,0.06874427199363708
400,0.072214275598526
401,0.06862173229455948
402,0.06812059879302979
403,0.07976295053958893
404,0.07329780608415604
405,0.06970708072185516
406,0.0657937228679657
407,0.07291698455810547
408,0.07410846650600433
409,0.07816357910633087
410,0.07282714545726776
411,0.07385142892599106
412,0.07113680988550186
413,0.06928519904613495
414,0.07590028643608093
415,0.06909691542387009
416,0.07038076967000961
417,0.06692280620336533
418,0.07050387561321259
419,0.07344213873147964
420,0.06925889104604721
421,0.07899514585733414
422,0.06786048412322998
423,0.07157639414072037
424,0.07500194758176804
425,0.0740731805562973
426,0.07484280318021774
427,0.07331131398677826
428,0.07113733887672424
429,0.07517629861831665
430,0.07615292817354202
431,0.06800064444541931
432,0.06798028945922852
433,0.07121658325195312
434,0.06395002454519272
435,0.07138892263174057
436,0.07663671672344208
437,0.07799039781093597
438,0.07306085526943207
439,0.06933223456144333
440,0.07524825632572174
441,0.0788067951798439
442,0.06703291088342667
443,0.0810384601354599
444,0.07268095016479492
445,0.07023216038942337
446,0.06764642894268036
447,0.06339623034000397
448,0.06890109926462173
449,0.07085302472114563
450,0.07282868772745132
451,0.07142460346221924
452,0.07522813975811005
453,0.0766819417476654
454,0.07252438366413116
455,0.06661158055067062
456,0.07223495841026306
457,0.07185010612010956
458,0.07382786273956299
459,0.07419739663600922
460,0.07816392928361893
461,0.06911429762840271
462,0.06874537467956543
463,0.07247541099786758
464,0.0652962476015091
465,0.07057067006826401
466,0.07322610914707184
467,0.07388615608215332
468,0.07684830576181412
469,0.07720605283975601
470,0.07046502828598022
471,0.0741930827498436
472,0.061482325196266174
473,0.07135677337646484
474,0.07080119848251343
475,0.06312964111566544
476,0.07252271473407745
477,0.07357172667980194
478,0.08152462542057037
479,0.06566152721643448
480,0.06561881303787231
481,0.07418838143348694
482,0.06886278092861176
483,0.0711943507194519
484,0.07815764844417572
485,0.0618118941783905
486,0.07531514763832092
487,0.07077210396528244
488,0.07083488255739212
489,0.06830653548240662
490,0.06889238953590393
491,0.07185785472393036
492,0.07257616519927979
493,0.08006805926561356
494,0.06998910009860992
495,0.06949659436941147
496,0.07565262913703918
497,0.06934543699026108
498,0.06595010310411453
499,0.06820333749055862
500,0.06995805352926254
501,0.07194162160158157
502,0.07926612347364426
503,0.07204920798540115
504,0.06730638444423676
505,0.07354078441858292
506,0.07497061789035797
507,0.06583092361688614
508,0.07236652076244354
509,0.07350640743970871
510,0.07483480870723724
511,0.07566098868846893
512,0.0765530914068222
513,0.07502298802137375
514,0.0729999840259552
515,0.06874480843544006
516,0.07835092395544052
517,0.07563263922929764
518,0.07091058045625687
519,0.0683753490447998
520,0.07526782900094986
521,0.06898995488882065
522,0.07032785564661026
523,0.0688997432589531
524,0.06236789748072624
525,0.07302629202604294
526,0.07777704298496246
527,0.07530619204044342
528,0.07678955793380737
529,0.0719100758433342
530,0.07221337407827377
531,0.07528536021709442
532,0.06976783275604248
533,0.06833869218826294
534,0.06603807210922241
535,0.07625497877597809
536,0.06887740641832352
537,0.07464537769556046
538,0.07578961551189423
539,0.0719236433506012
540,0.07540177553892136
541,0.07072123885154724
542,0.07539059221744537
543,0.06707172095775604
544,0.07562768459320068
545,0.07169989496469498
546,0.07632257044315338
547,0.07641585171222687
548,0.07100243866443634
549,0.07017187774181366
550,0.06760017573833466
551,0.07441713660955429
552,0.07296596467494965
553,0.06947237253189087
554,0.069581039249897
555,0.0652681291103363
556,0.07258391380310059
557,0.06883150339126587
558,0.07157488167285919
559,0.07050006091594696
560,0.06651297956705093
561,0.07046138495206833
562,0.06897877901792526
563,0.07758468389511108
564,0.0779569074511528
565,0.07298710197210312
566,0.0680561289191246
567,0.07811576873064041
568,0.07889127731323242
569,0.07814515382051468
570,0.07148490101099014
571,0.06872966140508652
572,0.07301168888807297
573,0.07785457372665405
574,0.07962759584188461
575,0.07073035091161728
576,0.0763031393289566
577,0.07187315821647644
578,0.07355193793773651
579,0.07571986317634583
580,0.07228448987007141
581,0.07001932710409164
582,0.07160896807909012
583,0.06482384353876114
584,0.06722643971443176
585,0.06887083500623703
586,0.07831510901451111
587,0.0718708410859108
588,0.07331810891628265
589,0.07266314327716827
590,0.07518646866083145
591,0.07473529130220413
592,0.07207314670085907
593,0.07320114970207214
594,0.07220298051834106
595,0.0628320574760437
596,0.07337000221014023
597,0.07323682308197021
598,0.07060854882001877
599,0.06914690136909485
600,0.07361827045679092
601,0.07422832399606705
602,0.06899981945753098
603,0.0717901736497879
604,0.07970798015594482
605,0.06473100185394287
606,0.07277069240808487
607,0.07468045502901077
608,0.06807694584131241
609,0.0734800472855568
610,0.07558082044124603
611,0.07724081724882126
612,0.07676345854997635
613,0.0732404962182045
614,0.06908786296844482
615,0.07448181509971619
616,0.07069481909275055
617,0.07147686183452606
618,0.07467794418334961
619,0.07571694254875183
620,0.07616964727640152
621,0.07478892803192139
622,0.07286330312490463
623,0.07655315101146698
624,0.07357364892959595
625,0.06985381245613098
626,0.07078560441732407
627,0.07362306863069534
628,0.06551147997379303
629,0.06701399385929108
630,0.07636445015668869
631,0.07149175554513931
632,0.06851609796285629
633,0.0665728971362114
634,0.07291962206363678
635,0.07031624764204025
636,0.07325630635023117
637,0.06689535826444626
638,0.07637117803096771
639,0.07617413997650146
640,0.07097285985946655
641,0.07250701636075974
642,0.06707053631544113
643,0.0719749704003334
644,0.06863672286272049
645,0.07512196153402328
646,0.06572549045085907
647,0.0673750638961792
648,0.07207790017127991
649,0.07076974958181381
650,0.07653817534446716
651,0.07083959877490997
652,0.06913715600967407
653,0.07392934709787369
654,0.08042693883180618
655,0.08060701936483383
656,0.07574272155761719
657,0.07361660152673721
658,0.0701533630490303
659,0.07281965017318726
660,0.06841224431991577
661,0.07260065525770187
662,0.07372874766588211
663,0.06747467815876007
664,0.07120019197463989
665,0.0692833885550499
666,0.0691164955496788
667,0.07315447181463242
668,0.07435335963964462
669,0.06914696097373962
670,0.06869471073150635
671,0.070343017578125
672,0.07469137758016586
673,0.07457564771175385
674,0.07684358209371567
675,0.07148110121488571
676,0.07091443985700607
677,0.06738300621509552
678,0.07357078790664673
679,0.07494745403528214
680,0.07316040247678757
681,0.07276622951030731
682,0.07152904570102692
683,0.0711812824010849
684,0.0720399022102356
685,0.06711956858634949
686,0.06869526952505112
687,0.07667817920446396
688,0.06476485729217529
689,0.06700234860181808
690,0.07290669530630112
691,0.0738644078373909
692,0.07501246780157089
693,0.06403044611215591
694,0.07760457694530487
695,0.07899175584316254
696,0.06948932260274887
697,0.0801820233464241
698,0.06562010198831558
699,0.07589831203222275
700,0.06974999606609344
701,0.08031480014324188
702,0.07291244715452194
703,0.06705302000045776
704,0.07951728254556656
705,0.07083340734243393
706,0.07455958425998688
707,0.07747752219438553
708,0.0761747658252716
709,0.07467473298311234
710,0.0763482078909874
711,0.0751572921872139
712,0.07027653604745865
713,0.07325224578380585
714,0.07244022935628891
715,0.06818316876888275
716,0.07840564101934433
717,0.08190374821424484
718,0.06901010125875473
719,0.07387060672044754
720,0.07580632716417313
721,0.07190082967281342
722,0.07671387493610382
723,0.06983261555433273
724,0.07194145768880844
725,0.07400228083133698
726,0.07189253717660904
727,0.07183787971735
728,0.07156159728765488
729,0.07242733240127563
730,0.0713706761598587
731,0.07007788121700287
732,0.07613379508256912
733,0.075789675116539
734,0.074594646692276
735,0.07046250253915787
736,0.07563213258981705
737,0.06758686900138855
738,0.06451304256916046
739,0.07701288908720016
740,0.0706649124622345
741,0.07143547385931015
742,0.07582566887140274
743,0.07325392961502075
744,0.07255585491657257
745,0.0710848793387413
746,0.07626957446336746
747,0.0683799684047699
748,0.07800129801034927
749,0.07986772060394287
750,0.07389996945858002
751,0.07165712863206863
752,0.07748151570558548
753,0.07441231608390808
754,0.07489436119794846
755,0.07285553961992264
756,0.07311324775218964
757,0.07303119450807571
758,0.07030502706766129
759,0.07698683440685272
760,0.07092438638210297
761,0.06841644644737244
762,0.07100782543420792
763,0.07441548258066177
764,0.07452363520860672
765,0.07474146038293839
766,0.07750090956687927
767,0.06916479021310806
768,0.07342694699764252
769,0.07731503248214722
770,0.07369647175073624
771,0.06813812255859375
772,0.07186935842037201
773,0.07517296820878983
774,0.06386370956897736
775,0.06406444311141968
776,0.07308586686849594
777,0.06834094971418381
778,0.07087425887584686
779,0.07811959832906723
780,0.07147864252328873
781,0.06563594192266464
782,0.06756521016359329
783,0.06522563099861145
784,0.06691353023052216
785,0.07173718512058258
786,0.0755053237080574
787,0.0705961361527443
788,0.06919689476490021
789,0.0752391591668129
790,0.06479629874229431
791,0.06619999557733536
792,0.07465178519487381
793,0.07405082136392593
794,0.06768326461315155
795,0.06858304888010025
796,0.07710428535938263
797,0.07274115830659866
798,0.07190228253602982
799,0.07004638761281967
800,0.08017148822546005
801,0.07022718340158463
802,0.07302635163068771
803,0.07082926481962204
804,0.07538653910160065
805,0.08081402629613876
806,0.07695335894823074
807,0.06705640256404877
808,0.06692319363355637
809,0.07979704439640045
810,0.0736929401755333
811,0.0729622095823288
812,0.06499601155519485
813,0.07172095775604248
814,0.06878523528575897
815,0.06657721102237701
816,0.07320262491703033
817,0.07263866811990738
818,0.06819381564855576
819,0.07005701959133148
820,0.07022019475698471
821,0.07054687291383743
822,0.07684855908155441
823,0.07728470116853714
824,0.07510719448328018
825,0.06521414965391159
826,0.06799334287643433
827,0.07936776429414749
828,0.07544051110744476
829,0.07628133893013
830,0.06857024133205414
831,0.06878536194562912
832,0.0678882747888565
833,0.07138683646917343
834,0.06566654145717621
835,0.07049600780010223
836,0.07396090775728226
837,0.0770694687962532
838,0.06865112483501434
839,0.06589660793542862
840,0.06901868432760239
841,0.07516191154718399
842,0.06911575049161911
843,0.07684185355901718
844,0.07231713831424713
845,0.07780292630195618
846,0.07019352912902832
847,0.0711510181427002
848,0.07445055991411209
849,0.07419641315937042
850,0.0717782974243164
851,0.06477084010839462
852,0.0677066370844841
853,0.07665394991636276
854,0.07913247495889664
855,0.07121452689170837
856,0.07431896030902863
857,0.06369466334581375
858,0.07505416125059128
859,0.0711231455206871
860,0.07624687254428864
861,0.07927063852548599
862,0.07067932188510895
863,0.07118432223796844
864,0.07181313633918762
865,0.07477547973394394
866,0.07138466089963913
867,0.07763440907001495
868,0.06931053102016449
869,0.06582993268966675
870,0.07269179821014404
871,0.07296985387802124
872,0.07380957156419754
873,0.06840717047452927
874,0.070431649684906
875,0.07267855852842331
876,0.07060892879962921
877,0.06966346502304077
878,0.07286880910396576
879,0.06966213881969452
880,0.07163966447114944
881,0.07560177892446518
882,0.07254151999950409
883,0.06819561868906021
884,0.06852986663579941
885,0.07464193552732468
886,0.07041682302951813
887,0.07011006027460098
888,0.07408040761947632
889,0.07604977488517761
890,0.06976565718650818
891,0.06836627423763275
892,0.07472813129425049
893,0.07488084584474564
894,0.07563326507806778
895,0.07678034156560898
896,0.07710687816143036
897,0.07399078458547592
898,0.07346207648515701
899,0.07125439494848251
900,0.07424573600292206
901,0.06957842409610748
902,0.07172007113695145
903,0.07289639115333557
904,0.07007110118865967
905,0.07764478772878647
906,0.0732714980840683
907,0.0742836743593216
908,0.06936532258987427
909,0.0694742202758789
910,0.07978016138076782
911,0.0712861493229866
912,0.06810558587312698
913,0.0741630494594574
914,0.06814238429069519
915,0.07096849381923676
916,0.07326669245958328
917,0.07232208549976349
918,0.07037892192602158
919,0.0700509175658226
920,0.08187714964151382
921,0.07381552457809448
922,0.06629931926727295
923,0.07252879440784454
924,0.0725749135017395
925,0.07646265625953674
926,0.08091924339532852
927,0.07885460555553436
928,0.07414520531892776
929,0.06983435899019241
930,0.06440261006355286
931,0.06454695016145706
932,0.07195030897855759
933,0.07988996058702469
934,0.07687215507030487
935,0.078935407102108
936,0.07620114088058472
937,0.07247713208198547
938,0.07444688677787781
939,0.07012008130550385
940,0.07129836082458496
941,0.07539521902799606
942,0.07200166583061218
943,0.0700991228222847
944,0.07426318526268005
945,0.06988710910081863
946,0.07205916196107864
947,0.07239094376564026
948,0.06979396939277649
949,0.0768243670463562
950,0.06892900168895721
951,0.07282266020774841
952,0.07882760465145111
953,0.06909318268299103
954,0.0780360996723175
955,0.07154819369316101
956,0.07664893567562103
957,0.06849198788404465
958,0.0718478187918663
959,0.07563136518001556
960,0.07194730639457703
961,0.07187351584434509
962,0.06919790804386139
963,0.06850024312734604
964,0.06958381086587906
965,0.07110246270895004
966,0.07065201550722122
967,0.07557698339223862
968,0.06867187470197678
969,0.06895828247070312
970,0.07996045053005219
971,0.07389861345291138
972,0.06590733677148819
973,0.07266445457935333
974,0.07024719566106796
975,0.07298915088176727
976,0.07236543297767639
977,0.06773407012224197
978,0.07080703228712082
979,0.07037658244371414
980,0.06830724328756332
981,0.07194238156080246
982,0.07059790939092636
983,0.06832762062549591
984,0.07087041437625885
985,0.07939936965703964
986,0.06285544484853745
987,0.06981973350048065
988,0.07579968124628067
989,0.07018894702196121
990,0.0723680853843689
991,0.0675104483962059
992,0.07359197735786438
993,0.0676533505320549
994,0.07186935842037201
995,0.06941580027341843
996,0.07308579236268997
997,0.06586577743291855
998,0.07322591543197632
999,0.0801343023777008
1000,0.07019706070423126
1001,0.06975618749856949
1002,0.07529433816671371
1003,0.06983717530965805
1004,0.0756920650601387
1005,0.06760204583406448
1006,0.06824684888124466
1007,0.07984103262424469
1008,0.06988450139760971
1009,0.07289406657218933
1010,0.07766622304916382
1011,0.0704822987318039
1012,0.07583561539649963
1013,0.08247587829828262
1014,0.07244781404733658
1015,0.06875646114349365
1016,0.07214300334453583
1017,0.06863968819379807
1018,0.07321974635124207
1019,0.07068662345409393
1020,0.06898186355829239
1021,0.0647948756814003
1022,0.07349575310945511
1023,0.06938590109348297
1024,0.07982737571001053
1025,0.06980286538600922
1026,0.07072965055704117
1027,0.0729794129729271
1028,0.07164511829614639
1029,0.07680677622556686
1030,0.06686117500066757
1031,0.07674954831600189
1032,0.06929965317249298
1033,0.0689031183719635
1034,0.07222820818424225
1035,0.07051828503608704
1036,0.07395966351032257
1037,0.07336753606796265
1038,0.06739722937345505
1039,0.07225898653268814
1040,0.07372740656137466
1041,0.07028412073850632
1042,0.0706927478313446
1043,0.07146278023719788
1044,0.07877381891012192
1045,0.07600028067827225
1046,0.07686498761177063
1047,0.07143054157495499
1048,0.07517818361520767
1049,0.06765947490930557
1050,0.06737550348043442
1051,0.07263567298650742
1052,0.07042539864778519
1053,0.07611128687858582
1054,0.0758209303021431
1055,0.06960663199424744
1056,0.06830225884914398
1057,0.07587004452943802
1058,0.07314369827508926
1059,0.07667906582355499
1060,0.06544802337884903
1061,0.07069322466850281
1062,0.06839980185031891
1063,0.06653062999248505
1064,0.07231426239013672
1065,0.06586121767759323
1066,0.06645485013723373
1067,0.07310405373573303
1068,0.07594244927167892
1069,0.07006041705608368
1070,0.06545814126729965
1071,0.07784511148929596
1072,0.07337567210197449
1073,0.0766909271478653
1074,0.07721380144357681
1075,0.06949059665203094
1076,0.0764191597700119
1077,0.07945576310157776
1078,0.066231869161129
1079,0.06514757871627808
1080,0.07280123233795166
1081,0.06388422846794128
1082,0.06905083358287811
1083,0.06869994103908539
1084,0.07505252957344055
1085,0.08001024276018143
1086,0.07433071732521057
1087,0.0697116106748581
1088,0.06546805053949356
1089,0.07105861604213715
1090,0.07295004278421402
1091,0.07889451831579208
1092,0.07115599513053894
1093,0.07344388961791992
1094,0.06940105557441711
1095,0.07904943823814392
1096,0.07169382274150848
1097,0.0652923732995987
1098,0.07605911791324615
1099,0.07204849272966385
1100,0.07128643244504929
1101,0.07119996100664139
1102,0.07285935431718826
1103,0.0724584087729454
1104,0.06543418765068054
1105,0.06562655419111252
1106,0.07235696166753769
1107,0.06200545281171799
1108,0.06450308114290237
1109,0.07148207724094391
1110,0.07437361031770706
1111,0.06663938611745834
1112,0.06852301210165024
1113,0.0755951777100563
1114,0.07241952419281006
1115,0.07614903897047043
1116,0.07899027317762375
1117,0.06716824322938919
1118,0.06799636781215668
1119,0.07354278117418289
1120,0.07434230297803879
1121,0.07348997890949249
1122,0.07033544778823853
1123,0.06671544164419174
1124,0.07454939931631088
1125,0.07013297080993652
1126,0.07637683302164078
1127,0.07183072715997696
1128,0.07128207385540009
1129,0.06685759127140045
1130,0.07385587692260742
1131,0.07526341825723648
1132,0.0779213160276413
1133,0.06970454752445221
1134,0.07510147243738174
1135,0.07053228467702866
1136,0.07659558206796646
1137,0.07370737940073013
1138,0.07032890617847443
1139,0.06737253814935684
1140,0.06525077670812607
1141,0.0637255534529686
1142,0.07155843079090118
1143,0.07225491106510162
1144,0.07545889168977737
1145,0.0742240697145462
1146,0.07812149077653885
1147,0.06443411111831665
1148,0.06909685581922531
1149,0.07061802595853806
1150,0.06375282257795334
1151,0.06721252202987671
1152,0.07597499340772629
1153,0.07556150108575821
1154,0.07208327203989029
1155,0.07407133281230927
1156,0.07078126817941666
1157,0.07441174238920212
1158,0.07364039868116379
1159,0.0731976181268692
1160,0.06764529645442963
1161,0.0703064501285553
1162,0.07736224681138992
1163,0.07046373933553696
1164,0.06572433561086655
1165,0.0733664408326149
1166,0.07272446155548096
1167,0.07501561939716339
1168,0.07329084724187851
1169,0.07235553860664368
1170,0.07089097797870636
1171,0.07474594563245773
1172,0.080573171377182
1173,0.06621953845024109
1174,0.0796026885509491
1175,0.07075326889753342
1176,0.0786142572760582
1177,0.06836239993572235
1178,0.06809190660715103
1179,0.0724138468503952
1180,0.07100441306829453
1181,0.06895928829908371
1182,0.07292857021093369
1183,0.07529843598604202
1184,0.07301010191440582
1185,0.0728331208229065
1186,0.08006580173969269
1187,0.07246760278940201
1188,0.0721253901720047
1189,0.0646418035030365
1190,0.07259555906057358
1191,0.07198037952184677
1192,0.06895329058170319
1193,0.06975562125444412
1194,0.06984462589025497
1195,0.06885681301355362
1196,0.06723568588495255
1197,0.07199226319789886
1198,0.07323113828897476
1199,0.07083403319120407
1200,0.07358996570110321
1201,0.07411439716815948
1202,0.06803907454013824
1203,0.07444250583648682
1204,0.07048052549362183
1205,0.07339589297771454
1206,0.06686410307884216
1207,0.06686035543680191
1208,0.07109453529119492
1209,0.06692109256982803
1210,0.0737791508436203
1211,0.0705079510807991
1212,0.07916172593832016
1213,0.07266589999198914
1214,0.06546369940042496
1215,0.0735534280538559
1216,0.07238291949033737
1217,0.06617297232151031
1218,0.07200589776039124
1219,0.0661383792757988
1220,0.06394974887371063
1221,0.07738418132066727
1222,0.07205604761838913
1223,0.07705758512020111
1224,0.07592526823282242
1225,0.07070229202508926
1226,0.06765357404947281
1227,0.07186777889728546
1228,0.06819167733192444
1229,0.06848378479480743
1230,0.07672685384750366
1231,0.07639197260141373
1232,0.07072478532791138
1233,0.07262341678142548
1234,0.0698983296751976
1235,0.06870714575052261
1236,0.07044699788093567
1237,0.06703045219182968
1238,0.07835913449525833
1239,0.07118212431669235
1240,0.07409399002790451
1241,0.06630922853946686
1242,0.07737317681312561
1243,0.0682198777794838
1244,0.06684160232543945
1245,0.07526890188455582
1246,0.06484504789113998
1247,0.07039903104305267
1248,0.07433314621448517
1249,0.07253529131412506
1250,0.06978508085012436
