epoch,train_loss,val_loss,train_acc,val_acc
0,0.7107241360896291,0.7069397390356879,0.35,0.35
1,0.7078377959470552,0.7052952746706196,0.35,0.4
2,0.7050579350809011,0.7034031930241418,0.45,0.35
3,0.7024959266895119,0.7014089887009798,0.5,0.45
4,0.6999430682687631,0.6990931760151604,0.6,0.45
5,0.6971413807953768,0.696379703487562,0.6,0.6
6,0.6936096240864801,0.6930150267923066,0.7,0.6
7,0.6894003650284086,0.6895921013971638,0.7,0.65
8,0.6844380307214354,0.6857793169204118,0.7,0.7
9,0.6796193255419912,0.6821439017678157,0.65,0.7
10,0.6738391532950684,0.6792141712762086,0.65,0.7
11,0.6681752689550479,0.6768204325116511,0.7,0.6
12,0.6633167037364953,0.6749888286942614,0.7,0.55
13,0.6584894702740677,0.6736742899539789,0.75,0.5
14,0.6541193359614336,0.6731670525775449,0.8,0.5
15,0.6499591723695285,0.6730335493111402,0.85,0.45
16,0.6466537599855398,0.6726127552491954,0.85,0.5
17,0.6432099901875576,0.6726836626663513,0.85,0.5
18,0.6406629761314795,0.6721920719242845,0.85,0.55
19,0.6391922469654049,0.6720308441009671,0.85,0.5
20,0.6367848815210562,0.6718065443181372,0.85,0.6
21,0.6355453301533748,0.6711748817608347,0.85,0.6
22,0.6342543947137353,0.6707642962690958,0.85,0.6
23,0.6330466902673921,0.6701024885932416,0.85,0.6
24,0.6318290678231712,0.6695803328861978,0.85,0.65
25,0.6307390306074254,0.6686248033428315,0.85,0.65
26,0.6307632020965158,0.6674984226753548,0.85,0.65
27,0.6295391343581664,0.6669328029856191,0.85,0.65
28,0.6290260666013016,0.6655249013205837,0.85,0.7
29,0.6291086762664875,0.6646263190678227,0.85,0.75
30,0.6284815261500533,0.6647380510966991,0.85,0.7
31,0.6279596244184007,0.6637571593128941,0.85,0.75
32,0.6275435711647981,0.6629317971557505,0.85,0.75
33,0.6282470237814515,0.6616489235157802,0.85,0.75
34,0.6263613731750051,0.6615033074481165,0.85,0.75
35,0.6268755511879576,0.6605509343818694,0.85,0.8
36,0.6264890506454542,0.6599971157669361,0.85,0.8
37,0.6275053133531708,0.6590397297829362,0.85,0.85
38,0.6273614823041453,0.659055024399873,0.85,0.85
39,0.6264631399752539,0.6576953126969302,0.8,0.85
