epoch,train_loss
0,0.7490624103048888
1,0.707533619331842
2,0.6916840464573728
3,0.6833148963643805
4,0.6734969019687286
5,0.6626099965904878
6,0.6572934598884482
7,0.6578962838486566
8,0.6533509563565241
9,0.6539523851780132
10,0.6518172267237927
11,0.6507498911772222
12,0.6495411010047258
13,0.6467924573291765
14,0.6463096474860083
15,0.6454024124055566
16,0.646609948511005
17,0.6466615401532161
18,0.6446624912448073
19,0.6459701218781383
20,0.6456943904178577
21,0.644824513559505
22,0.6450158048315443
23,0.6445961640959706
24,0.6452477290793395
25,0.6448358261891595
26,0.6451775262305237
27,0.6449950718449416
28,0.6455020559213844
29,0.6448070939402815
30,0.6447200254243061
31,0.6446789990414629
32,0.6456687970510832
33,0.6445916121797833
34,0.6454982036173097
35,0.6458825783958654
36,0.6445441368271916
37,0.644444109904154
38,0.6457341190920555
39,0.6452974216177478
40,0.6445768205198363
41,0.6448529813423204
42,0.6467015676927285
43,0.645078657865356
44,0.6444662667551647
45,0.6445931801762068
46,0.6444779145258405
47,0.6454915552297932
48,0.6446827186687211
49,0.644935647638201
50,0.6455787720567333
51,0.6458944541140337
52,0.6457672300241531
53,0.6447902197278821
54,0.6448534934150341
55,0.6446900288479294
56,0.6465606442117967
57,0.6456852812691856
58,0.6447692062372853
59,0.6443052057407271
