dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_epoch,last_loss
nwpu,5120.0,3.0,0.0,4.0,1.0,0.559999999972,0.559999999972,18619.09078359604,310.31817972660065,58.0,0.6927813118241117
nwpu,20.0,5.0,0.0,4.0,3.0,0.549999999725,0.549999999725,289.0440671443939,4.817401119073232,16.0,0.6852301379592343
nwpu,40.0,5.0,0.0,3.0,1.0,0.5499999998625,0.52499999986875,473.20661520957947,7.886776920159658,17.0,0.6841256306845289
nwpu,40.0,5.0,0.0,3.0,2.0,0.59999999985,0.5749999998562499,391.6940133571625,6.528233555952708,17.0,0.6795582209318712
nwpu,640.0,4.0,0.0,4.0,3.0,0.619999999969,0.619999999969,10046.981547117231,167.4496924519539,39.0,0.6776246291293123
nwpu,40.0,5.0,0.0,3.0,3.0,0.5499999998625,0.5499999998625,501.8358795642853,8.363931326071421,17.0,0.672332050036194
nwpu,40.0,5.0,0.0,4.0,1.0,0.62499999984375,0.62499999984375,517.7586619853973,8.629311033089955,17.0,0.6935048846656817
nwpu,5120.0,3.0,0.0,4.0,2.0,0.5699999999715,0.5699999999715,18675.19194984436,311.25319916407267,60.0,0.6931353068293986
nwpu,40.0,5.0,0.0,4.0,3.0,0.5499999998625,0.5499999998625,574.9556710720062,9.58259451786677,11.0,0.6829328690252048
nwpu,40.0,5.0,0.0,4.0,2.0,0.62499999984375,0.62499999984375,661.9202003479004,11.032003339131672,7.0,0.681646907755194
nwpu,80.0,5.0,0.0,3.0,1.0,0.5624999999296876,0.5624999999296876,755.8684208393097,12.597807013988495,11.0,0.6893676238390383
nwpu,80.0,5.0,0.0,3.0,2.0,0.6374999999203126,0.624999999921875,937.5901494026184,15.62650249004364,11.0,0.6823690181117635
nwpu,80.0,5.0,0.0,3.0,3.0,0.5999999999250001,0.5874999999265625,886.2803263664246,14.771338772773742,11.0,0.6764307211984052
nwpu,80.0,5.0,0.0,4.0,1.0,0.54999999993125,0.54999999993125,1026.1271722316742,17.10211953719457,18.0,0.6927728437511415
nwpu,1280.0,3.0,0.0,4.0,3.0,0.62499999996875,0.62499999996875,26263.43866443634,437.7239777406057,57.0,0.6777837223950172
nwpu,80.0,5.0,0.0,4.0,2.0,0.7499999999062501,0.7499999999062501,1107.3755674362185,18.456259457270303,11.0,0.6848108833172232
nwpu,80.0,5.0,0.0,4.0,3.0,0.6749999999156251,0.6749999999156251,1615.538808345795,26.925646805763243,11.0,0.6870331107711308
nwpu,1280.0,4.0,0.0,3.0,2.0,0.65499999996725,0.66499999996675,12023.345779418943,200.38909632364908,50.0,0.6813584949118738
nwpu,160.0,5.0,0.0,3.0,1.0,0.5812499999636719,0.6187499999613281,1579.0223605632782,26.317039342721305,28.0,0.6866244375276578
nwpu,5120.0,3.0,0.0,4.0,3.0,0.63499999996825,0.63499999996825,20950.053626537323,349.16756044228873,60.0,0.6870760261160498
nwpu,160.0,5.0,0.0,3.0,3.0,0.5312499999667969,0.6124999999617187,1728.2469515800476,28.80411585966746,11.0,0.6837737804223901
nwpu,1280.0,4.0,0.0,3.0,1.0,0.5699999999715,0.5899999999705,13017.700100183489,216.96166833639143,60.0,0.6883704055887715
nwpu,160.0,5.0,0.0,3.0,2.0,0.5937499999628906,0.6437499999597656,1981.607220172882,33.02678700288137,28.0,0.6840239256192893
nwpu,2560.0,3.0,0.0,4.0,3.0,0.65499999996725,0.65499999996725,25243.472786664963,420.724546444416,59.0,0.6848752370618333
nwpu,160.0,5.0,0.0,4.0,1.0,0.549999999965625,0.549999999965625,2073.4182498455048,34.55697083075841,22.0,0.6935970055623478
nwpu,160.0,5.0,0.0,4.0,3.0,0.6374999999601563,0.6374999999601563,2473.4384186267853,41.22397364377976,11.0,0.6858413618374373
nwpu,160.0,5.0,0.0,4.0,2.0,0.7124999999554688,0.7124999999554688,3315.864932775497,55.26441554625829,11.0,0.6854908293057209
nwpu,2560.0,4.0,0.0,3.0,1.0,0.5699999999715,0.5799999999709999,13776.356713056564,229.60594521760945,60.0,0.6925541255416379
nwpu,320.0,5.0,0.0,3.0,2.0,0.62499999996875,0.6499999999675,3080.1085348129272,51.33514224688212,47.0,0.6823564195419698
nwpu,2560.0,4.0,0.0,3.0,3.0,0.58499999997075,0.6149999999692499,12204.171042203903,203.4028507033984,59.0,0.681151681973821
nwpu,320.0,5.0,0.0,3.0,3.0,0.59499999997025,0.58499999997075,3439.9033629894257,57.331722716490425,28.0,0.6836563288951855
nwpu,2560.0,4.0,0.0,3.0,2.0,0.6449999999677499,0.6149999999692499,13472.863286972046,224.5477214495341,60.0,0.6837163859946178
nwpu,320.0,5.0,0.0,3.0,1.0,0.57499999997125,0.6099999999694999,4264.073276281357,71.06788793802261,19.0,0.6893386715435141
nwpu,5120.0,4.0,0.0,3.0,3.0,0.62499999996875,0.62499999996875,12207.584909677504,203.4597484946251,60.0,0.6839724588337168
nwpu,320.0,5.0,0.0,4.0,2.0,0.6699999999665,0.6699999999665,4733.6420776844025,78.89403462807337,56.0,0.6833939718986574
nwpu,5120.0,4.0,0.0,3.0,2.0,0.6399999999679999,0.5899999999705,13120.686423540115,218.67810705900192,60.0,0.6886221059900756
nwpu,320.0,5.0,0.0,4.0,1.0,0.5899999999705,0.5899999999705,5367.586161375046,89.45976935625076,19.0,0.691345698811861
nwpu,1280.0,4.0,0.0,3.0,3.0,0.619999999969,0.6149999999692499,18092.1172478199,301.535287463665,41.0,0.6777128469887526
nwpu,320.0,5.0,0.0,4.0,3.0,0.6499999999675,0.6499999999675,5519.700317621231,91.9950052936872,28.0,0.6846189629817643
nwpu,640.0,5.0,0.0,3.0,3.0,0.59499999997025,0.6299999999685,6275.644324302673,104.59407207171122,56.0,0.6792736136807163
nwpu,640.0,5.0,0.0,3.0,1.0,0.58499999997075,0.6299999999685,7687.936281442642,128.13227135737736,59.0,0.6861453419816572
nwpu,5120.0,4.0,0.0,3.0,1.0,0.5699999999715,0.56499999997175,16275.143413066864,271.25239021778106,58.0,0.6935565992933335
nwpu,1280.0,4.0,0.0,4.0,1.0,0.60499999996975,0.60499999996975,20247.32182765007,337.45536379416785,60.0,0.6873986582698759
nwpu,640.0,5.0,0.0,3.0,2.0,0.6399999999679999,0.68499999996575,8844.927672863007,147.41546121438344,58.0,0.6818223208082477
nwpu,1280.0,4.0,0.0,4.0,2.0,0.6749999999662499,0.6749999999662499,22289.848702430725,371.4974783738454,50.0,0.6815246365808278
nwpu,640.0,5.0,0.0,4.0,1.0,0.57499999997125,0.57499999997125,9202.539898872375,153.37566498120626,16.0,0.6882524722707022
nwpu,2560.0,4.0,0.0,4.0,3.0,0.6499999999675,0.6499999999675,21615.95851278305,360.26597521305087,59.0,0.6782906289044124
nwpu,2560.0,4.0,0.0,4.0,1.0,0.56499999997175,0.56499999997175,21998.603915691376,366.64339859485625,60.0,0.6925784617207352
nwpu,20.0,6.0,0.0,3.0,1.0,0.5999999997,0.49999999975,418.4961500167847,6.974935833613078,16.0,0.6778963067718382
nwpu,20.0,6.0,0.0,3.0,2.0,0.449999999775,0.5999999997,305.0963559150696,5.08493926525116,16.0,0.6770902117681595
nwpu,2560.0,4.0,0.0,4.0,2.0,0.6399999999679999,0.6399999999679999,22544.437697649,375.7406282941501,59.0,0.6835950622501629
nwpu,20.0,6.0,0.0,3.0,3.0,0.49999999975,0.49999999975,426.02173590660095,7.100362265110016,16.0,0.6645042499557575
nwpu,20.0,6.0,0.0,4.0,1.0,0.549999999725,0.549999999725,423.8811101913452,7.064685169855753,16.0,0.690581059110581
nwpu,20.0,6.0,0.0,4.0,2.0,0.649999999675,0.649999999675,459.9736242294312,7.666227070490519,16.0,0.6831704285305233
nwpu,640.0,5.0,0.0,4.0,3.0,0.6749999999662499,0.6749999999662499,11685.071093559263,194.7511848926544,56.0,0.678135935653581
nwpu,40.0,6.0,0.0,3.0,1.0,0.5499999998625,0.5499999998625,550.2075588703156,9.170125981171926,17.0,0.6836768106897146
nwpu,5120.0,4.0,0.0,4.0,2.0,0.63499999996825,0.63499999996825,21187.712882995605,353.12854804992674,60.0,0.6879688212814221
nwpu,20.0,6.0,0.0,4.0,3.0,0.49999999975,0.49999999975,629.3627407550812,10.489379012584688,16.0,0.6749209293328735
nwpu,640.0,5.0,0.0,4.0,2.0,0.66499999996675,0.66499999996675,12309.974264860151,205.1662377476692,58.0,0.6822362780464383
nwpu,1280.0,4.0,0.0,4.0,3.0,0.62499999996875,0.62499999996875,26071.39870405197,434.5233117341995,41.0,0.6765539334558692
nwpu,40.0,6.0,0.0,3.0,2.0,0.5749999998562499,0.5499999998625,624.3769638538361,10.406282730897267,17.0,0.6813636360849233
nwpu,40.0,6.0,0.0,4.0,2.0,0.59999999985,0.59999999985,545.2099678516388,9.086832797527313,8.0,0.6835699580390989
nwpu,40.0,6.0,0.0,4.0,1.0,0.5749999998562499,0.5749999998562499,627.5371794700623,10.458952991167704,17.0,0.6921890358386487
nwpu,40.0,6.0,0.0,3.0,3.0,0.5499999998625,0.5499999998625,670.6495218276978,11.177492030461629,43.0,0.666298485231718
nwpu,1280.0,5.0,0.0,3.0,2.0,0.66499999996675,0.6749999999662499,12208.524421453476,203.4754070242246,50.0,0.6811629110915323
nwpu,40.0,6.0,0.0,4.0,3.0,0.5499999998625,0.5499999998625,869.0496771335602,14.484161285559336,7.0,0.6810255847658856
nwpu,80.0,6.0,0.0,3.0,2.0,0.624999999921875,0.6374999999203126,942.709938764572,15.71183231274287,11.0,0.6867061632013246
nwpu,80.0,6.0,0.0,3.0,1.0,0.5249999999343751,0.5374999999328125,1212.9200294017792,20.215333823362982,18.0,0.687922411475022
nwpu,80.0,6.0,0.0,4.0,1.0,0.6624999999171876,0.6624999999171876,1040.1030287742617,17.335050479571024,11.0,0.6940398096170719
nwpu,80.0,6.0,0.0,3.0,3.0,0.5874999999265625,0.6874999999140625,1253.5772354602814,20.892953924338023,11.0,0.682555343423401
nwpu,80.0,6.0,0.0,4.0,2.0,0.6874999999140625,0.6874999999140625,1081.928483724594,18.0321413954099,11.0,0.6903321664662522
nwpu,80.0,6.0,0.0,4.0,3.0,0.6749999999156251,0.6749999999156251,1356.969297170639,22.616154952843985,5.0,0.6835410391429968
nwpu,5120.0,4.0,0.0,4.0,1.0,0.56499999997175,0.56499999997175,24668.2499666214,411.13749944369,58.0,0.6937564658266111
nwpu,160.0,6.0,0.0,3.0,1.0,0.6249999999609375,0.6374999999601563,1928.476850271225,32.14128083785375,28.0,0.6869077419805362
nwpu,160.0,6.0,0.0,3.0,2.0,0.5812499999636719,0.6624999999585938,1897.935401916504,31.6322566986084,28.0,0.6877347188758169
nwpu,160.0,6.0,0.0,3.0,3.0,0.5437499999660156,0.6374999999601563,1838.5101075172424,30.641835125287376,30.0,0.678348203259033
nwpu,1280.0,5.0,0.0,3.0,1.0,0.5799999999709999,0.62499999996875,14999.156968832016,249.9859494805336,60.0,0.6876350662650981
nwpu,2560.0,5.0,0.0,3.0,1.0,0.5799999999709999,0.54499999997275,13073.64456486702,217.894076081117,43.0,0.6921891923687791
nwpu,1280.0,5.0,0.0,3.0,3.0,0.6449999999677499,0.6399999999679999,14745.967421770096,245.76612369616825,52.0,0.6789582759482707
nwpu,160.0,6.0,0.0,4.0,1.0,0.5749999999640625,0.5749999999640625,2470.0036132335663,41.166726887226105,22.0,0.6924895870252772
nwpu,5120.0,4.0,0.0,4.0,3.0,0.6499999999675,0.6499999999675,23681.50254869461,394.6917091449102,60.0,0.683410487010347
nwpu,2560.0,5.0,0.0,3.0,2.0,0.58499999997075,0.5899999999705,13269.21303319931,221.15355055332185,60.0,0.6882497293097045
nwpu,160.0,6.0,0.0,4.0,2.0,0.6624999999585938,0.6624999999585938,2827.989930868149,47.13316551446915,11.0,0.6903949468896429
nwpu,320.0,6.0,0.0,3.0,1.0,0.57499999997125,0.57499999997125,3019.25031542778,50.320838590463005,28.0,0.6859927058005535
nwpu,160.0,6.0,0.0,4.0,3.0,0.649999999959375,0.649999999959375,3530.4991977214813,58.84165329535802,11.0,0.684498078184262
nwpu,320.0,6.0,0.0,3.0,3.0,0.5799999999709999,0.63499999996825,3343.630624771118,55.72717707951863,19.0,0.6808139639880095
nwpu,320.0,6.0,0.0,3.0,2.0,0.6399999999679999,0.659999999967,4761.557219743729,79.35928699572881,49.0,0.6833459222103196
nwpu,5120.0,5.0,0.0,3.0,1.0,0.5699999999715,0.539999999973,13411.885867118835,223.53143111864725,53.0,0.6927514343998719
nwpu,5120.0,5.0,0.0,3.0,3.0,0.6099999999694999,0.59999999997,13885.773530483246,231.42955884138743,60.0,0.6888960221551071
nwpu,320.0,6.0,0.0,4.0,2.0,0.6399999999679999,0.6399999999679999,5098.504826545715,84.97508044242859,19.0,0.6884737163566972
nwpu,5120.0,5.0,0.0,3.0,2.0,0.54499999997275,0.56499999997175,14505.619530677795,241.7603255112966,60.0,0.6940583310069421
nwpu,320.0,6.0,0.0,4.0,1.0,0.59499999997025,0.59499999997025,5365.802709817886,89.43004516363143,19.0,0.689212236382881
nwpu,320.0,6.0,0.0,4.0,3.0,0.659999999967,0.659999999967,5333.969394445419,88.89948990742366,19.0,0.6816483354355467
nwpu,1280.0,5.0,0.0,4.0,3.0,0.66499999996675,0.66499999996675,18750.610173225403,312.5101695537567,56.0,0.6777343420925884
nwpu,1280.0,5.0,0.0,4.0,1.0,0.619999999969,0.619999999969,19576.14592123032,326.26909868717195,17.0,0.6875059512398967
nwpu,2560.0,5.0,0.0,3.0,3.0,0.6699999999665,0.6149999999692499,18909.96026110649,315.16600435177486,60.0,0.6849197225513604
nwpu,640.0,6.0,0.0,3.0,2.0,0.6499999999675,0.6699999999665,6554.91369509697,109.2485615849495,49.0,0.6849740338218473
nwpu,1280.0,5.0,0.0,4.0,2.0,0.66499999996675,0.66499999996675,21437.90622973442,357.2984371622404,58.0,0.6816033534946863
nwpu,640.0,6.0,0.0,3.0,1.0,0.58499999997075,0.59999999997,8078.191309213638,134.6365218202273,16.0,0.6875233966004711
nwpu,640.0,6.0,0.0,3.0,3.0,0.57499999997125,0.619999999969,8121.903736114502,135.36506226857503,23.0,0.6797659474505069
nwpu,2560.0,5.0,0.0,4.0,1.0,0.5799999999709999,0.5799999999709999,21556.993822813038,359.2832303802172,33.0,0.6925276057662474
nwpu,20.0,7.0,0.0,3.0,1.0,0.549999999725,0.49999999975,275.7588756084442,4.595981260140737,16.0,0.6770476170969315
nwpu,20.0,7.0,0.0,3.0,2.0,0.549999999725,0.649999999675,335.2568609714508,5.58761434952418,16.0,0.6784342124646234
nwpu,640.0,6.0,0.0,4.0,1.0,0.5699999999715,0.5699999999715,9660.463770389557,161.0077295064926,16.0,0.6876285856854761
nwpu,2560.0,5.0,0.0,4.0,3.0,0.63499999996825,0.63499999996825,21171.43395757675,352.8572326262792,60.0,0.6839355805657931
nwpu,20.0,7.0,0.0,3.0,3.0,0.49999999975,0.549999999725,338.97515392303467,5.649585898717245,16.0,0.6686931290859338
nwpu,20.0,7.0,0.0,4.0,2.0,0.649999999675,0.649999999675,274.8670380115509,4.581117300192515,16.0,0.6845435782824536
nwpu,20.0,7.0,0.0,4.0,1.0,0.49999999975,0.49999999975,371.02503728866577,6.183750621477762,16.0,0.694412604819229
nwpu,2560.0,5.0,0.0,4.0,2.0,0.6299999999685,0.6299999999685,22645.14991044998,377.4191651741664,60.0,0.6878384811026156
nwpu,5120.0,5.0,0.0,4.0,1.0,0.56499999997175,0.56499999997175,19266.65854501724,321.11097575028737,53.0,0.6929617298386367
nwpu,40.0,7.0,0.0,3.0,1.0,0.5499999998625,0.52499999986875,383.9176425933838,6.398627376556396,17.0,0.6835051212986214
nwpu,20.0,7.0,0.0,4.0,3.0,0.549999999725,0.549999999725,538.4533703327179,8.974222838878632,16.0,0.6826395245953563
nwpu,40.0,7.0,0.0,4.0,1.0,0.499999999875,0.499999999875,547.0661976337433,9.117769960562388,17.0,0.6934484712536017
nwpu,40.0,7.0,0.0,3.0,2.0,0.5499999998625,0.5499999998625,778.407753944397,12.973462565739949,7.0,0.6831119219741119
nwpu,40.0,7.0,0.0,3.0,3.0,0.52499999986875,0.5499999998625,650.7835731506348,10.846392885843914,35.0,0.6709730289689144
nwpu,40.0,7.0,0.0,4.0,2.0,0.5749999998562499,0.5749999998562499,556.7277588844299,9.278795981407166,7.0,0.6851273403839091
nwpu,5120.0,5.0,0.0,4.0,3.0,0.59999999997,0.59999999997,19113.194702625275,318.5532450437546,60.0,0.6891987617753135
nwpu,40.0,7.0,0.0,4.0,3.0,0.59999999985,0.59999999985,961.3821778297424,16.023036297162374,17.0,0.6852961359694993
nwpu,5120.0,5.0,0.0,4.0,2.0,0.51499999997425,0.51499999997425,19498.865446805958,324.98109078009924,60.0,0.6933189174276432
nwpu,80.0,7.0,0.0,3.0,1.0,0.54999999993125,0.5374999999328125,1185.8041706085205,19.76340284347534,18.0,0.6909632705778448
nwpu,80.0,7.0,0.0,3.0,2.0,0.7124999999109376,0.724999999909375,1289.302114725113,21.48836857875188,5.0,0.685502486143255
nwpu,80.0,7.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1228.313060283661,20.471884338061013,11.0,0.6935780083266175
nwpu,80.0,7.0,0.0,3.0,3.0,0.574999999928125,0.54999999993125,1360.1656322479248,22.66942720413208,11.0,0.6793272118911355
nwpu,80.0,7.0,0.0,4.0,3.0,0.6874999999140625,0.6874999999140625,1548.061007976532,25.801016799608867,11.0,0.6873659288024002
nwpu,80.0,7.0,0.0,4.0,2.0,0.7124999999109376,0.7124999999109376,1632.6537804603577,27.21089634100596,5.0,0.6879781054590467
nwpu,160.0,7.0,0.0,3.0,1.0,0.5999999999625,0.6187499999613281,1688.0159180164335,28.133598633607228,16.0,0.6857372611332507
nwpu,1280.0,6.0,0.0,3.0,2.0,0.6399999999679999,0.659999999967,12488.54652929306,208.14244215488435,60.0,0.6831573042017911
nwpu,640.0,6.0,0.0,4.0,2.0,0.63499999996825,0.63499999996825,13303.388426542282,221.72314044237137,16.0,0.6853503751647676
nwpu,1280.0,6.0,0.0,3.0,1.0,0.59499999997025,0.5899999999705,13089.65239095688,218.16087318261464,60.0,0.6864871257088994
nwpu,640.0,6.0,0.0,4.0,3.0,0.619999999969,0.619999999969,14359.110237121582,239.3185039520264,16.0,0.6793676435841267
nwpu,160.0,7.0,0.0,3.0,2.0,0.5874999999632812,0.6374999999601563,2565.9582822322845,42.76597137053808,11.0,0.6861330133247694
nwpu,160.0,7.0,0.0,3.0,3.0,0.5312499999667969,0.6062499999621094,2505.3981232643127,41.75663538773855,30.0,0.6781054061227414
nwpu,160.0,7.0,0.0,4.0,1.0,0.5624999999648437,0.5624999999648437,2543.9313549995422,42.39885591665904,28.0,0.6927684157653795
nwpu,1280.0,6.0,0.0,3.0,3.0,0.6099999999694999,0.59499999997025,14093.683045625688,234.8947174270948,34.0,0.6797255022469144
nwpu,160.0,7.0,0.0,4.0,2.0,0.6937499999566406,0.6937499999566406,3167.8598532676697,52.79766422112783,11.0,0.6881911342905986
nwpu,160.0,7.0,0.0,4.0,3.0,0.6062499999621094,0.6062499999621094,3073.7722492218018,51.22953748703003,11.0,0.6872268384265536
nwpu,320.0,7.0,0.0,3.0,1.0,0.59999999997,0.59499999997025,3466.718576192856,57.7786429365476,19.0,0.6866130959773072
nwpu,320.0,7.0,0.0,3.0,3.0,0.5199999999739999,0.5799999999709999,3314.712417125702,55.24520695209503,47.0,0.679130433180567
nwpu,2560.0,6.0,0.0,3.0,1.0,0.55499999997225,0.55499999997225,14954.404393434525,249.24007322390875,60.0,0.6927494269154358
nwpu,320.0,7.0,0.0,3.0,2.0,0.6149999999692499,0.6149999999692499,5298.663604974747,88.31106008291245,19.0,0.6866760086798658
nwpu,320.0,7.0,0.0,4.0,1.0,0.59999999997,0.59999999997,5249.005301952362,87.48342169920603,19.0,0.6882179820322498
nwpu,2560.0,6.0,0.0,3.0,3.0,0.59499999997025,0.58499999997075,14787.126951217651,246.45211585362756,50.0,0.679446008676589
nwpu,320.0,7.0,0.0,4.0,2.0,0.6699999999665,0.6699999999665,5612.029156208038,93.53381927013398,49.0,0.6866153782391556
nwpu,2560.0,6.0,0.0,3.0,2.0,0.62499999996875,0.60499999996975,16215.642706155775,270.26071176926297,59.0,0.6881376902205026
nwpu,1280.0,6.0,0.0,4.0,1.0,0.619999999969,0.619999999969,19757.00170302391,329.2833617170652,60.0,0.6869260001920041
nwpu,320.0,7.0,0.0,4.0,3.0,0.65499999996725,0.65499999996725,7165.964811563492,119.43274685939151,19.0,0.6849832862401528
nwpu,5120.0,6.0,0.0,3.0,3.0,0.58499999997075,0.6099999999694999,15876.112136363983,264.6018689393997,58.0,0.68095988630681
nwpu,640.0,7.0,0.0,3.0,3.0,0.56499999997175,0.6299999999685,7343.7278089523315,122.39546348253886,39.0,0.6807816398037396
nwpu,5120.0,6.0,0.0,3.0,1.0,0.5499999999724999,0.57499999997125,18116.764592170715,301.94607653617857,50.0,0.6939553102594405
nwpu,640.0,7.0,0.0,3.0,1.0,0.60499999996975,0.62499999996875,8342.307555913925,139.0384592652321,16.0,0.6851002687108758
nwpu,640.0,7.0,0.0,3.0,2.0,0.6499999999675,0.65499999996725,8872.291984319687,147.87153307199478,47.0,0.6851685893428556
nwpu,5120.0,6.0,0.0,3.0,2.0,0.59999999997,0.6149999999692499,17902.430879592896,298.3738479932149,60.0,0.6906557826143567
nwpu,2560.0,6.0,0.0,4.0,1.0,0.5699999999715,0.5699999999715,21679.08322954178,361.3180538256963,60.0,0.6920087699037741
nwpu,1280.0,6.0,0.0,4.0,2.0,0.68499999996575,0.68499999996575,23366.42960500717,389.4404934167862,60.0,0.6843118375880117
nwpu,1280.0,6.0,0.0,4.0,3.0,0.62499999996875,0.62499999996875,24288.38399767876,404.8063999613126,23.0,0.6768413289331617
nwpu,640.0,7.0,0.0,4.0,1.0,0.5799999999709999,0.5799999999709999,11881.643090486526,198.0273848414421,59.0,0.6862622576844752
nwpu,20.0,8.0,0.0,3.0,1.0,0.549999999725,0.49999999975,271.6999092102051,4.528331820170084,29.0,0.6792029502572079
nwpu,20.0,8.0,0.0,3.0,2.0,0.49999999975,0.549999999725,253.4677574634552,4.22446262439092,16.0,0.6842519178545522
nwpu,20.0,8.0,0.0,3.0,3.0,0.549999999725,0.5999999997,241.33626008033752,4.022271001338959,16.0,0.6787186368886527
nwpu,2560.0,6.0,0.0,4.0,2.0,0.6299999999685,0.6299999999685,23412.15077066421,390.2025128444036,60.0,0.6882872660897437
nwpu,20.0,8.0,0.0,4.0,1.0,0.49999999975,0.49999999975,454.05359625816345,7.567559937636058,16.0,0.6969827892871667
nwpu,20.0,8.0,0.0,4.0,2.0,0.5999999997,0.5999999997,348.90238332748413,5.815039722124736,16.0,0.6904117765550856
nwpu,640.0,7.0,0.0,4.0,2.0,0.6449999999677499,0.6449999999677499,12797.441754341124,213.29069590568545,47.0,0.6847957909000209
nwpu,20.0,8.0,0.0,4.0,3.0,0.49999999975,0.49999999975,551.048671245575,9.184144520759585,16.0,0.6813792320659267
nwpu,40.0,8.0,0.0,3.0,1.0,0.5749999998562499,0.52499999986875,421.7819287776947,7.029698812961579,43.0,0.6867674039077454
nwpu,40.0,8.0,0.0,3.0,2.0,0.5499999998625,0.5499999998625,577.991067647934,9.6331844607989,17.0,0.6833330707033809
nwpu,40.0,8.0,0.0,3.0,3.0,0.5499999998625,0.52499999986875,567.1090412139893,9.451817353566488,17.0,0.6709069816581017
nwpu,40.0,8.0,0.0,4.0,1.0,0.52499999986875,0.52499999986875,793.8190231323242,13.230317052205404,17.0,0.6947349582365794
nwpu,40.0,8.0,0.0,4.0,2.0,0.59999999985,0.59999999985,965.7174906730652,16.095291511217752,8.0,0.6851285062507607
nwpu,40.0,8.0,0.0,4.0,3.0,0.6499999998375,0.6499999998375,886.7775824069977,14.77962637344996,17.0,0.6765261600710417
nwpu,80.0,8.0,0.0,3.0,1.0,0.6374999999203126,0.6874999999140625,833.0789122581482,13.884648537635805,18.0,0.6887712740037168
nwpu,640.0,7.0,0.0,4.0,3.0,0.63499999996825,0.63499999996825,13824.5980052948,230.4099667549133,56.0,0.6775759571684824
nwpu,5120.0,6.0,0.0,4.0,3.0,0.619999999969,0.619999999969,22583.040635824203,376.3840105970701,58.0,0.6803192713203958
nwpu,5120.0,6.0,0.0,4.0,2.0,0.59999999997,0.59999999997,22871.114065647125,381.1852344274521,58.0,0.6900343011957523
nwpu,80.0,8.0,0.0,3.0,2.0,0.5999999999250001,0.5999999999250001,1055.8411927223206,17.597353212038676,11.0,0.6892048727604528
nwpu,5120.0,6.0,0.0,4.0,1.0,0.5499999999724999,0.5499999999724999,23608.755740642548,393.47926234404247,58.0,0.693227897161429
nwpu,80.0,8.0,0.0,3.0,3.0,0.574999999928125,0.6749999999156251,1042.7516536712646,17.37919422785441,11.0,0.6743456589332697
nwpu,1280.0,7.0,0.0,3.0,1.0,0.6449999999677499,0.659999999967,14429.727469682692,240.4954578280449,60.0,0.6847719053370314
nwpu,80.0,8.0,0.0,4.0,2.0,0.64999999991875,0.64999999991875,1384.6595785617828,23.077659642696386,11.0,0.6877493511770776
nwpu,80.0,8.0,0.0,4.0,1.0,0.724999999909375,0.724999999909375,1577.2239108085632,26.28706518014272,18.0,0.694906212600629
nwpu,80.0,8.0,0.0,4.0,3.0,0.7499999999062501,0.7499999999062501,1757.0797832012177,29.28466305335363,11.0,0.682613328013924
nwpu,1280.0,7.0,0.0,3.0,2.0,0.659999999967,0.6749999999662499,15205.421837806702,253.4236972967784,52.0,0.6846576634191044
nwpu,160.0,8.0,0.0,3.0,2.0,0.6062499999621094,0.6812499999574219,1798.7933547496796,29.979889245827994,28.0,0.6857506686020456
nwpu,2560.0,6.0,0.0,4.0,3.0,0.6149999999692499,0.6149999999692499,27661.80001235008,461.0300002058347,50.0,0.6787712113800706
nwpu,160.0,8.0,0.0,3.0,3.0,0.5749999999640625,0.6374999999601563,2378.3589210510254,39.63931535085042,30.0,0.6753050118262702
nwpu,160.0,8.0,0.0,3.0,1.0,0.5562499999652344,0.5812499999636719,2676.7814214229584,44.61302369038264,41.0,0.6893580221698973
nwpu,2560.0,7.0,0.0,3.0,1.0,0.57499999997125,0.5699999999715,14393.136675834656,239.88561126391093,60.0,0.6925293604475169
nwpu,160.0,8.0,0.0,4.0,1.0,0.6062499999621094,0.6062499999621094,3360.3403012752533,56.00567168792089,27.0,0.6939354645772191
nwpu,160.0,8.0,0.0,4.0,2.0,0.6312499999605469,0.6312499999605469,3160.0544357299805,52.66757392883301,11.0,0.6920619582697344
nwpu,160.0,8.0,0.0,4.0,3.0,0.7124999999554688,0.7124999999554688,3008.5700681209564,50.14283446868261,28.0,0.6827756696512733
nwpu,1280.0,7.0,0.0,3.0,3.0,0.6149999999692499,0.619999999969,15720.732804775238,262.01221341292063,34.0,0.6783259263776837
nwpu,320.0,8.0,0.0,3.0,1.0,0.62499999996875,0.63499999996825,4187.1976001262665,69.7866266687711,56.0,0.6890275603317471
nwpu,320.0,8.0,0.0,3.0,2.0,0.6499999999675,0.6499999999675,4870.683360338211,81.17805600563685,19.0,0.6843631487870928
nwpu,320.0,8.0,0.0,3.0,3.0,0.6149999999692499,0.6099999999694999,4517.822239160538,75.2970373193423,34.0,0.6803009933020666
nwpu,320.0,8.0,0.0,4.0,1.0,0.68499999996575,0.68499999996575,4971.369010210037,82.85615017016728,56.0,0.6879646372580116
nwpu,2560.0,7.0,0.0,3.0,2.0,0.6099999999694999,0.6149999999692499,16683.32337284088,278.055389547348,60.0,0.6876359031937835
nwpu,320.0,8.0,0.0,4.0,2.0,0.619999999969,0.619999999969,5486.46037364006,91.44100622733434,19.0,0.6863735782885637
