epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,0.4278947412967682,-0.4406013488769531,0.4282844364643097,-0.43804335594177246,0.4446261525154114,0.4417782425880432,-0.44385457038879395,-0.4581964910030365,0.46692198514938354,-0.4879738986492157,0.40637779235839844,0.4304262101650238,-0.4202990233898163,0.42678770422935486,0.42277610301971436,0.4413161873817444,0.0
1,0.6107103228569031,-0.6499535441398621,0.5561026334762573,-0.7216846942901611,0.6578384041786194,0.6968522071838379,-0.7445520162582397,-0.6457244753837585,0.7855526804924011,-0.6800267100334167,0.472730815410614,0.5862611532211304,-0.5313386917114258,0.4812432825565338,0.5929531455039978,0.6848517060279846,0.0
2,0.6787852048873901,-0.7778353095054626,0.5511797070503235,-0.9760183691978455,0.826917290687561,0.9094052910804749,-1.0073206424713135,-0.7712489366531372,1.0143500566482544,-0.8141140341758728,0.30730241537094116,0.6017845869064331,-0.4526698589324951,0.405117392539978,0.541079044342041,0.8710732460021973,0.0
3,0.6941892504692078,-0.8605836033821106,0.5283905267715454,-1.198359727859497,0.9703536033630371,1.081155776977539,-1.2192424535751343,-0.8533985614776611,1.155150294303894,-0.9074754118919373,0.06373751163482666,0.6007387638092041,-0.2978021502494812,0.3154396712779999,0.3539150357246399,1.0002846717834473,0.0
4,0.6957439184188843,-0.9095550775527954,0.514741063117981,-1.3557491302490234,1.0753408670425415,1.1982461214065552,-1.3647129535675049,-0.9065561294555664,1.238025188446045,-0.9686475992202759,-0.13655254244804382,0.6296783685684204,-0.15601252019405365,0.2660588324069977,0.16860421001911163,1.0814032554626465,0.0
5,0.6890024542808533,-0.9331062436103821,0.5019159913063049,-1.4389084577560425,1.1374778747558594,1.2609570026397705,-1.4421226978302002,-0.9334620237350464,1.277799129486084,-1.0015897750854492,-0.24606677889823914,0.6635859608650208,-0.0643201395869255,0.24808821082115173,0.062378350645303726,1.1193913221359253,0.0
6,0.6858206391334534,-0.9503315687179565,0.4908846914768219,-1.4912744760513306,1.1773109436035156,1.2987669706344604,-1.4883322715759277,-0.948512077331543,1.3026325702667236,-1.0224367380142212,-0.3056955635547638,0.6879419088363647,-0.004172622226178646,0.2400779128074646,0.0026778713800013065,1.139303207397461,0.0
7,0.6744222044944763,-0.9497969746589661,0.4695282578468323,-1.51923668384552,1.2051036357879639,1.3190356492996216,-1.5128966569900513,-0.9512990117073059,1.3098359107971191,-1.031713604927063,-0.32562392950057983,0.6899204850196838,0.027839072048664093,0.22526970505714417,-0.013552352786064148,1.1430336236953735,0.0
8,0.6648736000061035,-0.9402852058410645,0.4479677677154541,-1.51459538936615,1.2108004093170166,1.3154417276382446,-1.5060373544692993,-0.9420168995857239,1.3010525703430176,-1.0288472175598145,-0.2855582535266876,0.6600138545036316,0.01389297191053629,0.20765987038612366,0.03223627433180809,1.128594160079956,0.0
9,0.6525354385375977,-0.9362427592277527,0.4246060252189636,-1.5210902690887451,1.2250953912734985,1.319977879524231,-1.5102874040603638,-0.9369719624519348,1.2972915172576904,-1.0307940244674683,-0.26825621724128723,0.6420071721076965,0.016449717804789543,0.19166234135627747,0.05457788705825806,1.1201363801956177,0.0
10,0.6429972052574158,-0.9444609880447388,0.40002211928367615,-1.5423403978347778,1.2531388998031616,1.3367270231246948,-1.5282005071640015,-0.939879298210144,1.30355966091156,-1.0406463146209717,-0.2750394642353058,0.6530516147613525,0.04704032093286514,0.18784579634666443,0.04948560148477554,1.1196677684783936,0.0
11,0.6322199702262878,-0.9467405080795288,0.37631094455718994,-1.563257098197937,1.2808189392089844,1.352486252784729,-1.5452367067337036,-0.9409405589103699,1.3077335357666016,-1.0484588146209717,-0.2780536115169525,0.658855676651001,0.0736701563000679,0.17956490814685822,0.049039244651794434,1.1185609102249146,0.0
12,0.6216347217559814,-0.9405868649482727,0.3492085039615631,-1.565665602684021,1.297055959701538,1.3558989763259888,-1.5457926988601685,-0.9365055561065674,1.3022884130477905,-1.0521557331085205,-0.2562173008918762,0.6477619409561157,0.07933808863162994,0.16982774436473846,0.07375174760818481,1.1072969436645508,0.0
13,0.6203452944755554,-0.9678453207015991,0.320390522480011,-1.606078028678894,1.3459597826004028,1.3887765407562256,-1.5810219049453735,-0.9470099806785583,1.324352502822876,-1.0726670026779175,-0.2698310315608978,0.656546950340271,0.11661450564861298,0.1519511640071869,0.06337318569421768,1.1181851625442505,0.0
14,0.5954193472862244,-0.9600838422775269,0.28807634115219116,-1.6008923053741455,1.3553881645202637,1.3853017091751099,-1.576104998588562,-0.9342874884605408,1.306225061416626,-1.0658085346221924,-0.23672306537628174,0.6281884908676147,0.10831661522388458,0.12802426517009735,0.10511163622140884,1.0999820232391357,0.0
15,0.588111937046051,-0.9632703065872192,0.2565878629684448,-1.6115368604660034,1.3762980699539185,1.3945951461791992,-1.584224820137024,-0.9306015372276306,1.3068426847457886,-1.0794296264648438,-0.2118339091539383,0.6014255881309509,0.10299962013959885,0.10031730681657791,0.13888926804065704,1.0912611484527588,0.0
16,0.5703818202018738,-0.9674248099327087,0.2287595570087433,-1.6110271215438843,1.3946424722671509,1.3978707790374756,-1.5838745832443237,-0.923994243144989,1.298397183418274,-1.0806597471237183,-0.19255182147026062,0.5969428420066833,0.11398688703775406,0.0960794985294342,0.16149239242076874,1.077633023262024,0.0
17,0.5574360489845276,-0.9593915343284607,0.20113196969032288,-1.6092922687530518,1.4066283702850342,1.3956542015075684,-1.5770785808563232,-0.9160497188568115,1.2871454954147339,-1.0845215320587158,-0.1705254763364792,0.595383882522583,0.12112598866224289,0.09712468087673187,0.18561787903308868,1.061389446258545,0.0
18,0.53952956199646,-0.9956589341163635,0.15725931525230408,-1.6405376195907593,1.4594088792800903,1.4262588024139404,-1.6109765768051147,-0.9206679463386536,1.2993870973587036,-1.102290153503418,-0.17310114204883575,0.5871387124061584,0.14074891805648804,0.05682707205414772,0.19743169844150543,1.0651826858520508,0.0
