epoch,train_loss
0,1.4041077964437896
1,0.8539237196944218
2,0.7568628426582201
3,0.7187750991565274
4,0.7120787974611908
5,0.7027591940227048
6,0.7010553714107943
7,0.6990041133246617
8,0.7024163421456637
9,0.703306334859147
10,0.7129939671766146
11,0.6979661938038489
12,0.706500208024588
13,0.6960667368269544
14,0.7033523854076774
15,0.6957615252830701
16,0.7079900976455776
17,0.6999896999673879
18,0.6989293452582929
19,0.7001642938927767
20,0.7032751973927319
21,0.6925490137452172
22,0.7282295759851436
23,0.6975708838789673
24,0.6990701612315043
25,0.7068011161131216
26,0.701391976721066
27,0.705089014416056
28,0.6987532492958565
29,0.6911233362080119
30,0.6949118491512928
31,0.6998964842634703
32,0.6961866375303246
33,0.6959631856776379
34,0.6926199432724645
35,0.6915181275724843
36,0.6924464103097521
37,0.7012284752200645
38,0.6930693503729172
39,0.7052466329386211
40,0.6913715955138418
41,0.6982267793502122
42,0.6906745072726131
43,0.6958022650577538
44,0.7043333109671845
45,0.6948475417000768
46,0.6917801317093925
47,0.6949474510055994
48,0.6929394062869073
49,0.6896853085884154
50,0.6914872225641837
51,0.6957011457779428
52,0.695510285745003
53,0.7011980589698508
54,0.6976791259138252
55,0.6864999052429926
56,0.6928442593924999
57,0.6871819373509586
58,0.7015108641454756
59,0.6917943831799511
60,0.6879281696217799
61,0.6893541809449958
62,0.6859572645572288
63,0.6904471513156956
64,0.6936721381056938
65,0.6889563676250348
66,0.6879074689286597
67,0.6885096546545244
68,0.6899728950388484
69,0.6879735049145734
70,0.6912498232246265
71,0.6837598976054314
72,0.6919813689109826
73,0.6917770322678657
74,0.6860343393233493
75,0.6885001298322941
76,0.6889670010936574
77,0.6866661604785815
78,0.6867551800155091
79,0.6823660787508427
