epoch,train_loss,val_loss,train_acc,val_acc
0,0.7540153117279325,0.7098511257076284,0.2,0.3
1,0.6767550040451352,0.6685327378390081,0.55,0.85
2,0.6599213821380268,0.6647521663226601,0.85,0.9
3,0.6564682615473437,0.6610689430957661,0.75,1.0
4,0.6541310019021759,0.6606503072821023,0.75,0.95
5,0.6520540794276591,0.6588500997093473,0.85,0.95
6,0.651314448619464,0.6603231290787933,0.85,0.9
7,0.6510792115154208,0.6589436089327367,0.8,0.9
8,0.650741804418704,0.65922341247593,0.85,0.9
9,0.6501683326821883,0.6576520817999731,0.9,0.95
10,0.6503165293772646,0.6585436795227438,0.85,0.9
11,0.6504358014210118,0.658175883662682,0.9,0.9
12,0.6502101898476053,0.6577425879168067,0.85,0.95
13,0.6502451797828279,0.6572612954212776,0.9,0.95
14,0.6508851555827989,0.6571841080942364,0.85,0.95
15,0.6506996258167234,0.6591006334434149,0.85,0.9
16,0.650448159107268,0.6582644323363944,0.9,0.9
17,0.650242790900944,0.6562514123790314,0.9,0.95
18,0.6505930818206495,0.6581172213898505,0.85,0.9
19,0.6504703191184632,0.6578982690212902,0.85,0.95
20,0.6505034823432516,0.658349893907911,0.85,0.9
21,0.6504174418347117,0.6584285411193431,0.9,0.9
22,0.6509804061345881,0.6584830288788677,0.85,0.9
23,0.6500440150310733,0.6585813862781204,0.9,0.9
24,0.6505102769065574,0.6568364973978894,0.9,0.95
25,0.6511587068368805,0.6568687546201436,0.8,0.95
26,0.6502102306690294,0.6569340574577245,0.9,0.95
27,0.6504800878215903,0.6587082869864702,0.85,0.9
28,0.6501441976596976,0.6590004388938382,0.85,0.9
29,0.6508215701192849,0.6597028614031167,0.85,0.9
30,0.6501230131671877,0.6584164243752689,0.85,0.9
31,0.6502989789377426,0.6593319322040025,0.9,0.9
32,0.650554347799024,0.6586906018009778,0.9,0.9
33,0.6505266043893725,0.6583173958451323,0.85,0.9
34,0.6499542172791206,0.6581539260070556,0.9,0.9
35,0.6499826809014696,0.6566243569178096,0.9,0.95
36,0.6500032437352933,0.6567471046703819,0.9,0.95
37,0.6498245391215871,0.6593794128688004,0.85,0.9
38,0.6506934476696398,0.6587840191454843,0.85,0.9
39,0.6498312649846277,0.6595777526236289,0.85,0.9
