epoch,train_loss,val_loss,train_acc,val_acc
0,0.7117357079111986,0.7078506654302357,0.35,0.35
1,0.7089141083412156,0.7058378452853012,0.35,0.35
2,0.7061158118342709,0.7038867585056062,0.4,0.4
3,0.7035524177496751,0.7015916277087071,0.5,0.45
4,0.700473678655385,0.6983249848965881,0.6,0.5
5,0.6970302822495001,0.6954246568065849,0.65,0.55
6,0.6929049131244311,0.6914403822418783,0.7,0.6
7,0.6883772126122959,0.6876680728365596,0.7,0.7
8,0.6840920479284318,0.6840060419577274,0.7,0.6
9,0.6794404468243506,0.681719297843274,0.7,0.65
10,0.675936872202476,0.6794087384535088,0.65,0.6
11,0.6729394448816127,0.677493171751191,0.5,0.6
12,0.6701667019383726,0.6763649911592589,0.55,0.6
13,0.6684154983838964,0.6755706619730475,0.55,0.55
14,0.6668033030327898,0.674966261902014,0.55,0.5
15,0.6656103264676121,0.6744564370382297,0.55,0.4
16,0.6644067455003777,0.6739838460055239,0.6,0.4
17,0.6635206095895717,0.673674120842302,0.6,0.4
18,0.6618677997461091,0.6728508711034475,0.6,0.4
19,0.6596691338354276,0.6720324002800949,0.6,0.4
20,0.6564417820872196,0.6716297152284054,0.75,0.4
21,0.6534078710539897,0.6714056328345492,0.8,0.45
22,0.647983352987757,0.6712412390341261,0.8,0.45
23,0.644143673698442,0.6711095639205692,0.85,0.5
24,0.6409073565678708,0.6711409631246131,0.85,0.5
25,0.6373742887451858,0.670711275984315,0.85,0.55
26,0.6358230845276964,0.670157006494404,0.85,0.6
27,0.6337398596143908,0.6700323313500169,0.85,0.6
28,0.6326816946529055,0.6685444392964299,0.85,0.65
29,0.6321930793296179,0.6688964482025848,0.85,0.6
30,0.6309049051975557,0.6678583109818177,0.85,0.65
31,0.6298801150370679,0.6669563045900283,0.85,0.65
32,0.629257386162306,0.6653979126755065,0.85,0.75
33,0.6293630755495376,0.6646862212962418,0.85,0.75
34,0.628147085313353,0.6644893580405837,0.85,0.75
35,0.6282726210678661,0.6641092836118517,0.85,0.75
36,0.6276456379570089,0.6629700594052669,0.85,0.75
37,0.6276296776690455,0.6623358780968395,0.85,0.75
38,0.6277397720322057,0.6608580435855183,0.85,0.75
39,0.626599201461283,0.6602852601664834,0.85,0.8
