dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_epoch,last_loss
mnist,20.0,5.0,0.0,4.0,1.0,0.49999999975,0.49999999975,350.59671115875244,5.84327851931254,60.0,0.6628759041094419
mnist,20.0,5.0,0.0,4.0,2.0,0.6999999996499999,0.6999999996499999,375.22984790802,6.253830798467001,29.0,0.6518413397390819
mnist,20.0,5.0,0.0,4.0,3.0,0.749999999625,0.749999999625,402.1728341579437,6.702880569299063,57.0,0.6005043563224437
mnist,40.0,5.0,0.0,3.0,1.0,0.92499999976875,0.6499999998375,533.0515556335449,8.884192593892415,13.0,0.5959097813070162
mnist,40.0,5.0,0.0,3.0,2.0,0.59999999985,0.62499999984375,513.3017308712006,8.555028847853343,13.0,0.6143982855929748
mnist,40.0,5.0,0.0,3.0,3.0,0.92499999976875,0.72499999981875,545.141242980957,9.08568738301595,24.0,0.5176236580508309
mnist,40.0,5.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,841.8142457008362,14.03023742834727,53.0,0.6623841558230972
mnist,40.0,5.0,0.0,4.0,2.0,0.77499999980625,0.77499999980625,710.9717447757721,11.849529079596202,13.0,0.6654867748742548
mnist,40.0,5.0,0.0,4.0,3.0,0.87499999978125,0.87499999978125,710.6305508613586,11.843842514355975,48.0,0.6327113567201028
mnist,80.0,5.0,0.0,3.0,1.0,0.9624999998796876,0.724999999909375,1188.5849041938782,19.809748403231303,10.0,0.5912266796088284
mnist,80.0,5.0,0.0,3.0,2.0,0.5999999999250001,0.54999999993125,1223.562034368515,20.392700572808582,17.0,0.6137501292653604
mnist,1280.0,4.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,25147.296459198,419.1216076533,15.0,0.6384515953014087
mnist,80.0,5.0,0.0,3.0,3.0,0.94999999988125,0.724999999909375,1130.502876996994,18.841714616616567,17.0,0.4988368999334492
mnist,80.0,5.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1532.782665014267,25.546377750237784,26.0,0.6469636713649762
mnist,5120.0,3.0,0.0,3.0,1.0,0.9457831325253726,0.6752008032094619,60050.8395652771,1000.8473260879516,17.0,0.5974597692477955
mnist,80.0,5.0,0.0,4.0,3.0,0.8499999998937501,0.8499999998937501,1494.8888618946075,24.914814364910125,22.0,0.5951476853341988
mnist,80.0,5.0,0.0,4.0,2.0,0.974999999878125,0.974999999878125,1624.964441537857,27.082740692297616,17.0,0.6292937468695805
mnist,5120.0,1.0,0.0,4.0,3.0,0.8785140562204894,0.8785140562204894,115959.25216031076,1932.6542026718455,32.0,0.595084539054662
mnist,1280.0,4.0,0.0,4.0,2.0,0.853906249993329,0.853906249993329,25653.226092100143,427.5537682016691,12.0,0.6252508795212536
mnist,160.0,5.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,2296.438358783722,38.27397264639536,32.0,0.5951065015420904
mnist,160.0,5.0,0.0,3.0,2.0,0.7937499999503906,0.5124999999679687,2078.273950576782,34.6378991762797,32.0,0.6035844170669971
mnist,160.0,5.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,2563.4065272808075,42.72344212134679,21.0,0.6476435982776222
mnist,160.0,5.0,0.0,3.0,3.0,0.9874999999382812,0.7062499999558594,2747.737377166748,45.795622952779134,17.0,0.5101599585691129
mnist,160.0,5.0,0.0,4.0,2.0,0.8624999999460937,0.8624999999460937,3309.327888488769,55.15546480814616,20.0,0.6486471706223396
mnist,160.0,5.0,0.0,4.0,3.0,0.9374999999414062,0.9374999999414062,2892.5648081302643,48.20941346883774,43.0,0.5986040716989229
mnist,1280.0,4.0,0.0,4.0,3.0,0.8578124999932984,0.8578124999932984,29199.93974685669,486.6656624476115,29.0,0.5921090167714591
mnist,5120.0,2.0,0.0,4.0,2.0,0.8719879518028515,0.8719879518028515,94316.17956614494,1571.9363261024157,9.0,0.622074807881094
mnist,320.0,5.0,0.0,3.0,2.0,0.9218749999711914,0.5499999999828125,3914.747279882431,65.24578799804051,16.0,0.5875022947604644
mnist,5120.0,3.0,0.0,3.0,3.0,0.9718875501959244,0.6691767068239499,65377.860323667526,1089.6310053944587,9.0,0.5151419115056467
mnist,320.0,5.0,0.0,3.0,3.0,0.9749999999695312,0.6468749999797851,3862.424486398697,64.37374143997828,24.0,0.5128958284694609
mnist,320.0,5.0,0.0,3.0,1.0,0.9656249999698242,0.6312499999802734,4816.568195104599,80.27613658507666,22.0,0.5951220768504133
mnist,5120.0,2.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,96220.96772313118,1603.6827953855195,15.0,0.6391901612269315
mnist,5120.0,3.0,0.0,3.0,2.0,0.9558232931678924,0.6089357429688307,66823.8295083046,1113.7304918050766,25.0,0.5867509710777268
mnist,2560.0,4.0,0.0,3.0,2.0,0.9011044176661592,0.6992971887515096,30000.11083126068,500.0018471876781,15.0,0.6015179455256808
mnist,2560.0,4.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,32548.834968090057,542.480582801501,21.0,0.5982762581086629
mnist,320.0,5.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,6519.829513311386,108.66382522185644,19.0,0.6436881983079029
mnist,320.0,5.0,0.0,4.0,3.0,0.8562499999732421,0.8562499999732421,6657.145122528076,110.95241870880128,32.0,0.5962883335165603
mnist,320.0,5.0,0.0,4.0,2.0,0.8687499999728515,0.8687499999728515,7919.890230894089,131.9981705149015,19.0,0.625403739790446
mnist,640.0,5.0,0.0,3.0,2.0,0.954687499985083,0.5859374999908448,7444.257653236389,124.07096088727316,20.0,0.5872162228730955
mnist,2560.0,4.0,0.0,3.0,3.0,0.9779116465814364,0.6741967871452099,33133.634137153625,552.2272356192271,16.0,0.5153618472794429
mnist,640.0,5.0,0.0,3.0,3.0,0.9593749999850096,0.671874999989502,8102.771366596222,135.04618944327038,14.0,0.5126148390689862
mnist,640.0,5.0,0.0,3.0,1.0,0.9484374999851808,0.6624999999896485,10337.752908468246,172.2958818078041,12.0,0.5961958742048569
mnist,640.0,5.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,10439.158190011978,173.98596983353298,18.0,0.6411417966980891
mnist,640.0,5.0,0.0,4.0,2.0,0.8765624999863036,0.8765624999863036,13655.882029056547,227.59803381760915,27.0,0.6249823284051517
mnist,5120.0,2.0,0.0,4.0,3.0,0.8780120481883634,0.8780120481883634,109364.12035155296,1822.7353391925492,28.0,0.5950859218824208
mnist,640.0,5.0,0.0,4.0,3.0,0.818749999987207,0.818749999987207,15537.959939718246,258.9659989953041,12.0,0.614721286883286
mnist,2560.0,4.0,0.0,4.0,2.0,0.9016064256982852,0.9016064256982852,42127.79827976227,702.1299713293712,15.0,0.6367933392499844
mnist,1280.0,5.0,0.0,3.0,3.0,0.9843749999923096,0.6695312499947693,14724.293625116348,245.40489375193917,11.0,0.5148150384385898
mnist,1280.0,5.0,0.0,3.0,2.0,0.9414062499926452,0.5578124999956421,15562.318516731262,259.3719752788544,18.0,0.5883009618474775
mnist,1280.0,5.0,0.0,3.0,1.0,0.96640624999245,0.6562499999948731,17629.097865581512,293.81829775969186,21.0,0.5978191697550799
mnist,5120.0,3.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,83915.18475937843,1398.5864126563072,15.0,0.6391909295308027
mnist,20.0,6.0,0.0,3.0,1.0,0.749999999625,0.549999999725,214.41513633728027,3.573585605621338,13.0,0.6062744513102889
mnist,20.0,6.0,0.0,3.0,2.0,0.8499999995749999,0.49999999975,216.4630701541901,3.607717835903168,32.0,0.6198817637443573
mnist,20.0,6.0,0.0,3.0,3.0,0.89999999955,0.49999999975,319.38291335105896,5.323048555850983,32.0,0.5321671063027298
mnist,20.0,6.0,0.0,4.0,1.0,0.549999999725,0.549999999725,283.7414581775665,4.729024302959442,32.0,0.662488762405076
mnist,20.0,6.0,0.0,4.0,3.0,0.749999999625,0.749999999625,314.4252669811249,5.240421116352081,32.0,0.5979737338414093
mnist,20.0,6.0,0.0,4.0,2.0,0.5999999997,0.5999999997,514.055526971817,8.56759211619695,13.0,0.6605460950409732
mnist,40.0,6.0,0.0,3.0,1.0,0.92499999976875,0.6499999998375,400.27982926368713,6.671330487728119,13.0,0.5958761195838876
mnist,40.0,6.0,0.0,3.0,3.0,0.92499999976875,0.72499999981875,399.68843054771423,6.661473842461904,24.0,0.5176300613778175
mnist,40.0,6.0,0.0,3.0,2.0,0.6999999998249999,0.499999999875,767.4593832492828,12.79098972082138,13.0,0.6143789486541216
mnist,40.0,6.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,525.1924169063568,8.75320694843928,53.0,0.6629317025673068
mnist,40.0,6.0,0.0,4.0,2.0,0.92499999976875,0.92499999976875,733.877471446991,12.231291190783184,26.0,0.6548261056693471
mnist,40.0,6.0,0.0,4.0,3.0,0.9499999997625,0.9499999997625,630.9760482311249,10.516267470518748,13.0,0.6150824467790221
mnist,80.0,6.0,0.0,3.0,1.0,0.9624999998796876,0.724999999909375,1095.522545337677,18.25870908896128,8.0,0.5912243705248901
mnist,2560.0,4.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,47697.09390091896,794.951565015316,15.0,0.6391577148412534
mnist,80.0,6.0,0.0,3.0,2.0,0.8999999998875001,0.5374999999328125,865.4488701820374,14.42414783636729,17.0,0.6068350809054002
mnist,80.0,6.0,0.0,3.0,3.0,0.9624999998796876,0.6874999999140625,1079.4547445774078,17.990912409623466,17.0,0.5010267847150129
mnist,80.0,6.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1125.904213666916,18.76507022778193,35.0,0.6469942658330892
mnist,80.0,6.0,0.0,4.0,2.0,0.974999999878125,0.974999999878125,1170.0814106464386,19.50135684410731,17.0,0.6292762016463467
mnist,80.0,6.0,0.0,4.0,3.0,0.8624999998921876,0.8624999998921876,1472.9556448459623,24.549260747432708,22.0,0.5950389086456367
mnist,160.0,6.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,1710.1276454925537,28.50212742487589,32.0,0.5951047545299524
mnist,160.0,6.0,0.0,3.0,2.0,0.8624999999460937,0.6312499999605469,1706.382264137268,28.4397044022878,21.0,0.6073373859741188
mnist,1280.0,5.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,23924.3924806118,398.73987467686334,15.0,0.6384560972402286
mnist,1280.0,5.0,0.0,4.0,2.0,0.8749999999931641,0.8749999999931641,23311.0999379158,388.5183322985967,18.0,0.6369991272638147
mnist,160.0,6.0,0.0,3.0,3.0,0.9874999999382812,0.7062499999558594,1955.7271420955656,32.59545236825943,17.0,0.5101424491086648
mnist,160.0,6.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,2638.8863310813904,43.98143885135651,21.0,0.6476291900468416
mnist,160.0,6.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,3064.354216337204,51.07257027228673,21.0,0.6280393176878365
mnist,160.0,6.0,0.0,4.0,3.0,0.9374999999414062,0.9374999999414062,3640.2495517730713,60.67082586288452,21.0,0.598698040209545
mnist,320.0,6.0,0.0,3.0,2.0,0.8968749999719726,0.6374999999800781,4411.92827296257,73.5321378827095,19.0,0.6032018142750112
mnist,320.0,6.0,0.0,3.0,1.0,0.9656249999698242,0.6312499999802734,4935.407678842545,82.25679464737574,24.0,0.5951219123415938
mnist,2560.0,4.0,0.0,4.0,3.0,0.8062248995943463,0.8062248995943463,56423.021968603134,940.3836994767188,26.0,0.6222851622080336
mnist,1280.0,5.0,0.0,4.0,3.0,0.8921874999930298,0.8921874999930298,27819.48908519745,463.6581514199575,18.0,0.6132938110780487
mnist,320.0,6.0,0.0,3.0,3.0,0.9749999999695312,0.6468749999797851,4962.686213970184,82.71143689950307,12.0,0.5129006150204594
mnist,320.0,6.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,6458.279897928238,107.63799829880396,19.0,0.64364784953967
mnist,5120.0,3.0,0.0,4.0,2.0,0.8719879518028515,0.8719879518028515,94492.14518690108,1574.8690864483517,17.0,0.6220859205710659
mnist,320.0,6.0,0.0,4.0,2.0,0.8687499999728515,0.8687499999728515,6154.72713637352,102.57878560622534,19.0,0.625401591043002
mnist,5120.0,4.0,0.0,3.0,3.0,0.9718875501959244,0.6691767068239499,58055.72100901604,967.5953501502672,9.0,0.5151420718421412
mnist,320.0,6.0,0.0,4.0,3.0,0.8468749999735351,0.8468749999735351,6282.39221906662,104.70653698444366,19.0,0.5924467766099804
mnist,2560.0,5.0,0.0,3.0,2.0,0.9603413654570264,0.6094377510009567,30567.073565006256,509.4512260834376,16.0,0.5875570702529844
mnist,2560.0,5.0,0.0,3.0,3.0,0.9779116465814364,0.6731927710809579,32360.20600247383,539.3367667078971,16.0,0.5153607353547947
mnist,640.0,6.0,0.0,3.0,1.0,0.9484374999851808,0.6624999999896485,8802.110315084457,146.70183858474095,12.0,0.5961957538034743
mnist,640.0,6.0,0.0,3.0,3.0,0.9593749999850096,0.6703124999895264,8585.826597690582,143.09710996150972,14.0,0.5125840404549615
mnist,5120.0,4.0,0.0,3.0,2.0,0.9226907630475768,0.7008032128478876,67071.59548854828,1117.859924809138,11.0,0.6003238219011027
mnist,640.0,6.0,0.0,3.0,2.0,0.7249999999886718,0.6015624999906006,11374.944216012957,189.5824036002159,18.0,0.6091853076124374
mnist,640.0,6.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,11279.457335472109,187.99095559120175,18.0,0.6411345857281643
mnist,640.0,6.0,0.0,4.0,2.0,0.9078124999858154,0.9078124999858154,12459.904330968857,207.66507218281427,12.0,0.6273731034896097
mnist,2560.0,5.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,39921.51048207283,665.3585080345472,12.0,0.6391593778108426
mnist,2560.0,5.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,43233.40911102295,720.5568185170491,21.0,0.5982763570523734
mnist,640.0,6.0,0.0,4.0,3.0,0.8562499999866211,0.8562499999866211,14270.232380867004,237.8372063477834,20.0,0.5894225966838291
mnist,1280.0,6.0,0.0,3.0,2.0,0.8085937499936829,0.6437499999949707,14085.549629926682,234.759160498778,12.0,0.6028385269594779
mnist,5120.0,4.0,0.0,3.0,1.0,0.9457831325253726,0.6752008032094619,76795.19047641754,1279.9198412736257,17.0,0.5974596750724567
mnist,1280.0,6.0,0.0,3.0,1.0,0.96640624999245,0.6562499999948731,15880.04905629158,264.66748427152635,21.0,0.5978190189553287
mnist,1280.0,6.0,0.0,3.0,3.0,0.9843749999923096,0.6695312499947693,19968.3692650795,332.80615441799165,11.0,0.5148052355606868
mnist,5120.0,3.0,0.0,4.0,3.0,0.7058232931691475,0.7058232931691475,115990.11240124702,1933.168540020784,37.0,0.6089429265248804
mnist,20.0,7.0,0.0,3.0,1.0,0.8499999995749999,0.549999999725,321.4343762397766,5.357239603996277,13.0,0.6072696408573302
mnist,20.0,7.0,0.0,3.0,2.0,0.8499999995749999,0.49999999975,311.4528548717499,5.190880914529164,13.0,0.6198661824941746
mnist,2560.0,5.0,0.0,4.0,2.0,0.8805220883489934,0.8805220883489934,52275.654030799866,871.2609005133311,32.0,0.63605596363296
mnist,20.0,7.0,0.0,3.0,3.0,0.8499999995749999,0.49999999975,317.3414783477783,5.289024639129639,13.0,0.5294514981245183
mnist,20.0,7.0,0.0,4.0,1.0,0.549999999725,0.549999999725,315.1735956668854,5.252893261114756,47.0,0.6622721847560679
mnist,20.0,7.0,0.0,4.0,2.0,0.649999999675,0.649999999675,402.0246014595032,6.700410024325053,13.0,0.6642201533572744
mnist,20.0,7.0,0.0,4.0,3.0,0.749999999625,0.749999999625,346.63934230804443,5.77732237180074,28.0,0.6026477047768012
mnist,40.0,7.0,0.0,3.0,1.0,0.92499999976875,0.6499999998375,511.1774713993073,8.519624523321788,13.0,0.5958922766149429
mnist,40.0,7.0,0.0,3.0,2.0,0.59999999985,0.62499999984375,479.4283347129822,7.9904722452163695,13.0,0.6144001667155634
mnist,40.0,7.0,0.0,3.0,3.0,0.92499999976875,0.72499999981875,520.0601568222046,8.667669280370076,24.0,0.5176232131021576
mnist,40.0,7.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,621.8929600715637,10.364882667859396,48.0,0.6620221368803548
mnist,1280.0,6.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,24674.3102285862,411.23850380977,15.0,0.6384520333955478
mnist,40.0,7.0,0.0,4.0,2.0,0.8499999997875,0.8499999997875,735.6767792701721,12.261279654502868,13.0,0.666015932393463
mnist,40.0,7.0,0.0,4.0,3.0,0.72499999981875,0.72499999981875,689.222249507904,11.4870374917984,59.0,0.6330902044382469
mnist,2560.0,5.0,0.0,4.0,3.0,0.8463855421644259,0.8463855421644259,53041.6178290844,884.0269638180732,9.0,0.6131355792260061
mnist,80.0,7.0,0.0,3.0,1.0,0.9624999998796876,0.724999999909375,1275.0520639419556,21.25086773236593,8.0,0.5912249016022749
mnist,80.0,7.0,0.0,3.0,2.0,0.5999999999250001,0.54999999993125,1014.6724271774292,16.91120711962382,17.0,0.6137483184762524
mnist,80.0,7.0,0.0,3.0,3.0,0.94999999988125,0.7499999999062501,975.6083137989044,16.260138563315074,37.0,0.5025985419121966
mnist,80.0,7.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1228.7878637313845,20.479797728856404,25.0,0.6469532179023768
mnist,80.0,7.0,0.0,4.0,2.0,0.974999999878125,0.974999999878125,1577.932214975357,26.298870249589285,17.0,0.6292689972329335
mnist,80.0,7.0,0.0,4.0,3.0,0.874999999890625,0.874999999890625,1484.9348537921906,24.748914229869843,33.0,0.6101705568266141
mnist,1280.0,6.0,0.0,4.0,3.0,0.8554687499933167,0.8554687499933167,25444.456715345383,424.0742785890897,18.0,0.5920960074616906
mnist,160.0,7.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,1958.4482471942904,32.64080411990484,21.0,0.5950637065992372
mnist,160.0,7.0,0.0,3.0,2.0,0.69999999995625,0.5812499999636719,1945.5939736366272,32.42656622727712,32.0,0.6107100849962009
mnist,160.0,7.0,0.0,3.0,3.0,0.9812499999386718,0.7312499999542968,2646.198737859726,44.1033122976621,17.0,0.5291390263703558
mnist,160.0,7.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,2942.0340490341187,49.03390081723531,21.0,0.6476299285483902
mnist,160.0,7.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,3232.9704411029816,53.88284068504969,21.0,0.6278513049686938
mnist,160.0,7.0,0.0,4.0,3.0,0.9437499999410156,0.9437499999410156,2966.7604529857635,49.446007549762726,27.0,0.5992380243165287
mnist,1280.0,6.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,30780.326179504395,513.0054363250732,12.0,0.6235211628626749
mnist,320.0,7.0,0.0,3.0,1.0,0.9656249999698242,0.6312499999802734,4127.766517877579,68.79610863129298,24.0,0.5951221233420363
mnist,320.0,7.0,0.0,3.0,2.0,0.9218749999711914,0.5468749999829101,3949.273259878159,65.8212209979693,19.0,0.5875148385579569
mnist,320.0,7.0,0.0,3.0,3.0,0.981249999969336,0.6687499999791016,5561.396465778351,92.68994109630584,9.0,0.5258891808822324
mnist,320.0,7.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,6482.858080625534,108.04763467709223,19.0,0.6436485367812242
mnist,2560.0,6.0,0.0,3.0,2.0,0.9603413654570264,0.6094377510009567,33157.40373110771,552.6233955184618,16.0,0.5875566613651212
mnist,320.0,7.0,0.0,4.0,2.0,0.7749999999757813,0.7749999999757813,6326.786084651947,105.44643474419912,37.0,0.6408879112997049
mnist,2560.0,6.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,36623.568053007126,610.3928008834521,21.0,0.598276219365644
mnist,320.0,7.0,0.0,4.0,3.0,0.8562499999732421,0.8562499999732421,7493.971482038498,124.89952470064163,32.0,0.5962999367527584
mnist,640.0,7.0,0.0,3.0,1.0,0.9484374999851808,0.6624999999896485,8618.968214988708,143.6494702498118,12.0,0.5961957877781219
mnist,5120.0,4.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,101390.85060691832,1689.8475101153056,17.0,0.6391913682209883
mnist,640.0,7.0,0.0,3.0,2.0,0.9156249999856934,0.7031249999890137,8745.607845306396,145.76013075510662,31.0,0.60325959681522
mnist,5120.0,4.0,0.0,4.0,3.0,0.7670682730885188,0.7670682730885188,99091.9054479599,1651.5317574659982,22.0,0.6217189967620151
mnist,5120.0,5.0,0.0,3.0,1.0,0.9452811244932466,0.6752008032094619,69004.91566896439,1150.0819278160732,17.0,0.5974596047389759
mnist,5120.0,4.0,0.0,4.0,2.0,0.9031124497946632,0.9031124497946632,100782.87973546982,1679.7146622578302,17.0,0.636195308564851
mnist,5120.0,5.0,0.0,3.0,2.0,0.9558232931678924,0.6089357429688307,68213.54513502121,1136.8924189170202,17.0,0.5867513447988494
mnist,640.0,7.0,0.0,3.0,3.0,0.957812499985034,0.671874999989502,8599.971523284912,143.3328587214152,14.0,0.5126269254008303
mnist,640.0,7.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,11742.91810464859,195.7153017441432,18.0,0.6411347871918637
mnist,2560.0,6.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,43771.82301688194,729.5303836146991,16.0,0.6391573339675732
mnist,640.0,7.0,0.0,4.0,2.0,0.8765624999863036,0.8765624999863036,13042.254214525225,217.3709035754204,27.0,0.6250013327500916
mnist,640.0,7.0,0.0,4.0,3.0,0.8703124999864014,0.8703124999864014,13130.800565242767,218.84667608737945,46.0,0.5944679963495829
mnist,2560.0,6.0,0.0,3.0,3.0,0.9774096385493104,0.673694779113084,47744.090242147446,795.7348373691241,16.0,0.5153564208725826
mnist,5120.0,5.0,0.0,3.0,3.0,0.9533132530072626,0.6470883534104063,77461.77921772003,1291.0296536286671,17.0,0.5211895108212782
mnist,1280.0,7.0,0.0,3.0,2.0,0.9414062499926452,0.5578124999956421,15310.19538283348,255.16992304722467,18.0,0.5883005988551909
mnist,1280.0,7.0,0.0,3.0,1.0,0.96640624999245,0.6562499999948731,15870.609214544296,264.5101535757383,21.0,0.5978191292239214
mnist,2560.0,6.0,0.0,4.0,3.0,0.8855421686702534,0.8855421686702534,47793.57875585556,796.559645930926,16.0,0.5891803240753049
mnist,20.0,8.0,0.0,3.0,1.0,0.8499999995749999,0.549999999725,195.73362827301025,3.2622271378835044,13.0,0.6074886485877046
mnist,20.0,8.0,0.0,3.0,2.0,0.8499999995749999,0.49999999975,200.1064410209656,3.335107350349426,13.0,0.6198829868316676
mnist,20.0,8.0,0.0,3.0,3.0,0.749999999625,0.549999999725,206.1017246246338,3.4350287437438967,32.0,0.5216988662256999
mnist,20.0,8.0,0.0,4.0,1.0,0.549999999725,0.549999999725,273.23086500167847,4.553847750027974,60.0,0.6612640282185622
mnist,20.0,8.0,0.0,4.0,2.0,0.6999999996499999,0.6999999996499999,288.2952902317047,4.804921503861745,32.0,0.6483471074438852
mnist,20.0,8.0,0.0,4.0,3.0,0.549999999725,0.549999999725,301.9849991798401,5.0330833196640015,29.0,0.6450424495094413
mnist,1280.0,7.0,0.0,3.0,3.0,0.9757812499923768,0.649218749994928,17202.669695854187,286.7111615975698,12.0,0.5215857350785515
mnist,2560.0,6.0,0.0,4.0,2.0,0.9016064256982852,0.9016064256982852,50191.86695146561,836.5311158577601,7.0,0.6367909103607099
mnist,40.0,8.0,0.0,3.0,1.0,0.97499999975625,0.62499999984375,403.7003130912781,6.728338551521301,13.0,0.5975154380496643
mnist,40.0,8.0,0.0,3.0,2.0,0.7499999998125,0.59999999985,412.7463011741638,6.879105019569397,13.0,0.610283990945833
mnist,40.0,8.0,0.0,3.0,3.0,0.92499999976875,0.72499999981875,458.9595677852631,7.649326129754384,24.0,0.5176280723708219
mnist,40.0,8.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,538.1622233390808,8.96937038898468,48.0,0.6618938366904148
mnist,40.0,8.0,0.0,4.0,2.0,0.77499999980625,0.77499999980625,565.4465756416321,9.424109594027202,13.0,0.6606376634376695
mnist,40.0,8.0,0.0,4.0,3.0,0.9499999997625,0.9499999997625,671.0573432445526,11.184289054075878,13.0,0.6150866137397373
mnist,80.0,8.0,0.0,3.0,1.0,0.9624999998796876,0.724999999909375,821.0253512859344,13.683755854765574,8.0,0.5912237560010025
mnist,80.0,8.0,0.0,3.0,2.0,0.8999999998875001,0.6749999999156251,823.565798997879,13.726096649964653,17.0,0.6089434229566427
mnist,80.0,8.0,0.0,3.0,3.0,0.9624999998796876,0.6999999999125001,925.2802393436432,15.421337322394054,17.0,0.5010053216784784
mnist,5120.0,5.0,0.0,4.0,1.0,0.5853413654589089,0.5853413654589089,83483.44723153114,1391.3907871921858,11.0,0.6391894066321286
mnist,80.0,8.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1092.0264296531675,18.20044049421946,25.0,0.6469204740907735
mnist,80.0,8.0,0.0,4.0,2.0,0.9374999998828126,0.9374999998828126,1448.6975960731506,24.14495993455251,36.0,0.6341142403286795
mnist,80.0,8.0,0.0,4.0,3.0,0.7749999999031251,0.7749999999031251,1376.7153408527374,22.94525568087896,22.0,0.5987237756695977
mnist,160.0,8.0,0.0,3.0,2.0,0.8624999999460937,0.6374999999601563,1628.8532917499542,27.14755486249924,21.0,0.6073380463935828
mnist,160.0,8.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,2327.894470691681,38.79824117819468,21.0,0.5950655376539248
mnist,160.0,8.0,0.0,3.0,3.0,0.9874999999382812,0.7062499999558594,1817.177447795868,30.2862907965978,17.0,0.5101459264436408
mnist,1280.0,7.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,21803.713447332382,363.3952241222064,15.0,0.6384519344518375
mnist,160.0,8.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,2765.783971786499,46.096399529774985,21.0,0.6476288586450166
mnist,160.0,8.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2279.734045505524,37.99556742509206,21.0,0.6279194789732443
mnist,160.0,8.0,0.0,4.0,3.0,0.9124999999429688,0.9124999999429688,3615.814639806747,60.26357733011245,49.0,0.5939504211769818
mnist,320.0,8.0,0.0,3.0,1.0,0.9656249999698242,0.6312499999802734,3331.313136577606,55.52188560962677,16.0,0.5951147913746826
mnist,5120.0,6.0,0.0,3.0,2.0,0.9226907630475768,0.7008032128478876,58754.50963759422,979.2418272932372,11.0,0.6003237879264551
mnist,1280.0,7.0,0.0,4.0,3.0,0.8578124999932984,0.8578124999932984,25202.079043149948,420.0346507191658,37.0,0.5920761948777673
mnist,320.0,8.0,0.0,3.0,2.0,0.8937499999720703,0.6374999999800781,5105.636242389679,85.09393737316131,19.0,0.6031967252304405
mnist,320.0,8.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,4346.902396440506,72.44837327400843,19.0,0.6436468481816376
mnist,320.0,8.0,0.0,3.0,3.0,0.9781249999694336,0.6437499999798828,4818.660571098328,80.31100951830545,24.0,0.5098419928391394
mnist,5120.0,6.0,0.0,3.0,3.0,0.9718875501959244,0.6691767068239499,58872.32990336418,981.205498389403,11.0,0.5151417815675211
mnist,1280.0,7.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,28584.44330596924,476.4073884328207,12.0,0.6235047322462962
mnist,2560.0,7.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,27952.217987775803,465.8702997962634,21.0,0.5982763451314445
mnist,320.0,8.0,0.0,4.0,3.0,0.8562499999732421,0.8562499999732421,4985.9651074409485,83.09941845734915,31.0,0.5923007923179545
mnist,320.0,8.0,0.0,4.0,2.0,0.899999999971875,0.899999999971875,6780.141633987427,113.00236056645711,24.0,0.627616223673281
