epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.3253050148487091,0.4737911820411682,0.42172518372535706,-0.21607649326324463,0.14574232697486877,-0.27557840943336487,0.4426053464412689,-0.22466683387756348,0.0
1,-0.5243726372718811,0.8101497888565063,0.9562342166900635,-0.5516244769096375,0.1911960244178772,-0.4645155370235443,0.8811500072479248,-0.8186321258544922,0.0
2,-0.8548284769058228,1.0299204587936401,1.3070520162582397,-0.8211150765419006,-0.018055308610200882,-0.6036517024040222,1.0998162031173706,-1.2097777128219604,0.0
3,-1.0148215293884277,1.120144009590149,1.5328816175460815,-0.9968448281288147,0.06416169553995132,-0.681425929069519,1.3512729406356812,-1.4928216934204102,0.0
4,-1.2207006216049194,1.1690434217453003,1.6022011041641235,-1.0192785263061523,-0.01308520883321762,-0.6844498515129089,1.3588969707489014,-1.650028109550476,0.0
5,-1.278153419494629,1.0946714878082275,1.5985827445983887,-1.0525858402252197,-0.15280281007289886,-0.864311158657074,1.2995048761367798,-1.7956231832504272,0.0
6,-1.4033410549163818,1.2048747539520264,1.6494563817977905,-1.0488871335983276,-0.21902447938919067,-1.0093711614608765,1.272772192955017,-1.8882567882537842,0.0
7,-1.4526150226593018,1.2489361763000488,1.6332441568374634,-1.0543687343597412,-0.346873939037323,-1.024746060371399,1.3334654569625854,-1.9261202812194824,0.0
8,-1.5454893112182617,1.257199764251709,1.609289288520813,-1.144945740699768,-0.1858730912208557,-1.0155092477798462,1.2955989837646484,-1.9296718835830688,0.0
9,-1.5867085456848145,1.2733981609344482,1.648598074913025,-1.1583040952682495,-0.16267982125282288,-1.0439561605453491,1.2708845138549805,-2.013930559158325,0.0
10,-1.5538575649261475,1.235864520072937,1.6274276971817017,-1.034896969795227,-0.028552677482366562,-1.055775761604309,1.2844884395599365,-2.0379931926727295,0.0
11,-1.606065273284912,1.3003029823303223,1.664717197418213,-0.9970118403434753,-0.08027984946966171,-1.1001895666122437,1.2316429615020752,-2.1161558628082275,0.0
12,-1.4939943552017212,1.262385368347168,1.6008310317993164,-0.983435332775116,-0.0885995551943779,-1.0767889022827148,1.2515819072723389,-2.1340491771698,0.0
13,-1.5656201839447021,1.4044013023376465,1.624029517173767,-1.034677267074585,0.05105311796069145,-1.0600193738937378,1.1252638101577759,-2.157886505126953,0.0
14,-1.5557960271835327,1.3087730407714844,1.5509361028671265,-0.9441208243370056,0.16608627140522003,-1.1196489334106445,1.0869029760360718,-2.2541537284851074,0.0
15,-1.534284234046936,1.0852711200714111,1.5284671783447266,-0.9657120704650879,0.045408181846141815,-1.1398392915725708,1.2469418048858643,-2.2958931922912598,0.0
16,-1.473324179649353,1.1376147270202637,1.4334059953689575,-1.0392028093338013,0.039898358285427094,-1.0946847200393677,1.1592885255813599,-2.2982301712036133,0.0
17,-1.510298252105713,1.3180582523345947,1.492612600326538,-1.0815238952636719,0.1415349692106247,-1.0488018989562988,1.106208086013794,-2.3085529804229736,0.0
18,-1.4623160362243652,1.3584814071655273,1.6089775562286377,-1.0330140590667725,0.14147278666496277,-1.00503408908844,1.0181699991226196,-2.3341712951660156,0.0
19,-1.6034108400344849,1.327298641204834,1.592381238937378,-1.0508534908294678,0.2349623739719391,-0.9815903902053833,0.99600750207901,-2.3385250568389893,0.0
20,-1.712241291999817,1.286629557609558,1.6895631551742554,-1.0804903507232666,0.3008134663105011,-1.0948058366775513,1.011246681213379,-2.4344358444213867,0.0
21,-1.5439839363098145,1.405100703239441,1.614644169807434,-1.0905355215072632,0.39436227083206177,-1.121756911277771,1.186904788017273,-2.394576072692871,0.0
22,-1.5246548652648926,1.3889919519424438,1.5541571378707886,-1.1826722621917725,0.36616528034210205,-1.121575117111206,1.0347329378128052,-2.458746910095215,0.0
23,-1.464661955833435,1.3310743570327759,1.5230562686920166,-1.303635597229004,0.4625120162963867,-1.097100019454956,1.2439762353897095,-2.3933215141296387,0.0
24,-1.5237668752670288,1.315128207206726,1.5458624362945557,-1.1355299949645996,0.35641857981681824,-1.0736634731292725,1.3061797618865967,-2.4202823638916016,0.0
25,-1.5804047584533691,1.2506719827651978,1.5219777822494507,-0.9744476079940796,0.2618151307106018,-0.9637753367424011,1.367960810661316,-2.338937520980835,0.0
26,-1.6263110637664795,1.2877247333526611,1.5919668674468994,-0.8384304642677307,0.2328253835439682,-0.9642554521560669,1.1005722284317017,-2.4794368743896484,0.0
27,-1.5835822820663452,1.1750617027282715,1.6020607948303223,-0.7860225439071655,0.2864167094230652,-0.9526870250701904,1.0171526670455933,-2.4925014972686768,0.0
28,-1.3852944374084473,1.223678469657898,1.5728257894515991,-0.8114463686943054,0.23892322182655334,-0.8835018277168274,1.2489334344863892,-2.4557712078094482,0.0
29,-1.5674967765808105,1.2076834440231323,1.490532398223877,-0.8556848764419556,0.2050541490316391,-0.7876327037811279,1.2197726964950562,-2.4362645149230957,0.0
30,-1.5324034690856934,1.1607481241226196,1.5129117965698242,-0.9425048232078552,0.24492421746253967,-0.7301812767982483,1.0424212217330933,-2.504626750946045,0.0
31,-1.5290876626968384,1.2613942623138428,1.4953300952911377,-0.8156337141990662,0.29864516854286194,-0.6920419931411743,0.932837724685669,-2.557345151901245,0.0
32,-1.5458347797393799,1.2926204204559326,1.622762680053711,-0.8824587464332581,0.40838393568992615,-0.7894668579101562,0.7385159730911255,-2.629883289337158,0.0
33,-1.4291611909866333,1.1996768712997437,1.5222506523132324,-0.886066734790802,0.46882909536361694,-0.7805169820785522,0.7533677816390991,-2.634009838104248,0.0
34,-1.4395564794540405,1.2662607431411743,1.4949471950531006,-1.0079275369644165,0.5262325406074524,-0.7874025106430054,0.5777102708816528,-2.63071870803833,0.0
35,-1.515175461769104,1.3664500713348389,1.5679033994674683,-1.0766935348510742,0.6026104688644409,-0.9354032874107361,0.5757514834403992,-2.689802408218384,0.0
36,-1.4627203941345215,1.480726718902588,1.4971721172332764,-1.153620719909668,0.6402140855789185,-0.9356624484062195,0.707696259021759,-2.700953960418701,0.0
37,-1.449617862701416,1.2807197570800781,1.4889858961105347,-0.9853799343109131,0.6816270351409912,-0.9972598552703857,0.6905093789100647,-2.708355665206909,0.0
38,-1.3492765426635742,1.306132435798645,1.4456504583358765,-0.8444148302078247,0.6735520362854004,-0.9484359622001648,0.8335047960281372,-2.650263547897339,0.0
39,-1.4525150060653687,1.269948959350586,1.4528199434280396,-0.9813503623008728,0.7746591567993164,-1.0671478509902954,0.8641019463539124,-2.690234422683716,0.0
40,-1.4023627042770386,1.343937873840332,1.4586114883422852,-0.9696782827377319,0.6893215179443359,-0.9272373914718628,0.8185481429100037,-2.692112922668457,0.0
41,-1.5937459468841553,1.3787838220596313,1.4756656885147095,-0.890593945980072,0.7432182431221008,-0.9850218296051025,0.6499673128128052,-2.749725818634033,0.0
42,-1.394598126411438,1.4051297903060913,1.4872627258300781,-0.9450076222419739,0.7632943987846375,-1.0267963409423828,0.5137004256248474,-2.7617363929748535,0.0
43,-1.6413518190383911,1.1011735200881958,1.4554951190948486,-0.7116735577583313,0.6883530616760254,-0.8967527151107788,0.4962494969367981,-2.793640613555908,0.0
44,-1.262782096862793,1.2106419801712036,1.332317590713501,-0.5773234367370605,0.4827158749103546,-0.7762373089790344,0.7350677251815796,-2.6934120655059814,0.0
45,-1.3885982036590576,1.2171131372451782,1.3828881978988647,-0.6906594634056091,0.4398365616798401,-0.7239946722984314,0.5651775002479553,-2.687074661254883,0.0
46,-1.418783187866211,1.1604644060134888,1.3486342430114746,-0.6569176316261292,0.4724503457546234,-0.7218363881111145,0.5122958421707153,-2.730682373046875,0.0
