epoch,train_loss
0,1.5759856976354025
1,1.00441860531492
2,0.83420135954029
3,0.7616524873259901
4,0.729181223925447
5,0.7119667945512411
6,0.7013696191941644
7,0.6966942785428675
8,0.6945248840503068
9,0.6934505878145372
10,0.6917932568251138
11,0.6924309311566195
12,0.6929510710891218
13,0.6944642065219405
14,0.6909108458222216
15,0.6948600052050081
16,0.6898985682193253
17,0.6905600784482706
18,0.6912646828353778
19,0.692419582432257
20,0.6927768884357383
21,0.6905116139116159
22,0.6900543807211936
23,0.6894976971809886
24,0.693332916324851
25,0.6896791575614974
26,0.6948937295130136
27,0.6971043167755683
28,0.6897786377136027
29,0.6898941157523617
30,0.6890035687154596
31,0.6911269066990139
32,0.695806807105635
33,0.6893354235356282
34,0.6893606422608264
35,0.6903927205267121
36,0.6903587339582696
37,0.6924248514828538
38,0.6888898549741856
39,0.6893405137722907
40,0.6920994876084998
41,0.692172598665763
42,0.6867819188308375
43,0.6920348821340438
44,0.6884699581332414
45,0.6899059413138822
46,0.6894115505879163
47,0.6914294241130313
48,0.6929649351294931
49,0.6875805316636608
50,0.6875477073857913
51,0.6894804773991173
52,0.688222169704043
53,0.689715373343654
54,0.6860834477616762
55,0.6865371881199154
56,0.6933287022764664
57,0.6892718611424555
58,0.689936691350114
59,0.6881474791236937
