epoch,train_loss,val_loss,train_acc,val_acc
0,0.6937468482990735,0.6933209135086716,0.13124999999179687,0.3562499999777344
1,0.6930434273961977,0.6928438589015442,0.4749999999703125,0.6249999999609375
2,0.6928023043294548,0.6927645284827293,0.6062499999621094,0.6874999999570313
3,0.6927623065217907,0.6927251935573269,0.6312499999605469,0.69999999995625
4,0.692734433647537,0.6926804864086678,0.649999999959375,0.7374999999539062
5,0.6927037842153908,0.6926378464302865,0.6624999999585938,0.7437499999535155
6,0.6926674575462403,0.6925914655289455,0.6624999999585938,0.7312499999542968
7,0.6926256541299692,0.6925412533468068,0.6624999999585938,0.7374999999539062
8,0.692572155064925,0.6924790087597499,0.6624999999585938,0.7374999999539062
9,0.6925025046215751,0.6924062768066523,0.6687499999582031,0.718749999955078
10,0.6924167270349467,0.6923089924733561,0.6874999999570313,0.7062499999558594
11,0.6923172850833621,0.6922102718274166,0.7499999999531249,0.7124999999554688
12,0.6922328729538396,0.6921308108159987,0.7812499999511718,0.7437499999535155
13,0.6921759542888808,0.6920855375406173,0.8187499999488281,0.7562499999527343
14,0.6921464481718002,0.6920621985206726,0.8374999999476562,0.7624999999523437
15,0.6921343516751379,0.6920459786211227,0.8437499999472656,0.7749999999515624
16,0.6921256538967371,0.692039965529651,0.8562499999464843,0.7749999999515624
17,0.6921215367092647,0.6920343957849854,0.8562499999464843,0.7812499999511718
18,0.6921197035242584,0.6920322182593134,0.8562499999464843,0.7749999999515624
19,0.6921168804542359,0.6920258505042581,0.8562499999464843,0.7812499999511718
20,0.6921174633636525,0.6920257472857775,0.8624999999460937,0.7812499999511718
21,0.6921138313611102,0.6920233392500775,0.8562499999464843,0.7812499999511718
22,0.692110170727278,0.6920189958866209,0.8499999999468749,0.7812499999511718
23,0.6921094273217223,0.6920172472950835,0.8687499999457031,0.7812499999511718
24,0.6921061147041363,0.6920164825756284,0.8562499999464843,0.7749999999515624
25,0.6921043256266164,0.6920130711733118,0.8624999999460937,0.7812499999511718
26,0.6921030262897009,0.6920101165060637,0.8499999999468749,0.7874999999507812
27,0.6921010271453639,0.6920075595464417,0.8562499999464843,0.7874999999507812
28,0.6920992696244168,0.6920059165760882,0.8624999999460937,0.7812499999511718
29,0.6920975357464859,0.692002448129321,0.8499999999468749,0.7874999999507812
30,0.6920962093232154,0.6920011794747473,0.8562499999464843,0.7812499999511718
31,0.692095104638371,0.6919978324567244,0.8499999999468749,0.7812499999511718
32,0.6920911269478454,0.6919969923640154,0.8562499999464843,0.7812499999511718
33,0.6920875321727682,0.6919943364766098,0.8562499999464843,0.7812499999511718
34,0.6920868043666066,0.6919928004693413,0.8437499999472656,0.7749999999515624
35,0.6920825778976539,0.6919900064836453,0.8437499999472656,0.768749999951953
36,0.6920810488047794,0.6919866185163952,0.8437499999472656,0.768749999951953
37,0.692076131620983,0.6919832323841553,0.8499999999468749,0.768749999951953
38,0.6920766963770101,0.6919791521837868,0.8374999999476562,0.768749999951953
39,0.6920723714300829,0.6919745756170126,0.8374999999476562,0.7749999999515624
