epoch,train_loss,val_loss,train_acc,val_acc
0,0.7356254626541654,0.7063868504748427,0.15,0.35
1,0.6754404301116582,0.6782564685754198,0.75,0.65
2,0.659662291293753,0.6747572755959977,0.8,0.65
3,0.6574244525723654,0.6731521005469886,0.8,0.7
4,0.6555768551965826,0.6714785724726238,0.8,0.7
5,0.6541376567584368,0.6697125732371841,0.8,0.75
6,0.6527173048802857,0.6680903616814952,0.8,0.75
7,0.6512421773522886,0.6666695620645872,0.8,0.75
8,0.6500941287276581,0.6653767010709695,0.8,0.8
9,0.6489194160666304,0.6636217989240292,0.8,0.8
10,0.6476875677079887,0.6626714441505605,0.8,0.8
11,0.6466464813811325,0.6613604971452334,0.8,0.8
12,0.6455584436205978,0.6602588169236415,0.8,0.8
13,0.6442223468815506,0.6594337580727214,0.8,0.75
14,0.6425679374475429,0.6579456249412273,0.8,0.7
15,0.6405213846440228,0.6563744240863862,0.8,0.8
16,0.6383370765328267,0.6542202799412098,0.7,0.85
17,0.6359324022633803,0.6513470463683121,0.7,0.9
18,0.6332608878165935,0.6486832900082788,0.7,0.85
19,0.6314286461770369,0.6462588327875356,0.8,0.85
20,0.6297712266671771,0.6444143112155747,0.8,0.85
21,0.6291516452533644,0.6424374431691435,0.8,0.85
22,0.628705209115324,0.6413034328968754,0.8,0.85
23,0.6278893397886975,0.6406682486665483,0.8,0.85
24,0.6274839419094815,0.6402681139834646,0.8,0.85
25,0.6277023247800784,0.6393230502511781,0.8,0.85
26,0.6272252719963115,0.6390831097324383,0.8,0.85
27,0.626980962300229,0.6386169474174086,0.8,0.85
28,0.6270174475685405,0.6380496320149766,0.8,0.85
29,0.6267184297501305,0.6381292178836995,0.8,0.85
30,0.6267028016666722,0.6377723673592925,0.8,0.85
31,0.6261447175620745,0.6371722710037687,0.8,0.85
32,0.6262211085056406,0.6369615140283147,0.8,0.85
33,0.6259975782275053,0.6371573482493221,0.8,0.85
34,0.6256167043269469,0.6366934879945626,0.8,0.85
35,0.625654386166511,0.6363487849842359,0.8,0.85
36,0.6253117235962191,0.6364041917887995,0.8,0.85
37,0.6249865682407777,0.6359145549507705,0.8,0.85
38,0.625177577876239,0.6354635617578921,0.8,0.85
39,0.6252516006011296,0.6355280031692192,0.8,0.85
