epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,0.2860933244228363,0.19717419147491455,0.6034433841705322,-0.5933043956756592,0.5056343674659729,0.47011181712150574,0.4329273998737335,-0.40520697832107544,0.44604700803756714,0.08799460530281067,0.48688220977783203,0.34735697507858276,-0.564565122127533,-0.5200017690658569,-0.4296710789203644,0.35021328926086426,0.0
1,0.4775209128856659,-0.2611725926399231,1.2094812393188477,-1.3291414976119995,0.8595964312553406,0.9093788862228394,0.7127863168716431,-0.5936042666435242,0.8583860397338867,0.012674727477133274,-0.0012190379202365875,0.35363101959228516,-1.0452191829681396,-1.0902198553085327,-0.7365230917930603,0.5368321537971497,0.0
2,0.6450097560882568,-0.700920820236206,1.6058814525604248,-1.7443114519119263,0.7538948059082031,1.028216004371643,0.7352478504180908,-0.533806562423706,1.0444443225860596,-0.2510499060153961,-0.2559906542301178,0.3097342252731323,-1.1859909296035767,-1.273895025253296,-0.793597400188446,0.4562475085258484,0.0
3,0.8798006176948547,-0.9609301090240479,1.8679815530776978,-1.9171687364578247,0.3255017101764679,1.0537850856781006,0.7368432879447937,-0.5536999106407166,0.9585932493209839,-0.4967990815639496,-0.27314668893814087,0.41286569833755493,-1.1256500482559204,-1.4010339975357056,-0.8132967948913574,0.4645191431045532,0.0
4,1.0954383611679077,-1.1583176851272583,2.0000455379486084,-1.9197841882705688,-0.27348974347114563,1.0453472137451172,0.6568152904510498,-0.5564998984336853,0.8655626177787781,-0.658051609992981,-0.2367190420627594,0.8168050646781921,-1.0032627582550049,-1.678789734840393,-0.7324366569519043,0.4820764362812042,0.0
5,1.2859987020492554,-1.2722456455230713,1.9046592712402344,-1.8517287969589233,-0.919248104095459,1.075500726699829,0.5803888440132141,-0.6161425709724426,0.8153746128082275,-0.7564102411270142,-0.2019495964050293,1.2795929908752441,-0.8021625280380249,-2.0381038188934326,-0.6186137199401855,0.5834912061691284,0.0
6,1.3933496475219727,-1.3891510963439941,1.7467756271362305,-1.7496737241744995,-1.2157773971557617,1.2006847858428955,0.5793306231498718,-0.6956162452697754,0.8455442786216736,-0.8165780305862427,-0.21109314262866974,1.4923080205917358,-0.7913987636566162,-2.28212308883667,-0.5495447516441345,0.7251526713371277,0.0
7,1.4662772417068481,-1.476341724395752,1.6597284078598022,-1.6597989797592163,-1.3240892887115479,1.269404649734497,0.5798571705818176,-0.7008275389671326,0.8491032123565674,-0.8516072034835815,-0.1495479792356491,1.5455695390701294,-0.7628782391548157,-2.3817567825317383,-0.4492664337158203,0.767805814743042,0.0
8,1.5216941833496094,-1.5285407304763794,1.6040953397750854,-1.6103286743164062,-1.3191657066345215,1.3134489059448242,0.6492480039596558,-0.7730666399002075,0.9153979420661926,-0.8516959547996521,-0.18606525659561157,1.5623736381530762,-0.8507423400878906,-2.3970587253570557,-0.47032472491264343,0.8889755010604858,0.0
9,1.5541677474975586,-1.5517799854278564,1.5828016996383667,-1.5829814672470093,-1.4214084148406982,1.3083930015563965,0.7058372497558594,-0.823575496673584,0.8978244066238403,-0.8605701923370361,-0.1880652904510498,1.5686520338058472,-0.8171570301055908,-2.411168098449707,-0.44958969950675964,0.9632294178009033,0.0
10,1.5638703107833862,-1.5636398792266846,1.5752034187316895,-1.5749468803405762,-1.4092075824737549,1.326845407485962,0.7003218531608582,-0.8023160696029663,0.8277872204780579,-0.9245752096176147,-0.10367697477340698,1.5701929330825806,-0.7719712257385254,-2.3786087036132812,-0.36545976996421814,0.9571827054023743,0.0
11,1.5685909986495972,-1.5686229467391968,1.5723605155944824,-1.5718742609024048,-1.4609942436218262,1.3425296545028687,0.7327485084533691,-0.8244909048080444,0.7996517419815063,-0.9380964636802673,-0.0810030996799469,1.5705950260162354,-0.7346276044845581,-2.397564172744751,-0.317792683839798,0.9926810264587402,0.0
12,1.570002794265747,-1.5701441764831543,1.5712592601776123,-1.5711321830749512,-1.4356857538223267,1.3507518768310547,0.7365953922271729,-0.8141593933105469,0.7847923040390015,-0.9837536811828613,-0.025703785941004753,1.5707498788833618,-0.7308486104011536,-2.3484551906585693,-0.25596171617507935,0.9910095930099487,0.0
13,1.5705785751342773,-1.5706202983856201,1.5709096193313599,-1.5709084272384644,-1.400838851928711,1.343246579170227,0.7608596086502075,-0.83141028881073,0.835648238658905,-0.9629107117652893,-0.014013411477208138,1.5707801580429077,-0.7965066432952881,-2.3345727920532227,-0.24454116821289062,1.02418851852417,0.0
14,1.5707545280456543,-1.5707532167434692,1.5708225965499878,-1.5708218812942505,-1.4263488054275513,1.3461495637893677,0.7988361716270447,-0.8667332530021667,0.8678958415985107,-0.9430763125419617,-0.03826190158724785,1.5707920789718628,-0.8187443614006042,-2.3397727012634277,-0.2580743432044983,1.0779393911361694,0.0
15,1.570787787437439,-1.5707889795303345,1.5708013772964478,-1.5707998275756836,-1.4263955354690552,1.346524715423584,0.8301321864128113,-0.8947767615318298,0.868381917476654,-0.9527112245559692,-0.04604757949709892,1.5707956552505493,-0.8239929676055908,-2.3353512287139893,-0.26058268547058105,1.1180341243743896,0.0
16,1.5707952976226807,-1.5707951784133911,1.5707969665527344,-1.570797085762024,-1.4229212999343872,1.3527871370315552,0.8528730273246765,-0.9075191617012024,0.8782268166542053,-0.9417206048965454,-0.03665013238787651,1.570796251296997,-0.8306062817573547,-2.347477912902832,-0.24075794219970703,1.1359953880310059,0.0
17,1.5707961320877075,-1.570796251296997,1.5707964897155762,-1.5707963705062866,-1.4384267330169678,1.3529993295669556,0.8857405781745911,-0.9281360507011414,0.9004724621772766,-0.9262154698371887,-0.045257918536663055,1.570796251296997,-0.8466088175773621,-2.362495183944702,-0.23734748363494873,1.1658823490142822,0.0
18,1.570796251296997,-1.570796251296997,1.5707963705062866,-1.5707963705062866,-1.4216798543930054,1.35762619972229,0.8972429633140564,-0.937915563583374,0.8926154971122742,-0.9507772326469421,-0.03816795349121094,1.570796251296997,-0.847114086151123,-2.326089382171631,-0.22759458422660828,1.1785706281661987,0.0
19,1.570796251296997,-1.570796251296997,1.5707963705062866,-1.5707963705062866,-1.479004979133606,1.3899965286254883,0.9139034152030945,-0.9535542726516724,0.865236222743988,-0.9545890092849731,-0.02964000776410103,1.570796251296997,-0.8062176704406738,-2.337512731552124,-0.20976436138153076,1.1904819011688232,0.0
20,1.570796251296997,-1.570796251296997,1.5707963705062866,-1.5707963705062866,-1.4434821605682373,1.3677674531936646,0.9154940247535706,-0.9412410855293274,0.8362432718276978,-0.9655716419219971,0.00964961014688015,1.570796251296997,-0.791869580745697,-2.3214573860168457,-0.16277945041656494,1.1726688146591187,0.0
