epoch,train_loss,val_loss,train_acc,val_acc
0,0.771607122059258,0.7344414638843535,0.2,0.15
1,0.7033022894639799,0.6855423284682802,0.45,0.6
2,0.66596131459922,0.676880463456967,0.8,0.7
3,0.6603634891937911,0.6752741533352508,0.8,0.7
4,0.6584375227612765,0.6734783677845361,0.8,0.7
5,0.6564176115681766,0.6714758555399316,0.85,0.7
6,0.6546777137735696,0.669462232836153,0.85,0.75
7,0.6532268046481042,0.6671606783919963,0.85,0.75
8,0.6515396258734882,0.6651524945872201,0.85,0.85
9,0.6502912849152631,0.6639954229201794,0.85,0.85
10,0.6491042826052114,0.6626753113540342,0.8,0.85
11,0.648148733256616,0.6618237879553499,0.8,0.8
12,0.6472247852040992,0.660811682207829,0.8,0.85
13,0.6464908079711448,0.6600195951521428,0.85,0.85
14,0.6454507046070366,0.659573800636537,0.85,0.85
15,0.6444634601449457,0.6587249266355171,0.8,0.85
16,0.6434083093183725,0.6580276623838137,0.8,0.85
17,0.6418032401800359,0.6569005613658991,0.8,0.75
18,0.640183470752256,0.6554058628283161,0.85,0.8
19,0.637956488044571,0.6532097360066927,0.75,0.85
20,0.6358195955747608,0.6505496731595473,0.75,0.9
21,0.6333140100809894,0.6483334837164747,0.75,0.9
22,0.6314437516215098,0.646071772696654,0.75,0.85
23,0.6304152224796707,0.64443886453455,0.75,0.85
24,0.6294613866077263,0.6428718859496959,0.75,0.85
25,0.6291126827686593,0.6415686751518513,0.8,0.85
26,0.6285276671765181,0.6413440296040009,0.75,0.85
27,0.6284110521098237,0.6406582345845907,0.75,0.85
28,0.6284844382813463,0.6400427613447711,0.8,0.85
29,0.6280773542928059,0.6396105531868357,0.8,0.85
30,0.6279599869671145,0.6395387150883255,0.8,0.85
31,0.6277599545792837,0.6394027507291725,0.8,0.85
32,0.6273845910514317,0.6386361629014022,0.8,0.85
33,0.6273739948341999,0.6385064602053581,0.8,0.85
34,0.6271452021833447,0.6380066554416605,0.8,0.85
35,0.6270056860520661,0.6381577818132321,0.8,0.85
36,0.6266928663610802,0.6380408053942602,0.8,0.85
37,0.626181901346431,0.6372446060226606,0.8,0.85
38,0.6261612071992446,0.6373372007315254,0.8,0.85
39,0.6256356100677085,0.637161008260725,0.8,0.85
