epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,0.2754184603691101,0.37688133120536804,-0.3564510643482208,0.4738180935382843,-0.5188218355178833,-0.35787391662597656,-0.4961296021938324,0.5038896203041077,0.5307368636131287,0.4013153612613678,0.46942365169525146,-0.35345494747161865,0.4382151663303375,-0.4442806541919708,0.4315893054008484,-0.3782328963279724,0.4601896405220032,0.3662446439266205,0.5202484130859375,-0.24331872165203094,-0.501682460308075,-0.49833545088768005,-0.41186532378196716,-0.5017267465591431,0.0
1,0.10980858653783798,0.4921268820762634,-0.2551710307598114,0.47706639766693115,-0.6651356220245361,-0.5226477980613708,-0.7682504653930664,0.624034583568573,0.8837369084358215,0.5042763948440552,0.751157820224762,-0.23791633546352386,0.2552225589752197,-0.3839465379714966,0.4300784170627594,-0.5977814197540283,0.6361298561096191,0.18180382251739502,0.6983386278152466,-0.078123539686203,-0.8642681241035461,-0.4194020628929138,-0.38253429532051086,-0.6458234786987305,0.0
2,-0.07568664848804474,0.5825809836387634,-0.17194418609142303,0.4339940547943115,-0.7586766481399536,-0.633169412612915,-1.0166813135147095,0.6737592220306396,1.081528663635254,0.22391042113304138,1.0330910682678223,-0.05914057046175003,-0.16395016014575958,-0.1867535561323166,0.4188931882381439,-0.7692288160324097,0.7538121342658997,0.01836169883608818,0.8614560961723328,0.302507221698761,-1.2453938722610474,0.038798023015260696,-0.2942102551460266,-0.7415761947631836,0.0
3,-0.31455299258232117,0.5962480902671814,-0.20807300508022308,0.44166135787963867,-0.8427075743675232,-0.584453284740448,-1.118491530418396,0.8459954261779785,1.3344790935516357,0.03188372775912285,1.2103145122528076,0.040754832327365875,-0.4309333264827728,-0.03921213746070862,0.5857909321784973,-0.763377845287323,0.8094451427459717,-0.06177223473787308,1.0466320514678955,0.41514497995376587,-1.3489712476730347,0.45746779441833496,-0.1841995120048523,-0.9087857604026794,0.0
4,-0.38812386989593506,0.6452065706253052,-0.32083991169929504,0.43330442905426025,-0.9127079844474792,-0.5456962585449219,-0.9478211402893066,1.120701551437378,1.340242624282837,-0.18936550617218018,1.3181203603744507,0.058049868792295456,-0.5161055326461792,0.11451578885316849,0.7963263392448425,-0.710655152797699,0.8231497406959534,-0.120674729347229,1.2003623247146606,0.42113977670669556,-1.401018500328064,0.814775824546814,-0.09042686969041824,-1.129218339920044,0.0
5,-0.4277499318122864,0.728152871131897,-0.30049046874046326,0.3180445730686188,-0.9604186415672302,-0.5955049395561218,-0.6605808138847351,1.3912615776062012,1.4211270809173584,-0.14232568442821503,1.3560866117477417,0.20073866844177246,-0.7938206195831299,0.2968577444553375,0.8856590390205383,-0.8262948393821716,0.8458818197250366,-0.13109993934631348,1.341409683227539,0.45915666222572327,-1.5280178785324097,1.0339030027389526,-0.019336938858032227,-1.3049370050430298,0.0
6,-0.44072628021240234,0.8258905410766602,-0.180585578083992,0.23145195841789246,-0.8629110455513,-0.6554842591285706,-0.35987570881843567,1.5689060688018799,1.4558825492858887,-0.11932165175676346,1.3650516271591187,0.18850165605545044,-1.0309706926345825,0.2914465367794037,0.9807802438735962,-0.9119542241096497,0.8921691179275513,-0.09177258610725403,1.455906629562378,0.38449838757514954,-1.6491501331329346,1.1571036577224731,0.026101695373654366,-1.4142675399780273,0.0
7,-0.5728961229324341,0.8563418984413147,-0.14367274940013885,0.1121731847524643,-0.8028675317764282,-0.7686957120895386,-0.17866834998130798,1.6050859689712524,1.4489370584487915,-0.09809693694114685,1.3985267877578735,0.11091354489326477,-1.169533133506775,0.2326505184173584,1.0241199731826782,-1.0058320760726929,0.9242311120033264,-0.09993720054626465,1.5374709367752075,0.24814347922801971,-1.7136698961257935,1.2118432521820068,0.025146840140223503,-1.484328269958496,0.0
8,-0.5590863227844238,0.8680646419525146,-0.1586543321609497,0.09828374534845352,-0.7097235918045044,-0.8041009902954102,-0.0918785110116005,1.5890977382659912,1.4268821477890015,-0.11662611365318298,1.414706826210022,0.09055840969085693,-1.2626270055770874,0.17339763045310974,1.1113426685333252,-1.059798002243042,0.9329787492752075,-0.09573005884885788,1.5854655504226685,0.22143390774726868,-1.8037867546081543,1.2291303873062134,0.02592211216688156,-1.5150892734527588,0.0
9,-0.5944024324417114,0.925238847732544,-0.1416471302509308,0.1342378854751587,-0.6179819107055664,-0.8153024911880493,-0.04241326451301575,1.5797960758209229,1.357030987739563,-0.17690862715244293,1.3828134536743164,0.0942656621336937,-1.2755370140075684,0.09353446960449219,1.1605653762817383,-1.1310958862304688,0.9804428815841675,-0.07135982811450958,1.6357442140579224,0.1253870129585266,-1.886618971824646,1.1713484525680542,0.033256664872169495,-1.4948515892028809,0.0
