epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,-0.4372576177120209,0.5247942805290222,0.4700404107570648,-0.444271445274353,-0.41173964738845825,0.5470112562179565,0.4852093458175659,-0.4821821451187134,-0.48785144090652466,-0.500103771686554,0.43203163146972656,0.4586402475833893,-0.49971678853034973,-0.5030791759490967,-0.49996480345726013,0.4921371042728424,0.0
1,-0.652202844619751,0.6749671101570129,0.5444638133049011,-0.5964175462722778,-0.656526505947113,0.8176126480102539,0.675879180431366,-0.6541584134101868,-0.7682293653488159,-0.646543025970459,0.468580037355423,0.664206862449646,-0.7406107187271118,-0.7167791128158569,-0.69285649061203,0.6962560415267944,0.0
2,-0.7501980066299438,0.7179489731788635,0.5510495901107788,-0.6662015914916992,-0.7856370806694031,0.9326779842376709,0.7590731978416443,-0.7332842350006104,-0.8922634720802307,-0.6976256370544434,0.45477843284606934,0.7711104154586792,-0.8580614924430847,-0.8149016499519348,-0.7846004962921143,0.7922560572624207,0.0
3,-0.8206319212913513,0.7236440777778625,0.5422540903091431,-0.715778648853302,-0.8634326457977295,0.9919212460517883,0.8031363487243652,-0.7760339379310608,-0.9612562656402588,-0.7137741446495056,0.4425315856933594,0.839325487613678,-0.9256630539894104,-0.867803692817688,-0.8363170027732849,0.8432750701904297,0.0
4,-0.8781773447990417,0.7020184993743896,0.5272403955459595,-0.7574775815010071,-0.915877640247345,1.0268038511276245,0.8286371231079102,-0.8012290000915527,-1.0029457807540894,-0.7118792533874512,0.43891844153404236,0.8880129456520081,-0.968975841999054,-0.9001657366752625,-0.8676990866661072,0.8727334141731262,0.0
5,-0.9250333309173584,0.6774177551269531,0.5205351114273071,-0.7842292189598083,-0.9409064054489136,1.0408413410186768,0.8364114165306091,-0.8080098032951355,-1.0221248865127563,-0.7006151080131531,0.44987958669662476,0.9149429202079773,-0.9878683090209961,-0.9116756916046143,-0.8772603273391724,0.8791840672492981,0.0
6,-0.9673876762390137,0.6290363073348999,0.5039955973625183,-0.8156300187110901,-0.9620060920715332,1.050279974937439,0.8395222425460815,-0.8095909953117371,-1.0320121049880981,-0.6765460968017578,0.46864399313926697,0.9400836825370789,-1.001993179321289,-0.9178724884986877,-0.8816016316413879,0.8790372610092163,0.0
7,-1.0120012760162354,0.5753757953643799,0.4916951656341553,-0.8438879251480103,-0.9736042618751526,1.0549393892288208,0.8368322253227234,-0.8069525361061096,-1.0380425453186035,-0.6492986679077148,0.49465253949165344,0.9556169509887695,-1.009145736694336,-0.918457567691803,-0.8793181777000427,0.8731247186660767,0.0
8,-1.0443904399871826,0.5398897528648376,0.48107361793518066,-0.8735193014144897,-0.9938774704933167,1.065450668334961,0.8378598093986511,-0.8072621822357178,-1.0475407838821411,-0.6242064237594604,0.5208289623260498,0.9813036322593689,-1.0233346223831177,-0.9235481023788452,-0.8815576434135437,0.8704182505607605,0.0
9,-1.0558937788009644,0.5009521245956421,0.4831058979034424,-0.8902925848960876,-0.9848055839538574,1.0558264255523682,0.8196215033531189,-0.7890633344650269,-1.031609296798706,-0.5940281748771667,0.5601575970649719,0.984349250793457,-1.0117080211639404,-0.9076653122901917,-0.8613894581794739,0.8448036313056946,0.0
10,-1.108310580253601,0.4665002226829529,0.4709922671318054,-0.9250203371047974,-1.0055030584335327,1.0622884035110474,0.817206084728241,-0.7878869771957397,-1.0397117137908936,-0.5577008128166199,0.5858510732650757,1.010432481765747,-1.0236433744430542,-0.9096243381500244,-0.8605623245239258,0.8398548364639282,0.0
11,-1.1085419654846191,0.4328215718269348,0.4690167307853699,-0.9446638226509094,-1.005768895149231,1.0585600137710571,0.804267406463623,-0.7715216279029846,-1.0209356546401978,-0.5265712738037109,0.6296041011810303,1.022611379623413,-1.016323208808899,-0.8988509178161621,-0.8420659899711609,0.8179720044136047,0.0
12,-1.1391316652297974,0.41138920187950134,0.4648008644580841,-0.9717032313346863,-1.021578073501587,1.0721073150634766,0.7992767095565796,-0.7696718573570251,-1.0299184322357178,-0.4982249140739441,0.6611742377281189,1.0479936599731445,-1.0292741060256958,-0.900376558303833,-0.8402472734451294,0.811370849609375,0.0
13,-1.1200867891311646,0.39827704429626465,0.4891144633293152,-0.9754306077957153,-0.9997276663780212,1.0526602268218994,0.764849066734314,-0.733737587928772,-0.9993403553962708,-0.4761558771133423,0.7153169512748718,1.0471878051757812,-1.0031514167785645,-0.8670287132263184,-0.8013884425163269,0.7643485069274902,0.0
14,-1.1594371795654297,0.37606462836265564,0.47179362177848816,-1.0163929462432861,-1.029279112815857,1.071884274482727,0.7693138718605042,-0.7394759058952332,-1.0137885808944702,-0.43345096707344055,0.7543323636054993,1.0819374322891235,-1.0238093137741089,-0.8812354207038879,-0.8068898320198059,0.7665932774543762,0.0
