epoch,train_loss
0,0.7498814761521472
1,0.7031198024639893
2,0.6904794275652764
3,0.6823156356704911
4,0.6742598712338952
5,0.663863790024875
6,0.662825304259434
7,0.6541509330170463
8,0.6588254451648767
9,0.6546623349087467
10,0.6549907326595961
11,0.6569554924862255
12,0.656190437068223
13,0.6562849998371576
14,0.6520973741906319
15,0.6538762211697453
16,0.6578768730060781
17,0.6526780307190957
18,0.6561491072075364
19,0.6533013045685733
20,0.6559263288872274
21,0.654474353780057
22,0.6527559280293515
23,0.6563679933445417
24,0.6547883391277999
25,0.657247662533981
26,0.6539842128651477
27,0.6524475455182174
28,0.6554020345108622
29,0.6571813702480628
30,0.6522401928799759
31,0.6556726634399962
32,0.654334294785766
33,0.6514191210168143
34,0.6524704635041332
35,0.6543666303055562
36,0.6535659372704429
37,0.6517970800297936
38,0.6549793064491928
39,0.6532698154347389
40,0.651698559512446
41,0.6533577859299615
42,0.6537877261536487
43,0.6499186754125135
44,0.6450666904348671
45,0.6428681254286454
46,0.643099713315452
47,0.6438757359880931
48,0.6424960553545698
49,0.6434044778246484
50,0.6450766920942602
51,0.6396909177203363
52,0.6437610030073667
53,0.6456494390863625
54,0.645415967692781
55,0.6448085009950976
56,0.6468410015005133
57,0.6472636401552154
58,0.6446042299169911
59,0.6407663226027505
