epoch,train_loss
0,1.28378376363705
1,0.7694635808407752
2,0.7101925074998685
3,0.6971122920458692
4,0.6943991362994304
5,0.6934817969744864
6,0.6939946711009167
7,0.693450260156936
8,0.6931322812979908
9,0.6933727502768707
10,0.6931569576209275
11,0.6931674480384079
12,0.6934190809672542
13,0.6940584838336128
14,0.6933632850592805
15,0.6933901131098936
16,0.6932109534686292
17,0.6934200704043575
18,0.6932946026271063
19,0.6936855375712561
20,0.6952044546549844
21,0.6930280268138149
22,0.6940174341147562
23,0.6936570346301247
24,0.6929980158751707
25,0.6933209061568455
26,0.6932060420458996
27,0.6928480803912394
28,0.6930389642661311
29,0.6933560371344758
30,0.6938060641234555
31,0.6927386462634326
32,0.6931446194594592
33,0.6930285513346889
34,0.6930459856932856
35,0.6925292432254094
36,0.693801802391354
37,0.6925372123664157
38,0.6922205150073332
39,0.6933571994250489
40,0.6927078723853354
41,0.6926550090258845
42,0.6921075344031623
43,0.6950109004920068
44,0.6931189477389545
45,0.6922091364806456
46,0.6928442120497935
47,0.6918717503493617
48,0.6925336420481938
49,0.6941717088168272
50,0.6938320577090418
51,0.6928876340335121
52,0.692186921829538
53,0.6927111625617269
54,0.6923319756930623
55,0.6917537450736363
56,0.6917511880343754
57,0.6917170226519904
58,0.6921388745253849
59,0.6920920789187721
60,0.6920687377398783
61,0.6923814177459031
62,0.6916098713820785
63,0.6920420110171612
64,0.6917361378615697
65,0.6916733503287639
66,0.6916938066428506
67,0.691287183756196
68,0.6908053338473711
69,0.6927433371489764
70,0.6916835963672007
71,0.6923134028857504
72,0.6911166608279595
73,0.6918342888301207
74,0.6915018856471398
75,0.6930136322921018
76,0.692856025690388
77,0.6920963168090156
78,0.6907458066886344
79,0.692430949205711
