epoch,train_loss
0,1.6292523741212965
1,0.9853766679455863
2,0.8135980427010918
3,0.7483830451731462
4,0.7202689885868055
5,0.7071801006572982
6,0.7016799449701379
7,0.6977150022765515
8,0.6959819137832585
9,0.6946108221790686
10,0.6941845714828996
11,0.6942862391254898
12,0.6940061270973766
13,0.6940412759563995
14,0.6937623917839687
15,0.6941647529385124
16,0.694540828444711
17,0.6936369180462559
18,0.693440693595197
19,0.6938999891064284
20,0.6935369610569707
21,0.6941634773991142
22,0.6927985012314781
23,0.6939146220467203
24,0.6926691353104616
25,0.6931794702790126
26,0.6936355352184972
27,0.6921533465169138
28,0.692519664742763
29,0.6925450205586497
30,0.6934958457730059
31,0.6928132176182726
32,0.691940414883925
33,0.6939292669079412
34,0.6920067965768092
35,0.6907836138986247
36,0.6916196167252894
37,0.6912468135140888
38,0.6921043813012324
39,0.6915436506055255
40,0.690904760339127
41,0.6905211686872225
42,0.6915214240334894
43,0.6901313304685457
44,0.6900866091035721
45,0.690026760079755
46,0.6915178835175899
47,0.6894864082120961
48,0.6894458055280764
49,0.6900187372945685
50,0.6906639754556354
51,0.6887459814333259
52,0.6890861749433709
53,0.6901042103551738
54,0.6899555861734309
55,0.688771218039923
56,0.6888915478967919
57,0.6884707689070131
58,0.6912914275907018
59,0.6886388301634165
