epoch,train_loss
0,1.604706972737154
1,0.9869565843918979
2,0.8240630208930914
3,0.7587895214083404
4,0.7288143455526699
5,0.7145795583278363
6,0.7064149021660846
7,0.7019573688068357
8,0.6993157088319488
9,0.69760952587536
10,0.6965012371104756
11,0.6962021708053338
12,0.6959071874183588
13,0.6955485820335545
14,0.6950828194183798
15,0.694769751982181
16,0.6947530924839674
17,0.6942787110371587
18,0.6945474564595052
19,0.6941367327733126
20,0.6941374539895143
21,0.6929789661928033
22,0.6927352129980096
23,0.6925898253484825
24,0.6926992177530319
25,0.6924628853365123
26,0.6915624975725915
27,0.6912897109553295
28,0.6914549946352814
29,0.6920284807249519
30,0.691389834837617
31,0.6912067472502719
32,0.6910299121901633
33,0.6909704863593259
34,0.6902335404918335
35,0.6904768287703981
36,0.6902610003516798
37,0.6898900568054078
38,0.6902465700671806
39,0.6908267914817103
40,0.6888571023510504
41,0.6902154862449322
42,0.6893960833118626
43,0.6908278286025294
44,0.6898345648811254
45,0.688837498383385
46,0.6904240488574527
47,0.690177410797852
48,0.6888331532047811
49,0.6899299740360114
50,0.6884873568581383
51,0.692082619623798
52,0.6884687900112919
53,0.6908829867408011
54,0.6894446074531713
55,0.6895699023769458
56,0.6892530917690555
57,0.6883583306836011
58,0.6891170560882931
59,0.6879154800938766
