epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,-0.357679545879364,-0.3722262680530548,-0.29706037044525146,-0.3775741457939148,-0.40042996406555176,-0.429029256105423,0.3811945915222168,0.41749224066734314,0.5255828499794006,0.42329323291778564,0.33838215470314026,-0.40694770216941833,0.36012089252471924,-0.45821547508239746,0.48778724670410156,0.43260374665260315,-0.19984373450279236,-0.4564869701862335,0.2596234679222107,-0.4741660952568054,0.4022005498409271,-0.5021566152572632,-0.3350582718849182,-0.41927653551101685,0.0
1,-0.0742374062538147,-0.45125943422317505,0.020741835236549377,-0.4411733150482178,-0.28183403611183167,-0.41870632767677307,0.33717435598373413,0.4871431887149811,1.006109595298767,0.6249326467514038,0.6617841124534607,-0.41654783487319946,0.34281012415885925,-0.8049150705337524,0.8925995230674744,0.8033235669136047,-0.1519775688648224,-0.6182485818862915,0.36972659826278687,-0.7260141372680664,0.6399176716804504,-0.8927802443504333,-0.5726467967033386,-0.750866174697876,0.0
2,0.3170076906681061,-0.33607572317123413,0.3217340111732483,-0.48207002878189087,-0.01070746686309576,-0.27671942114830017,0.4415600597858429,0.3274817168712616,1.2177480459213257,0.7207959294319153,0.955193281173706,-0.42090585827827454,0.5146129727363586,-0.9367403984069824,1.0726802349090576,0.8909807205200195,0.10679053515195847,-0.47005370259284973,0.25026288628578186,-1.0461819171905518,0.6453227996826172,-1.0153071880340576,-0.585244357585907,-0.9215496778488159,0.0
3,0.48100993037223816,-0.28027278184890747,0.4542163610458374,-0.625977098941803,0.14383983612060547,-0.2503160834312439,0.6293836832046509,0.14010685682296753,1.205460548400879,0.5663061141967773,1.1562983989715576,-0.42599478363990784,0.6750286817550659,-0.8965564370155334,1.1799919605255127,1.008435845375061,0.2583470642566681,-0.39264991879463196,0.07156916707754135,-1.2985551357269287,0.6781592965126038,-0.896941602230072,-0.6122093796730042,-1.0783824920654297,0.0
4,0.4410668611526489,-0.25256839394569397,0.5623298287391663,-0.641498327255249,0.18721556663513184,-0.32614243030548096,0.720547080039978,-0.1012219786643982,1.1984946727752686,0.4590449035167694,1.2985785007476807,-0.23119871318340302,0.7678732872009277,-0.8688676357269287,1.21466863155365,1.0820224285125732,0.2964339554309845,-0.4063667356967926,-0.12663279473781586,-1.4107083082199097,0.6528711318969727,-0.7817457914352417,-0.6053523421287537,-1.1880993843078613,0.0
5,0.4049097001552582,-0.26548466086387634,0.48963654041290283,-0.4830072224140167,0.04430738836526871,-0.5616000890731812,0.5130751132965088,-0.4814547598361969,1.3464106321334839,0.17931705713272095,1.5433111190795898,-0.014438219368457794,0.7200847864151001,-0.7908514142036438,1.2546392679214478,1.1519920825958252,0.2877568006515503,-0.3011932969093323,-0.37517160177230835,-1.5973950624465942,0.550790011882782,-0.7589877843856812,-0.5209625363349915,-1.3324556350708008,0.0
6,0.3420087695121765,-0.26359474658966064,0.2949988842010498,-0.31204259395599365,-0.25963327288627625,-0.7933672666549683,0.22158341109752655,-0.9116376638412476,1.4374881982803345,-0.06825559586286545,1.5953261852264404,0.1547776460647583,0.9554734230041504,-0.6749902367591858,1.2958399057388306,1.2156622409820557,0.21291017532348633,-0.2691698968410492,-0.717400848865509,-1.8742728233337402,0.39265725016593933,-0.9319165349006653,-0.41035157442092896,-1.4956916570663452,0.0
7,0.3600822985172272,-0.2623629868030548,0.20683197677135468,-0.16000062227249146,-0.4334140121936798,-0.8869355916976929,0.07637807726860046,-1.2252683639526367,1.6472877264022827,-0.15381565690040588,1.5076079368591309,0.19445593655109406,1.1584287881851196,-0.3501961827278137,1.3217403888702393,1.2973361015319824,0.18148337304592133,-0.2815822660923004,-1.0413742065429688,-1.9919344186782837,0.3575555384159088,-1.12007737159729,-0.2861425280570984,-1.6005936861038208,0.0
8,0.4858153462409973,-0.3515003025531769,0.16094717383384705,-0.12842977046966553,-0.5093939304351807,-0.850538432598114,0.12477581202983856,-1.3690704107284546,1.7473976612091064,-0.3173576593399048,1.401899814605713,0.21955259144306183,1.4134057760238647,-0.16692262887954712,1.3670490980148315,1.2963647842407227,0.06865490972995758,-0.38865217566490173,-1.2710161209106445,-2.1308326721191406,0.3947817385196686,-1.1826632022857666,-0.19931679964065552,-1.6064804792404175,0.0
9,0.6324704885482788,-0.40963953733444214,-0.011313952505588531,-0.08165407925844193,-0.5519336462020874,-0.8377214670181274,0.01976264826953411,-1.4832714796066284,1.6262682676315308,-0.10091211646795273,1.4997495412826538,0.13871073722839355,1.50788414478302,-0.12157416343688965,1.3534791469573975,1.3466808795928955,0.04345368593931198,-0.4056777358055115,-1.437681794166565,-2.10111927986145,0.5052586197853088,-1.1970423460006714,-0.11624202132225037,-1.5907622575759888,0.0
