epoch,train_loss
0,0.7112952555220604
1,0.6797890140783533
2,0.6691244564429675
3,0.6649632590301789
4,0.6632397977183205
5,0.66215750008588
6,0.6617988679763662
7,0.6626160860051484
8,0.6606361846744606
9,0.6604528617553662
10,0.6591871020496785
11,0.6590397786774754
12,0.6575593754082671
13,0.6568660010692411
14,0.6568132025087865
15,0.6564317809455261
16,0.6571696998358707
17,0.6570480182662032
18,0.6562173236991674
19,0.6569397768698779
20,0.6564710678108974
21,0.6562260954579364
22,0.656280425016123
23,0.6560560518213354
24,0.6564298658978996
25,0.6561865488243724
26,0.6562371188637639
27,0.656055039002186
28,0.6564529195864991
29,0.6560251005981083
30,0.6559887908072598
31,0.6557856921544037
32,0.6561553216971642
33,0.6556123805264328
34,0.6561653186468698
35,0.6562069979213941
36,0.6554684896504556
37,0.6554613150207057
38,0.6557678884450984
39,0.6556102741840494
40,0.655396528999481
41,0.6553534104335492
42,0.6558585565318806
43,0.6552428012029415
44,0.6550245460382644
45,0.6549459845812604
46,0.6548445807899879
47,0.6552482666864382
48,0.6550429095892463
49,0.6548724708141822
50,0.6553531566106083
51,0.6554025396885224
52,0.6553915298836538
53,0.6549504566513279
54,0.6550493115735286
55,0.6549958652071989
56,0.6556575616927329
57,0.6555630224724246
58,0.6550686124010054
59,0.6547759510450376
