epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,phi
0,0.2676755487918854,0.286746621131897,0.45007821917533875,-0.2834145128726959,0.4457472860813141,0.39007484912872314,0.33461737632751465,-0.26717278361320496,0.261473685503006,0.07256083935499191,0.22864924371242523,-0.09087391942739487,-0.502653956413269,0.0752202570438385,-0.3556824326515198,-0.07543779164552689,0.0
1,0.45863062143325806,0.13879960775375366,0.9085276126861572,-0.7514404058456421,1.0055787563323975,0.9036120772361755,0.6410320997238159,-0.41425585746765137,0.602741003036499,0.14872439205646515,0.40385621786117554,-0.3045297861099243,-0.9644253849983215,0.10728566348552704,-0.7333271503448486,-0.38723891973495483,0.0
2,0.3792845904827118,-0.3333609700202942,1.3331639766693115,-1.3066414594650269,1.4238229990005493,1.3055753707885742,0.8419722318649292,-0.44421717524528503,0.8473207950592041,0.15650491416454315,0.5630387663841248,-0.533846914768219,-0.8640599846839905,-0.18064621090888977,-1.0549283027648926,-0.6110560894012451,0.0
3,0.36584702134132385,-0.4211499094963074,1.5583502054214478,-1.603031039237976,1.5740591287612915,1.404298186302185,0.9845539331436157,-0.3130936920642853,0.9847338795661926,0.07211090624332428,0.646783709526062,-0.7262853980064392,-0.6810856461524963,-0.32305410504341125,-1.1815742254257202,-0.8188543915748596,0.0
4,0.3519318401813507,-0.34336113929748535,1.6285889148712158,-1.7563872337341309,1.5912116765975952,1.315691351890564,1.0662739276885986,-0.4002073407173157,1.0876452922821045,-0.03293057903647423,0.6511629223823547,-0.88458251953125,-0.6391595005989075,-0.3699738085269928,-1.3057941198349,-0.7387508749961853,0.0
5,0.29195231199264526,-0.2530733346939087,1.6905769109725952,-1.8059500455856323,1.6126347780227661,1.3788293600082397,1.1606093645095825,-0.3391577899456024,1.1473242044448853,-0.09741279482841492,0.7594637870788574,-1.0779401063919067,-0.6532021760940552,-0.42141294479370117,-1.3547208309173584,-0.8128921985626221,0.0
6,0.21459074318408966,-0.2637915015220642,1.710750937461853,-1.8113611936569214,1.6083920001983643,1.4006140232086182,1.2178045511245728,-0.34750697016716003,1.1892621517181396,-0.17445139586925507,0.8352424502372742,-1.2162095308303833,-0.6694861650466919,-0.4487936794757843,-1.3930660486221313,-0.8123112320899963,0.0
7,0.14267916977405548,-0.18055759370326996,1.66544508934021,-1.7282851934432983,1.5834616422653198,1.4480204582214355,1.1987073421478271,-0.33319324254989624,1.2152743339538574,-0.22857658565044403,0.9450620412826538,-1.3381948471069336,-0.5946503281593323,-0.42794984579086304,-1.3687065839767456,-0.8187100291252136,0.0
8,0.08697722852230072,-0.19154050946235657,1.6757752895355225,-1.714931607246399,1.614238977432251,1.4866714477539062,1.2501368522644043,-0.42814308404922485,1.2302660942077637,-0.33151745796203613,1.0260387659072876,-1.411152958869934,-0.5200119614601135,-0.4183637797832489,-1.3932865858078003,-0.732424795627594,0.0
9,0.054621241986751556,-0.13459482789039612,1.6333905458450317,-1.6859155893325806,1.5929526090621948,1.4599900245666504,1.2898062467575073,-0.41785287857055664,1.280137062072754,-0.3402861952781677,1.1825847625732422,-1.4856098890304565,-0.5598558187484741,-0.42436134815216064,-1.4276188611984253,-0.7446150183677673,0.0
