epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,phi
0,-0.2778291404247284,-0.2712147831916809,-0.29590779542922974,0.28873324394226074,-0.30546799302101135,-0.2855338156223297,0.29626667499542236,0.3284892737865448,0.0
1,-0.5122937560081482,-0.5107336640357971,-0.4989895820617676,0.5075116157531738,-0.4889839291572571,-0.510055422782898,0.49799731373786926,0.4879899322986603,0.0
2,-0.6840417385101318,-0.6891220211982727,-0.6420413255691528,0.6671894788742065,-0.6155256628990173,-0.6751596927642822,0.6420135498046875,0.597488522529602,0.0
3,-0.8143898248672485,-0.8273741602897644,-0.74965900182724,0.7922654747962952,-0.7107858061790466,-0.8047448992729187,0.7534598708152771,0.6835854649543762,0.0
4,-0.9202156662940979,-0.9429441094398499,-0.8375738263130188,0.8992339968681335,-0.789146363735199,-0.9152603149414062,0.8476346731185913,0.7592674493789673,0.0
5,-1.0033347606658936,-1.0367897748947144,-0.9068099856376648,0.9884033203125,-0.8517817854881287,-1.0071651935577393,0.9247215986251831,0.8244081735610962,0.0
6,-1.0681636333465576,-1.1133480072021484,-0.9611799120903015,1.0633774995803833,-0.9017118811607361,-1.0839300155639648,0.9879077076911926,0.8809935450553894,0.0
7,-1.1201374530792236,-1.1781467199325562,-1.005151391029358,1.128660798072815,-0.9425986409187317,-1.1502032279968262,1.0413053035736084,0.9318508505821228,0.0
8,-1.161171555519104,-1.2325395345687866,-1.0398595333099365,1.1847330331802368,-0.9754504561424255,-1.2066676616668701,1.0852500200271606,0.9766004681587219,0.0
9,-1.1949641704559326,-1.28094482421875,-1.068731665611267,1.2360714673995972,-1.0030419826507568,-1.2577521800994873,1.1237797737121582,1.0185366868972778,0.0
10,-1.2219116687774658,-1.3229289054870605,-1.0916993618011475,1.2813881635665894,-1.0253245830535889,-1.3024026155471802,1.1558467149734497,1.056142807006836,0.0
11,-1.2443166971206665,-1.3614951372146606,-1.1107860803604126,1.3237413167953491,-1.0440891981124878,-1.34372878074646,1.1840882301330566,1.0918041467666626,0.0
12,-1.2613815069198608,-1.3949830532073975,-1.1254888772964478,1.3611801862716675,-1.05863356590271,-1.379805564880371,1.2072131633758545,1.123300313949585,0.0
13,-1.2740132808685303,-1.424011468887329,-1.1364996433258057,1.3940898180007935,-1.0695934295654297,-1.4111956357955933,1.2260206937789917,1.1509398221969604,0.0
14,-1.2843855619430542,-1.451228380203247,-1.1452629566192627,1.4250905513763428,-1.078627586364746,-1.440625786781311,1.2423360347747803,1.1769088506698608,0.0
15,-1.2914454936981201,-1.4753068685531616,-1.1516149044036865,1.4528541564941406,-1.0849850177764893,-1.466660737991333,1.2555400133132935,1.1996827125549316,0.0
16,-1.2976210117340088,-1.5013445615768433,-1.1572437286376953,1.4829442501068115,-1.0905877351760864,-1.4946764707565308,1.268714427947998,1.2246901988983154,0.0
17,-1.3012089729309082,-1.5239979028701782,-1.1607997417449951,1.5091787576675415,-1.0940139293670654,-1.5190061330795288,1.2789567708969116,1.2458691596984863,0.0
18,-1.303020715713501,-1.5439831018447876,-1.1626741886138916,1.5323270559310913,-1.0959006547927856,-1.5404810905456543,1.2869096994400024,1.2636754512786865,0.0
19,-1.3030563592910767,-1.5614906549453735,-1.1635092496871948,1.5525754690170288,-1.0963184833526611,-1.5592073202133179,1.2928125858306885,1.2783896923065186,0.0
20,-1.3023681640625,-1.583034873008728,-1.163889765739441,1.5774693489074707,-1.096153736114502,-1.5820001363754272,1.299765706062317,1.2975322008132935,0.0
21,-1.300728678703308,-1.5974613428115845,-1.1632442474365234,1.5938776731491089,-1.095078945159912,-1.5974063873291016,1.3032562732696533,1.3076971769332886,0.0
22,-1.2977367639541626,-1.6131699085235596,-1.1621766090393066,1.611701250076294,-1.0929570198059082,-1.6140098571777344,1.3066167831420898,1.318947434425354,0.0
23,-1.2944387197494507,-1.6259441375732422,-1.1609411239624023,1.6259620189666748,-1.0905359983444214,-1.6276026964187622,1.308677315711975,1.3261369466781616,0.0
24,-1.2903695106506348,-1.639805793762207,-1.1591283082962036,1.6414201259613037,-1.087489128112793,-1.6421912908554077,1.310705542564392,1.334402322769165,0.0
25,-1.2851158380508423,-1.6551858186721802,-1.156882405281067,1.6584556102752686,-1.0835227966308594,-1.6582077741622925,1.3126107454299927,1.343873143196106,0.0
26,-1.2802962064743042,-1.6666650772094727,-1.1549358367919922,1.6708441972732544,-1.0798430442810059,-1.6702467203140259,1.313554048538208,1.3483392000198364,0.0
27,-1.2754430770874023,-1.6768901348114014,-1.1530793905258179,1.6816498041152954,-1.0761184692382812,-1.6810555458068848,1.3140658140182495,1.3506830930709839,0.0
28,-1.2691943645477295,-1.6885493993759155,-1.1510463953018188,1.6938964128494263,-1.071375846862793,-1.6932629346847534,1.3145322799682617,1.3541840314865112,0.0
29,-1.2628226280212402,-1.6990728378295898,-1.1489217281341553,1.7046324014663696,-1.066548228263855,-1.704269528388977,1.314693808555603,1.35563325881958,0.0
30,-1.2558585405349731,-1.7108283042907715,-1.1465402841567993,1.7167937755584717,-1.0612322092056274,-1.7164908647537231,1.3146778345108032,1.3583378791809082,0.0
31,-1.2493046522140503,-1.7204420566558838,-1.1448497772216797,1.7262934446334839,-1.056230902671814,-1.7265604734420776,1.3144747018814087,1.3578606843948364,0.0
