epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,0.34840330481529236,-0.32521045207977295,-0.3301861882209778,-0.35255077481269836,-0.34936872124671936,-0.3595380485057831,0.34925058484077454,0.34806177020072937,0.37422212958335876,0.36669883131980896,-0.3478515148162842,-0.335642546415329,0.3261577785015106,-0.4052540361881256,0.37794816493988037,0.37381431460380554,0.34112441539764404,-0.4059576094150543,0.35270872712135315,-0.3535662293434143,0.4050629138946533,-0.36519673466682434,0.40238136053085327,0.4157441556453705,0.0
1,0.4938357174396515,-0.4944190979003906,-0.3971930146217346,-0.48672544956207275,-0.41272392868995667,-0.46597760915756226,0.4309519827365875,0.45030930638313293,0.5618723034858704,0.46457532048225403,-0.4934568405151367,-0.4780043661594391,0.3726269006729126,-0.6472947001457214,0.5521660447120667,0.5790069103240967,0.37623417377471924,-0.5832164287567139,0.5567677021026611,-0.45973652601242065,0.6459366083145142,-0.5326585173606873,0.6619049310684204,0.7322474718093872,0.0
2,0.5618374943733215,-0.5782269835472107,-0.4153253734111786,-0.5529894828796387,-0.44184932112693787,-0.5251242518424988,0.4715251326560974,0.5039190649986267,0.6664820313453674,0.510322093963623,-0.5800169110298157,-0.5609579682350159,0.38983193039894104,-0.7789188623428345,0.6415074467658997,0.7039700746536255,0.35980576276779175,-0.6757683753967285,0.6403393745422363,-0.5104516744613647,0.7600672841072083,-0.6174073219299316,0.8029870390892029,0.9065861105918884,0.0
3,0.5557932257652283,-0.558179497718811,-0.3839900493621826,-0.5379543304443359,-0.4485316276550293,-0.5300499200820923,0.4706348776817322,0.5014523267745972,0.6779206395149231,0.4979217052459717,-0.5914566516876221,-0.5621312856674194,0.3937506377696991,-0.7962179780006409,0.6610258221626282,0.7096799612045288,0.3430911898612976,-0.6721055507659912,0.6154522895812988,-0.4895976781845093,0.7483576536178589,-0.6117041707038879,0.7974367737770081,0.9122653603553772,0.0
4,0.5580964088439941,-0.5567507147789001,-0.3558007776737213,-0.538178563117981,-0.45885351300239563,-0.5474017858505249,0.4779323935508728,0.5096881985664368,0.70786052942276,0.5006263256072998,-0.6208755373954773,-0.580866277217865,0.3989696800708771,-0.8341854214668274,0.6911095976829529,0.7380844354629517,0.31342613697052,-0.6863371729850769,0.6084644198417664,-0.4859180450439453,0.7552545666694641,-0.6211246252059937,0.8161932229995728,0.9445968270301819,0.0
5,0.559444010257721,-0.5690881609916687,-0.32333672046661377,-0.5453696250915527,-0.47256433963775635,-0.5742137432098389,0.4900651276111603,0.5251421332359314,0.7513000965118408,0.5136353373527527,-0.6671519875526428,-0.6157026886940002,0.4070625901222229,-0.8946464657783508,0.7210937738418579,0.7867218255996704,0.2673310339450836,-0.7169820666313171,0.6067085266113281,-0.49048471450805664,0.7707035541534424,-0.6388237476348877,0.8541221022605896,1.0013453960418701,0.0
6,0.5423526167869568,-0.5318604707717896,-0.27264487743377686,-0.5181757211685181,-0.4865124225616455,-0.5751351714134216,0.48585376143455505,0.5201870203018188,0.7617973685264587,0.489021897315979,-0.673794150352478,-0.6054489016532898,0.4130409359931946,-0.9150615334510803,0.7385873198509216,0.7794215679168701,0.25866642594337463,-0.7013711333274841,0.566826343536377,-0.45627257227897644,0.7399118542671204,-0.6264286637306213,0.8408082723617554,0.9925995469093323,0.0
7,0.5518698692321777,-0.5469531416893005,-0.24229080975055695,-0.5286898016929626,-0.5090874433517456,-0.6051396131515503,0.5005998015403748,0.5407409071922302,0.8108183741569519,0.5044727921485901,-0.7226245999336243,-0.6412865519523621,0.4292919337749481,-0.9820558428764343,0.7770465016365051,0.8234604597091675,0.22673144936561584,-0.7344764471054077,0.5718101859092712,-0.4633137881755829,0.7512611746788025,-0.6453244686126709,0.8811178207397461,1.0423630475997925,0.0
8,0.5768945813179016,-0.5199905037879944,-0.1913914680480957,-0.5169457197189331,-0.5560987591743469,-0.6260267496109009,0.5132603049278259,0.559636116027832,0.8543757200241089,0.4874071478843689,-0.7541459798812866,-0.6410374045372009,0.4494220018386841,-1.0411354303359985,0.8521934151649475,0.8278771042823792,0.29108405113220215,-0.7286942005157471,0.5540859699249268,-0.43502360582351685,0.7432276010513306,-0.6543002128601074,0.9001322388648987,1.0469629764556885,0.0
9,0.5490096807479858,-0.48773646354675293,-0.12329661846160889,-0.48973914980888367,-0.5717995166778564,-0.6308994293212891,0.5058994889259338,0.5557106137275696,0.8726890683174133,0.4659949243068695,-0.7632327675819397,-0.6376029253005981,0.444999635219574,-1.0632597208023071,0.8426008820533752,0.821172833442688,0.2702788710594177,-0.7124098539352417,0.5017235279083252,-0.410908967256546,0.6968898177146912,-0.64169842004776,0.8945683240890503,1.0435296297073364,0.0
10,0.5121316909790039,-0.4704347252845764,-0.062578946352005,-0.47137096524238586,-0.5857599973678589,-0.6434391736984253,0.5048213005065918,0.5622075796127319,0.8945289254188538,0.45787233114242554,-0.7741446495056152,-0.6523239612579346,0.44956517219543457,-1.1037241220474243,0.8187147378921509,0.8339939713478088,0.22403953969478607,-0.7089192867279053,0.463701456785202,-0.40282925963401794,0.6595382690429688,-0.6329991817474365,0.9042112827301025,1.0618637800216675,0.0
