epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,0.4877050817012787,0.3929069936275482,0.2572427988052368,0.4270996153354645,-0.2556038796901703,-0.6235684752464294,-0.5963279604911804,0.5704013109207153,0.21056316792964935,0.40411585569381714,0.6387990117073059,-0.44224780797958374,-0.44978153705596924,-0.5290520787239075,0.5662809014320374,0.6009074449539185,0.6082091927528381,0.48232975602149963,0.2484731674194336,-0.4611564576625824,0.5155352354049683,-0.5804005861282349,-0.5270866751670837,-0.5418240427970886,0.0
1,0.411299467086792,0.41269543766975403,0.45241793990135193,0.2896330654621124,-0.18909679353237152,-0.6852079629898071,-0.8651608824729919,0.5959345698356628,0.47089818120002747,0.5794923305511475,0.9476274847984314,-0.39433303475379944,-0.08595403283834457,-0.8082177639007568,0.45820626616477966,0.7660728096961975,0.5938371419906616,0.22419895231723785,0.45255163311958313,-0.9908686876296997,-0.0016827024519443512,-0.7255680561065674,-0.5792281031608582,-0.699731707572937,0.0
2,0.585646390914917,0.6936742663383484,0.5346146821975708,-0.056430306285619736,-0.351285457611084,-0.9649971127510071,-1.1660126447677612,0.3068838119506836,0.7269006967544556,0.548754870891571,1.3245420455932617,-0.21640409529209137,-0.20576375722885132,-1.177627444267273,0.42378300428390503,0.9157683849334717,0.5508553981781006,0.006366055458784103,0.5757917165756226,-1.258401870727539,-0.4736274182796478,-0.6652039289474487,-0.6797901391983032,-0.9251399040222168,0.0
3,0.8948292136192322,0.8060903549194336,0.39753663539886475,-0.17317917943000793,-0.47225329279899597,-1.0964688062667847,-1.2967671155929565,-0.09768958389759064,1.009570837020874,0.3018089234828949,1.3080536127090454,-0.15675021708011627,-0.10711735486984253,-1.272354245185852,0.7866744995117188,1.0604263544082642,0.5029205679893494,-0.20343631505966187,0.6327853798866272,-1.0324478149414062,-0.7538131475448608,-0.6024563908576965,-0.8592934012413025,-1.2114052772521973,0.0
4,1.3027431964874268,0.9925955533981323,0.20574575662612915,-0.16684472560882568,-0.4221467673778534,-1.160656213760376,-1.2414724826812744,-0.4305710196495056,1.3487393856048584,0.0031616725027561188,1.309252381324768,0.0313248410820961,0.11066530644893646,-1.312145471572876,1.2141090631484985,1.25178062915802,0.5131781697273254,-0.33127307891845703,0.7398291230201721,-0.8805689215660095,-0.8037412762641907,-0.5771408081054688,-0.890375554561615,-1.5141956806182861,0.0
5,1.4940742254257202,1.0020571947097778,0.17875245213508606,-0.1179770827293396,-0.32210201025009155,-1.2658623456954956,-1.179025411605835,-0.6980079412460327,1.499541163444519,-0.06823685020208359,1.3927215337753296,0.06413346529006958,0.1530788540840149,-1.4110082387924194,1.479001522064209,1.381964087486267,0.526390552520752,-0.2959306240081787,0.8661781549453735,-0.8913452625274658,-0.8201391100883484,-0.6370325088500977,-0.7912234663963318,-1.6502872705459595,0.0
6,1.6224033832550049,0.9321088790893555,0.13570517301559448,-0.16058585047721863,-0.23531675338745117,-1.3651707172393799,-1.1118720769882202,-0.8645076155662537,1.400143027305603,-0.08291685581207275,1.290043592453003,-0.0019113775342702866,0.06875535100698471,-1.4571653604507446,1.5145968198776245,1.4449167251586914,0.5284101366996765,-0.1544935703277588,1.0010273456573486,-0.8515300750732422,-0.8815290331840515,-0.7241904735565186,-0.6895379424095154,-1.6413888931274414,0.0
7,1.7242686748504639,0.9087468385696411,0.22034411132335663,-0.11420385539531708,-0.18430201709270477,-1.3991711139678955,-1.1071054935455322,-0.9268680214881897,1.4030195474624634,-0.018757198005914688,1.2873038053512573,-0.009436659514904022,0.03530989587306976,-1.4967702627182007,1.534990668296814,1.4803239107131958,0.5999965071678162,-0.010616078972816467,1.0797117948532104,-0.8648619651794434,-0.8637939095497131,-0.7303474545478821,-0.6464712619781494,-1.6232141256332397,0.0
8,1.7677174806594849,0.8082290887832642,0.1779598742723465,-0.12202312052249908,-0.192427858710289,-1.417845368385315,-1.09579336643219,-0.9660817384719849,1.3813916444778442,-0.013681293465197086,1.287330985069275,-0.07896622270345688,-0.013633708469569683,-1.4835511445999146,1.526558518409729,1.50959312915802,0.6021118760108948,0.15226371586322784,1.2046549320220947,-0.8641100525856018,-0.8964769244194031,-0.7441064715385437,-0.6178590059280396,-1.616531252861023,0.0
9,1.9359309673309326,0.8883790969848633,0.16649961471557617,-0.08868705481290817,-0.1861196905374527,-1.4191725254058838,-1.0913063287734985,-0.9909711480140686,1.396621823310852,0.03126094490289688,1.346047282218933,-0.027630113065242767,-0.008269952610135078,-1.498170018196106,1.5342485904693604,1.5146616697311401,0.6793996095657349,0.27755507826805115,1.3419967889785767,-0.84319007396698,-0.8698722720146179,-0.7089332342147827,-0.5854970216751099,-1.6036986112594604,0.0
